交易日期,作物代號,作物名稱,市場代號,市場名稱,上價,中價,下價,平均價,交易量
107.10.17,11,椰子,104,台北二,20.9,14.5,9.5,14.8,1176
107.10.17,129,椰子-進口剝殼,104,台北二,25,25,25,25,1984
107.10.17,31,釋迦,104,台北二,131.8,93.3,65.1,95.4,1495
107.10.17,50,百香果-其他,104,台北二,75,61.4,33.8,58.6,591
107.10.17,51,百香果-改良種,104,台北二,75.9,41.5,23.2,44.7,5089
107.10.17,72,小番茄-聖女,104,台北二,150,144.4,122.9,141.2,280
107.10.17,74,小番茄-玉女,104,台北二,300,239,83.6,220.1,264
107.10.17,811,火龍果-白肉,104,台北二,43.1,27.2,15.9,28.1,8298
107.10.17,812,火龍果-紅肉,104,台北二,44.6,31.9,18.5,31.8,18162
107.10.17,91,其他,104,台北二,146.1,64.9,60,80.1,98
107.10.17,919,其他-進口,104,台北二,240,240,240,240,20
107.10.17,A0,香蕉-其他,104,台北二,32.7,22.6,11.4,22.4,297
107.10.17,A1,香蕉,104,台北二,35.8,31.1,25.9,31,12270
107.10.17,A2,香蕉-芭蕉,104,台北二,39.9,17.1,8.9,20,3837
107.10.17,A3,香蕉-旦蕉,104,台北二,80,78.1,78,78.5,22
107.10.17,B0,鳳梨-其他,104,台北二,13.8,11.4,8.7,11.3,3031
107.10.17,B2,鳳梨-金鑽鳳梨,104,台北二,28.3,19.7,9,19.3,4942
107.10.17,B6,鳳梨-甜蜜蜜,104,台北二,13.3,9.2,7.2,9.6,1123
107.10.17,B7,鳳梨-牛奶鳳梨,104,台北二,8.8,6.7,6,7,573
107.10.17,C1,椪柑,104,台北二,49.2,35.7,22.2,35.7,13622
107.10.17,C6,佛利檬-佛利檬,104,台北二,27,27,27,27,120
107.10.17,C9,椪柑-進口,104,台北二,466.7,466.7,466.7,466.7,12
107.10.17,E0,甜橙-其他,104,台北二,34,31.3,30,31.6,60
107.10.17,E1,甜橙-柳橙,104,台北二,36.4,20.4,14.1,22.3,6011
107.10.17,F0,雜柑-其他,104,台北二,14,6.7,4.5,7.7,801
107.10.17,F1,雜柑-檸檬,104,台北二,35.4,12.2,4.3,15.3,1547
107.10.17,F4,雜柑-桔子,104,台北二,36.7,28.7,18.3,28.2,251
107.10.17,F5,雜柑-無子檸檬,104,台北二,52.8,16.9,6.8,22.1,1408
107.10.17,FA1,黃秋葵,104,台北二,105.4,67.3,28.6,67.2,731
107.10.17,FB11,花椰菜-青梗,104,台北二,83.4,71,44.5,68.1,3964
107.10.17,FB9,花椰菜-進口,104,台北二,35,35,35,35,109
107.10.17,FC1,胡瓜-黑刺,104,台北二,30.2,22.3,14.4,22.3,7091
107.10.17,FD0,花胡瓜-其他,104,台北二,42,42,42,42,36
107.10.17,FD1,花胡瓜,104,台北二,40.2,28.4,18.9,28.9,10002
107.10.17,FE1,冬瓜-白皮,104,台北二,17.4,13.4,9.7,13.5,2273
107.10.17,FE2,冬瓜-青皮,104,台北二,17,17,17,17,18
107.10.17,FF0,絲瓜-其他,104,台北二,21.9,13.8,10.7,14.8,813
107.10.17,FF1,絲瓜-絲瓜,104,台北二,24.7,18.8,12,18.6,12102
107.10.17,FF2,絲瓜-角瓜,104,台北二,31.1,26.1,25,26.9,209
107.10.17,FF4,絲瓜-長絲瓜,104,台北二,10,10,10,10,40
107.10.17,FG0,苦瓜-其他,104,台北二,34.3,28.1,20.7,27.9,1731
107.10.17,FG1,苦瓜-白大米,104,台北二,56.4,40.6,25.6,40.7,3330
107.10.17,FG2,苦瓜-青大米,104,台北二,33,26.1,18.9,26,414
107.10.17,FG4,苦瓜-翠綠,104,台北二,32.3,23.1,15.6,23.4,635
107.10.17,FH3,扁蒲-花蒲,104,台北二,14.3,9.9,5.8,9.9,2060
107.10.17,FH4,扁蒲-梨子蒲,104,台北二,21.7,15.2,8.8,15.2,3769
107.10.17,FI2,茄子-麻荸茄,104,台北二,54.1,29.4,15.5,31.6,7068
107.10.17,FI3,茄子-日本種,104,台北二,21.3,10.9,9,12.6,172
107.10.17,FJ1,蕃茄-黑柿,104,台北二,125.8,81.1,55,84.8,270
107.10.17,FJ2,蕃茄-粉柿,104,台北二,140,115,100,117,50
107.10.17,FJ3,蕃茄-牛蕃茄,104,台北二,124.6,99.4,64.5,97.5,4615
107.10.17,FK0,甜椒-其他,104,台北二,220,212.5,205,212.5,30
107.10.17,FK3,甜椒-新香,104,台北二,28,28,28,28,8
107.10.17,FK4,甜椒-彩色種,104,台北二,202.9,110.6,68.4,120.6,652
107.10.17,FK5,甜椒-青椒,104,台北二,68,35.5,19.3,38.8,3380
107.10.17,FL2,豌豆-紅花,104,台北二,170,170,145,165,200
107.10.17,FL5,豌豆-豌豆苗,104,台北二,150,150,150,150,30
107.10.17,FL6,豌豆-甜豌豆,104,台北二,190,190,136.2,179.2,260
107.10.17,FM2,菜豆-青色,104,台北二,77,68.2,41.9,64.7,803
107.10.17,FN1,敏豆-白豆,104,台北二,142.7,100.3,54,99.5,2554
107.10.17,FN4,敏豆-翼豆,104,台北二,18.7,15,9.3,14.6,283
107.10.17,FN5,敏豆-醜豆,104,台北二,121.4,88.9,58.3,89.3,519
107.10.17,FP1,萊豆-豆莢,104,台北二,155,155,155,155,23
107.10.17,FQ1,毛豆-豆莢,104,台北二,70,57.3,52,58.8,64
107.10.17,FQ2,毛豆-豆仁,104,台北二,210,210,210,210,44
107.10.17,FR1,青花苔,104,台北二,52,50.4,24.5,45.5,188
107.10.17,FR9,青花苔-進口,104,台北二,100,89.7,15.9,77,4062
107.10.17,FS1,越瓜,104,台北二,12,10.4,10,10.7,60
107.10.17,FT1,南瓜-木瓜形,104,台北二,37.6,32.7,24.7,32.1,3085
107.10.17,FT2,南瓜-圓形,104,台北二,34.2,31.2,25,30.6,644
107.10.17,FT5,南瓜-青如意,104,台北二,92.1,78.9,61.6,78.1,248
107.10.17,FT7,南瓜-栗子,104,台北二,63.6,50.9,40,51.3,103
107.10.17,FU1,隼人瓜,104,台北二,21.5,17.8,12,17.4,505
107.10.17,FU2,隼人瓜苗-瓜苗,104,台北二,65.7,55.1,46.6,55.5,1840
107.10.17,FU3,石蓮花,104,台北二,25,25,25,25,20
107.10.17,FV0,辣椒-其他,104,台北二,180,118,70,120.8,25
107.10.17,FV1,辣椒-紅小,104,台北二,155,139.4,102.3,135.1,164
107.10.17,FV2,辣椒-青小,104,台北二,55,44.3,40,45.6,36
107.10.17,FV4,辣椒-朝天椒,104,台北二,136,125.9,106,123.9,648
107.10.17,FV6,辣椒-糯米椒,104,台北二,113.9,64,45.2,70.2,269
107.10.17,FW2,洛神花,104,台北二,52,40.8,35,41.9,167
107.10.17,FW9,金針花-進口,104,台北二,200,200,200,200,24
107.10.17,FY1,玉米-白玉米,104,台北二,40,32.9,24,32.5,67
107.10.17,FY3,玉米-超甜白,104,台北二,46.7,36.9,23.6,36.2,813
107.10.17,FY4,玉米-玉米筍,104,台北二,58.6,27,9.3,29.8,554
107.10.17,FY5,玉米-糯米(黑),104,台北二,24,24,24,24,20
107.10.17,FY6,玉米-甜軟殼,104,台北二,50.5,26.9,10,28.2,974
107.10.17,FY7,玉米-糯米(白),104,台北二,31.5,22.7,20,24,395
107.10.17,FY9,玉米-進口,104,台北二,136.4,119.7,93.1,117.7,1118
107.10.17,FZ1,落花生-生落花生,104,台北二,67.9,57.3,50,57.9,175
107.10.17,FZ2,落花生-熟落花生,104,台北二,85,85,85,85,60
107.10.17,G3,酪梨,104,台北二,118,92.5,62.5,91.6,929
107.10.17,G49,奇異果-進口,104,台北二,106.2,65.9,41.9,69.1,5568
107.10.17,G6,香櫞-佛手,104,台北二,40,13.3,5,17,158
107.10.17,G7,橄欖,104,台北二,26,26,26,26,22
107.10.17,G9,波羅蜜,104,台北二,10,10,10,10,48
107.10.17,H1,文旦柚-文旦柚,104,台北二,18,10.7,4.1,10.8,1756
107.10.17,H2,柚子-白柚,104,台北二,17,14.4,8,13.7,136
107.10.17,H3,柚子-紅柚,104,台北二,10,10,10,10,72
107.10.17,H4,葡萄柚-紅肉,104,台北二,13,12.9,12,12.8,80
107.10.17,H41,葡萄柚-紅寶石,104,台北二,18.7,14.9,9.4,14.6,504
107.10.17,H5,葡萄柚-白肉,104,台北二,5.4,4.7,3.8,4.6,1417
107.10.17,H6,西施柚-西施柚,104,台北二,9,6.3,4,6.4,669
107.10.17,I0,木瓜-其他,104,台北二,45,17.9,8,21.4,132
107.10.17,I1,木瓜-網室紅肉,104,台北二,83.8,57.4,27.9,56.8,5280
