交易日期,作物代號,作物名稱,市場代號,市場名稱,上價,中價,下價,平均價,交易量
107.10.15,rest,休市,104,台北二,0,0,0,0,0
107.10.15,FA800,康乃馨-多朵(混色),105,台北市場,20,20,20,20,28
107.10.15,FA910,小可愛-紅,105,台北市場,55,55,55,55,40
107.10.15,FA980,美女撫子-美女撫子,105,台北市場,180,180,180,180,13
107.10.15,FB000,火鶴花-火鶴花,105,台北市場,19,13,7,12.7,1746
107.10.15,FB001,火鶴花-混色,105,台北市場,6,5,5,5.4,70
107.10.15,FB103,火鶴花-紅青心,105,台北市場,12,12,12,12,40
107.10.15,FB105,火鶴花-紅綠邊,105,台北市場,20,16,14,16.4,115
107.10.15,FB106,火鶴花-丘比特,105,台北市場,20,14,6,13.3,2650
107.10.15,FB108,火鶴花-千里達,105,台北市場,17,11,5,10.8,560
107.10.15,FB111,火鶴花-月光,105,台北市場,14,12,8,11.9,1258
107.10.15,FB302,火鶴花-黃瑪莉,105,台北市場,20,12,9,13.1,284
107.10.15,FB400,火鶴花-粉色,105,台北市場,11,7,6,7.8,360
107.10.15,FB407,火鶴花-夢幻,105,台北市場,12,7,5,8,1501
107.10.15,FB411,火鶴花-王妃,105,台北市場,17,12,8,11.9,89
107.10.15,FB412,火鶴花-總統,105,台北市場,13,11,7,10.7,230
107.10.15,FB415,火鶴花-羅莎,105,台北市場,15,11,6,10.6,1714
107.10.15,FB419,火鶴花-太極,105,台北市場,15,11,7,11,653
107.10.15,FB420,火鶴花-小紅莓,105,台北市場,14,12,7,11.1,470
107.10.15,FB425,火鶴花-吉祥,105,台北市場,10,10,10,10,50
107.10.15,FB500,火鶴花-翠綠,105,台北市場,14,10,6,10.2,2564
107.10.15,FB504,火鶴花-雷夢娜,105,台北市場,7,6,6,6.4,82
107.10.15,FB601,火鶴花-白青心,105,台北市場,12,10,6,9.3,155
107.10.15,FB605,火鶴花-嘉年華,105,台北市場,12,8,6,8.5,77
107.10.15,FB606,火鶴花-辛巴,105,台北市場,13,13,13,13,67
107.10.15,FB801,火鶴花-咖啡條紋,105,台北市場,0,0,0,0,0
107.10.15,FC000,大菊-大菊,105,台北市場,0,0,0,0,0
107.10.15,FC316,大菊-黃精競,105,台北市場,127,94,67,95.5,664
107.10.15,FC613,大菊-白天星,105,台北市場,98,79,42,75.2,1827
107.10.15,FD000,小菊-小菊,105,台北市場,48,45,33,43.2,85
107.10.15,FD100,小菊-紅,105,台北市場,63,63,63,63,90
107.10.15,FD113,小菊-日本小紅,105,台北市場,77,61,58,63.7,140
107.10.15,FD131,小菊-小紅娘,105,台北市場,58,53,32,50,180
107.10.15,FD138,小菊-卡洛琳,105,台北市場,83,74,63,73.8,586
107.10.15,FD200,小菊-金,105,台北市場,70,44,28,46.1,718
107.10.15,FD300,小菊-黃,105,台北市場,74,61,41,59.8,810
107.10.15,FD308,小菊-黃丁字菊,105,台北市場,67,57,34,54.2,745
107.10.15,FD321,小菊-吉祥黃,105,台北市場,55,42,39,44.1,112
107.10.15,FD400,小菊-粉,105,台北市場,62,44,27,43.9,1308
107.10.15,FD422,小菊-吉祥小粉,105,台北市場,56,45,40,46.4,508
107.10.15,FD423,小菊-粉日記,105,台北市場,67,57,31,53.8,390
107.10.15,FD632,小菊-珍珠白,105,台北市場,70,59,40,57.1,175
107.10.15,FD645,小菊-白斯不列,105,台北市場,175,96,66,105.7,674
107.10.15,FE001,非洲菊-混合色,105,台北市場,65,63,55,62,1135
107.10.15,FE100,非洲菊-紅,105,台北市場,100,93,85,92.5,40
107.10.15,FE106,非洲菊-蘿瑞托,105,台北市場,68,68,68,68,47
107.10.15,FE201,非洲菊-太陽神,105,台北市場,41,41,41,41,30
107.10.15,FE202,非洲菊-沙丘,105,台北市場,55,50,49,50.8,130
107.10.15,FE401,非洲菊-伊斯瑪拉,105,台北市場,99,76,55,76.2,294
107.10.15,FE409,非洲菊-粉紅魅力,105,台北市場,76,57,50,59.7,660
107.10.15,FE415,非洲菊-粉美麗,105,台北市場,83,83,83,83,20
107.10.15,FE600,非洲菊-白,105,台北市場,56,56,56,56,29
107.10.15,FE601,非洲菊-白雪,105,台北市場,53,50,40,48.5,85
107.10.15,FE700,非洲菊-紫,105,台北市場,87,84,80,83.8,37
107.10.15,FE900,非洲菊-迷你混色,105,台北市場,65,62,54,60.7,210
107.10.15,FG113,劍蘭-新種紅,105,台北市場,82,81,60,76.8,84
107.10.15,FG116,劍蘭-雙色金紅,105,台北市場,72,57,44,57.5,216
107.10.15,FG121,劍蘭-２６５號,105,台北市場,112,101,100,103.3,44
107.10.15,FG406,劍蘭-青殼粉,105,台北市場,70,54,48,56.1,169
107.10.15,FG600,劍蘭-白,105,台北市場,100,100,100,100,34
107.10.15,FH000,其它花卉-其它花卉,105,台北市場,185,141,50,130.6,67
107.10.15,FH004,八卦草(黃河)-八卦草(黃河),105,台北市場,55,53,50,52.7,56
107.10.15,FH006,黃梔花-黃梔花,105,台北市場,39,31,20,30.2,1366
107.10.15,FH101,天堂鳥-天堂鳥,105,台北市場,65,57,52,57.6,870
107.10.15,FH111,小天堂鳥-紅,105,台北市場,45,45,45,45,27
107.10.15,FH112,小天堂鳥-桔帶紅,105,台北市場,53,42,34,42.5,124
107.10.15,FH114,小天堂鳥-粉紅,105,台北市場,57,57,57,57,26
107.10.15,FH123,黃金鳥-黃金鳥,105,台北市場,45,45,43,44.3,62
107.10.15,FH131,鶴焦-鶴焦,105,台北市場,40,39,37,38.9,87
107.10.15,FH132,小鶴蕉-小鶴蕉,105,台北市場,86,81,75,80.5,40
107.10.15,FH133,鶴蕉紅美人-鶴蕉紅美人,105,台北市場,26,18,15,18.8,195
107.10.15,FH137,觀音蓮-觀音蓮,105,台北市場,28,28,28,28,50
107.10.15,FH156,野薑花-白,105,台北市場,65,52,38,51.9,186
107.10.15,FH158,紅薑花-紅,105,台北市場,138,102,48,98.3,320
107.10.15,FH185,嘉蘭<火焰百合>-嘉蘭<火焰百合>,105,台北市場,47,36,31,37,199
107.10.15,FH231,夜來香-單瓣,105,台北市場,0,0,0,0,0
107.10.15,FH232,夜來香-重瓣,105,台北市場,69,59,40,57,140
107.10.15,FH245,初雪草-初雪草,105,台北市場,198,198,198,198,60
107.10.15,FH251,秀線-秀線,105,台北市場,77,50,35,52.7,330
107.10.15,FH270,千日紅-千日紅,105,台北市場,49,43,38,43.3,133
107.10.15,FH293,向日葵-單瓣,105,台北市場,153,141,99,134.9,132
107.10.15,FH330,雞冠花-雞冠花,105,台北市場,129,85,55,87.8,286
107.10.15,FH331,雞冠花-清紅,105,台北市場,122,101,68,98.9,441
107.10.15,FH333,雞冠花-黃,105,台北市場,90,88,83,87.7,45
107.10.15,FH334,雞冠花-綠,105,台北市場,49,49,49,49,19
107.10.15,FH337,雞冠花-紫紅,105,台北市場,85,83,82,83,47
107.10.15,FH339,雞冠花-粉,105,台北市場,143,109,58,105.2,152
107.10.15,FH355,鳳梨花-鳳梨花,105,台北市場,15,15,15,15,85
