交易日期,作物代號,作物名稱,市場代號,市場名稱,上價,中價,下價,平均價,交易量
107.10.16,LL0,茼蒿-其他,104,台北二,80,80,80,80,6
107.10.16,LL1,茼蒿,104,台北二,98.9,60.7,10,58.2,280
107.10.16,LL2,茼蒿-山茼蒿,104,台北二,40,37.9,37,38.1,48
107.10.16,LM1,莧菜-紅莧菜,104,台北二,31.3,22.9,14.9,23,490
107.10.16,LM2,莧菜-白莧菜,104,台北二,29.8,21.7,14.7,21.9,1255
107.10.16,LN1,油菜,104,台北二,16.7,10.5,5.6,10.8,5200
107.10.16,LN2,油菜-小松菜,104,台北二,25,25,23,24.6,150
107.10.16,LO1,甘藷葉,104,台北二,55.3,37.6,18.3,37.3,7472
107.10.16,LP1,芫荽,104,台北二,73.3,39.9,26.7,44,1387
107.10.16,LP2,九層塔,104,台北二,45.7,28.5,14.7,29.2,1327
107.10.16,LP3,羅勒,104,台北二,15,15,15,15,9
107.10.16,LQ1,紅鳳菜-紅鳳菜,104,台北二,72.8,44.4,30.1,47.2,410
107.10.16,LS1,茴香,104,台北二,55,44,33,44,40
107.10.16,LT2,海菜-海帶,104,台北二,45,45,41.2,44.2,118
107.10.16,LT3,海菜-水蓮,104,台北二,131.9,104.7,80,105.2,235
107.10.16,LU1,菾菜-茄茉菜,104,台北二,25,23.3,10,21,82
107.10.16,LV1,巴西利,104,台北二,90,90,90,90,6
107.10.16,LX1,蕨菜-過貓,104,台北二,80,78.2,32,69.3,76
107.10.16,LX2,蕨菜-山蘇,104,台北二,130,74.7,53.3,81.4,172
107.10.16,LY2,黑甜仔菜,104,台北二,5,5,5,5,10
107.10.16,LY3,豬母菜,104,台北二,5,5,5,5,11
107.10.16,LZ2,藤川七-川七葉,104,台北二,70,70,70,70,18
107.10.16,M3,楊桃-馬來亞種,104,台北二,39.6,28.6,20.4,29.2,1431
107.10.16,MA1,洋菇,104,台北二,150,150,150,150,72
107.10.16,MA2,洋菇(盒)-盒裝,104,台北二,210,61.6,20,83,446
107.10.16,MB1,草菇,104,台北二,100,71.4,70,76.8,60
107.10.16,MC0,濕木耳-其他,104,台北二,36.8,36,36,36.2,250
107.10.16,MC1,濕木耳,104,台北二,103.1,73.6,55.4,75.8,746
107.10.16,MC2,濕木耳(盒)-盒裝,104,台北二,100,100,100,100,24
107.10.16,MD1,溼香菇,104,台北二,119.8,109.3,73.3,104.2,990
107.10.16,ME1,金絲菇,104,台北二,48.8,44.8,38.6,44.4,1554
107.10.16,ME2,金絲菇(盒)-盒裝,104,台北二,45,23,10,24.8,1330
107.10.16,MF1,蠔菇-鮑魚菇,104,台北二,65,59.9,54.4,59.8,50
107.10.16,MF2,蠔菇(盒)-盒裝,104,台北二,15,15,15,15,30
107.10.16,MI1,秀珍菇,104,台北二,99.4,74.8,42.1,73.2,315
107.10.16,MI2,秀珍菇(盒)-盒裝,104,台北二,10,10,10,10,120
107.10.16,MJ1,杏鮑菇,104,台北二,117.1,77.9,35.2,77.2,2060
107.10.16,MJ2,杏鮑菇-盒裝,104,台北二,130,130,90.8,122.2,13
107.10.16,MK1,鴻禧菇,104,台北二,240.6,136.7,21.3,134.4,144
107.10.16,MK2,鴻禧菇-盒裝,104,台北二,28,28,20,26.4,200
107.10.16,ML1,珊瑚菇,104,台北二,45,45,45,45,3
107.10.16,ML2,珊瑚菇-盒裝,104,台北二,19,19,16.6,18.5,42
107.10.16,MN1,柳松菇,104,台北二,173.4,105.8,95,117.2,97
107.10.16,MN2,柳松菇-盒裝,104,台北二,16,16,16,16,40
107.10.16,MX1,其他菇類-其他菇類,104,台北二,93.5,21.6,16.4,34.9,1835
107.10.16,N9,李-進口,104,台北二,85.7,63.5,44.5,64.1,520
107.10.16,O0,梨-其他,104,台北二,40,39.1,24.9,36.5,182
107.10.16,O1,梨-橫山梨,104,台北二,18,13.7,12,14.2,450
107.10.16,O2,梨-秋水梨,104,台北二,16,13.1,8.9,12.9,238
107.10.16,O4,梨-新興梨,104,台北二,61.9,39.1,18.8,39.6,8809
107.10.16,O9,梨-進口,104,台北二,121.6,65.6,51.8,74,3805
107.10.16,OA1,鹹菜-清心,104,台北二,30,30,30,30,180
107.10.16,OA2,鹹菜-帶葉,104,台北二,25,25,25,25,2134
107.10.16,OB1,雪裡紅,104,台北二,30,30,30,30,180
107.10.16,OD1,蘿蔔乾,104,台北二,30,30,30,30,40
107.10.16,OE2,醃瓜-漬,104,台北二,25,24.3,22,24,108
107.10.16,OG2,熟筍-箭竹筍,104,台北二,80,80,80,80,100
107.10.16,OV,梨-蜜梨,104,台北二,48,39.1,25.9,38.2,634
107.10.16,OX1,其他蔬菜,104,台北二,75.1,28.6,16,35.4,3140
107.10.16,P1,番石榴-珍珠芭,104,台北二,74.4,49.6,29.3,50.5,17618
107.10.16,P2,番石榴-紅心,104,台北二,43.5,38.2,28.8,37.4,198
107.10.16,P3,番石榴-帝王芭,104,台北二,140,68.7,37.7,76.8,297
107.10.16,Q1,蓮霧-紅蓮霧,104,台北二,336.5,222.9,70.5,215.2,325
107.10.16,Q2,蓮霧-子彈型,104,台北二,110.7,67.8,56.8,74.2,443
107.10.16,R0,芒果-其他,104,台北二,141.6,90.7,70,96.7,86
107.10.16,R1,芒果-愛文,104,台北二,260,260,77.3,223.5,52
107.10.16,R8,芒果-芒果青,104,台北二,51,51,51,51,40
107.10.16,S1,葡萄-巨峰,104,台北二,80.1,62.2,34.8,60.3,1440
107.10.16,S49,葡萄-進口無子,104,台北二,100,100,76.5,95.3,5960
107.10.16,S9,葡萄-進口,104,台北二,235.8,55.3,40.7,88.5,7880
107.10.16,SA0,蘿蔔-其他,104,台北二,45,45,45,45,100
107.10.16,SA32,蘿蔔-矸仔,104,台北二,18,14.3,8.4,13.9,17085
107.10.16,SA6,蘿蔔-白玉蘿蔔,104,台北二,34.6,30.7,27,30.8,285
107.10.16,SA7,蘿蔔-甜菜根,104,台北二,10,10,10,10,80
107.10.16,SA9,蘿蔔-進口,104,台北二,12.9,9.9,5.2,9.6,18770
107.10.16,SB1,胡蘿蔔-未洗,104,台北二,17,17,17,17,420
107.10.16,SB2,胡蘿蔔-清洗,104,台北二,31.2,25,15.6,24.3,9350
107.10.16,SB9,胡蘿蔔-進口,104,台北二,28,25,22,25,840
107.10.16,SC1,馬鈴薯-本產,104,台北二,31.9,23.3,10,22.4,3389
107.10.16,SC9,馬鈴薯-進口,104,台北二,44,26.1,22,28.9,1514
107.10.16,SD1,洋蔥-本產,104,台北二,22,20,16,19.6,3457
107.10.16,SD9,洋蔥-進口,104,台北二,28.3,23.8,17.7,23.5,5237
107.10.16,SE1,青蔥-日蔥,104,台北二,101.8,68.8,49.6,71.6,4490
107.10.16,SE2,青蔥-北蔥,104,台北二,44.9,35.1,19.4,33.9,2055
107.10.16,SE5,青蔥-紅蔥頭,104,台北二,60,51.8,50,53.1,130
107.10.16,SE6,青蔥-粉蔥,104,台北二,69.2,52.3,38.1,52.8,4274
107.10.16,SE9,青蔥-進口蔥,104,台北二,40,40,40,40,80
107.10.16,SF1,韭菜-白頭,104,台北二,61.1,49.5,35,48.9,1280
107.10.16,SF2,韭菜-韭菜黃,104,台北二,122.3,110.9,91,109.2,384
107.10.16,SF3,韭菜-韭菜花,104,台北二,105,87.9,40.6,81.9,192
107.10.16,SF4,韭菜-青頭,104,台北二,58.3,42.9,26.7,42.8,684
107.10.16,SG2,大蒜-軟梗,104,台北二,187.1,130,55.8,126.6,861
107.10.16,SG4,大蒜-蔥蒜,104,台北二,55,55,55,55,200
107.10.16,SG5,大蒜-蒜頭,104,台北二,91.5,56.4,31.6,58.4,109
107.10.16,SG6,大蒜-蒜仁,104,台北二,70,70,70,70,1077
107.10.16,SG7,大蒜-蒜瓣,104,台北二,153.7,78.9,41.3,86.3,183
107.10.16,SH1,竹筍-麻竹筍,104,台北二,35,30.1,18.3,28.7,1795
107.10.16,SH2,竹筍-綠竹筍,104,台北二,50,45,40,45,36
107.10.16,SH5,竹筍-烏殼綠,104,台北二,60.9,23.9,11.7,28.9,1642
107.10.16,SH7,竹筍-去殼,104,台北二,33,25.7,23.8,26.8,160
107.10.16,SI1,萵苣莖,104,台北二,20,12.5,10,13.5,111
107.10.16,SJ1,芋-麵芋,104,台北二,7,7,7,7,25
107.10.16,SJ2,芋-檳榔心芋,104,台北二,49.3,36.5,23.8,36.5,3929
107.10.16,SJ3,芋-里芋,104,台北二,58.8,41.7,28.1,42.4,362
107.10.16,SK1,荸薺,104,台北二,60,60,60,60,21
107.10.16,SK2,荸薺-加工,104,台北二,70,70,70,70,76
107.10.16,SL1,豆薯,104,台北二,16.3,9.3,7,10.3,905
107.10.16,SM1,牛蒡,104,台北二,37,36.2,35,36.1,230
107.10.16,SM9,牛蒡-進口,104,台北二,30,30,30,30,620
107.10.16,SN1,蓮藕,104,台北二,61.4,49.5,40,50,370
107.10.16,SN2,蓮藕-蓮子,104,台北二,300,300,300,300,18
107.10.16,SO0,甘薯-其他,104,台北二,13,13,13,13,50
107.10.16,SO1,甘薯-改良種,104,台北二,27.8,19.4,10.5,19.3,4608
107.10.16,SO2,甘薯-芋仔甘藷,104,台北二,50,50,50,50,50
107.10.16,SO3,甘藷-臺農66號,104,台北二,12.5,7.5,4.7,7.9,4060
107.10.16,SP0,薑-其他,104,台北二,15,15,15,15,60
107.10.16,SP1,薑-老薑,104,台北二,93.5,82.6,64.8,81.2,1652
107.10.16,SP2,薑-嫩薑,104,台北二,70.7,61.3,25.9,56.1,1308
107.10.16,SP3,薑-粉薑,104,台北二,55,39,30.8,40.6,1162
107.10.16,SQ1,茭白筍-帶殼,104,台北二,95.3,59.7,30.8,61,2502
107.10.16,SQ3,茭白筍-去殼,104,台北二,174.5,115.1,36.7,111.3,1452
107.10.16,SR1,菱角-生菱角,104,台北二,83.3,81.1,74.1,80.1,712
107.10.16,SR3,菱角-去殼,104,台北二,100,100,100,100,24
107.10.16,SS0,大心菜-其他,104,台北二,8,8,8,8,70
107.10.16,SS1,大心菜-帶葉,104,台北二,52,52,40,49.6,150
107.10.16,SU1,薯蕷-紅薯蕷,104,台北二,36.3,28.8,12.6,27.1,490
107.10.16,SU2,薯蕷-白薯蕷,104,台北二,47.6,31.1,14.5,31.1,1185
107.10.16,SU3,薯蕷-樹薯,104,台北二,35,35,35,35,44
107.10.16,SU9,薯蕷-進口,104,台北二,150,141.7,106.3,136.3,200
107.10.16,SV1,蘆筍-白蘆筍,104,台北二,146.7,67.1,45,78.6,36
107.10.16,SV2,蘆筍-綠蘆筍,104,台北二,230,175.1,133,177.7,66
107.10.16,SV3,蘆筍-蘆筍花,104,台北二,190,178.3,170,179,10
107.10.16,SV9,蘆筍-進口,104,台北二,240,170.6,140.3,178.4,682
107.10.16,SW1,球莖甘藍,104,台北二,62,41.4,30.8,43.4,320
107.10.16,SX1,芽菜類-綠豆芽,104,台北二,12.7,12,12,12.1,1766
107.10.16,SX2,芽菜類-黃豆牙,104,台北二,22.8,20,20,20.6,240
107.10.16,SX3,芽菜類-豌豆嬰,104,台北二,70,63.3,46.3,61.3,120
107.10.16,SX4,芽菜類-苜宿芽,104,台北二,50,50,50,50,81
107.10.16,SZ3,金針筍,104,台北二,71.9,18,18,28.8,9
107.10.16,SZ7,晚香玉筍,104,台北二,130,116.4,101.4,116.1,62
107.10.16,T1,西瓜-大西瓜,104,台北二,20,10,10,12,5250
107.10.16,T5,西瓜-黃肉,104,台北二,23,18.4,9.8,17.6,2415
107.10.16,T7,西瓜-秀鈴,104,台北二,21.7,14.6,8.5,14.8,1624
107.10.16,V1,甜瓜-美濃,104,台北二,64.2,53.4,34.6,51.8,2785
107.10.16,V2,甜瓜-溫室吊瓜,104,台北二,164.1,118.5,53.4,114.6,996
107.10.16,W0,洋香瓜-其他,104,台北二,100,94.5,44.6,85.6,79
107.10.16,W1,洋香瓜-網狀紅肉,104,台北二,41.2,37.4,33.3,37.3,1759
107.10.16,X3,蘋果-惠,104,台北二,34.5,28.9,22.1,28.7,356
107.10.16,X49,蘋果-金冠(進口),104,台北二,123.5,100.8,93.3,103.8,3150
107.10.16,X69,蘋果-富士(進口),104,台北二,72.4,33.4,27.7,40,24660
107.10.16,Y19,水蜜桃-進口,104,台北二,50.8,30,30,34.2,600
107.10.16,Y9,桃子-進口,104,台北二,87.8,86.7,80.2,85.6,775
107.10.16,Z1,柿子-紅柿,104,台北二,21.6,14.3,10.6,15,8925
107.10.16,Z2,柿子-水柿,104,台北二,25,22.8,15.7,21.8,900
107.10.16,Z3,柿子-柿餅,104,台北二,70.4,65.3,35,60.3,140
107.10.16,Z4,柿子-甜柿,104,台北二,81.3,51.9,30.4,53.5,20764
107.10.16,Z9,柿子-進口,104,台北二,527.6,266.7,266.7,318.9,46
107.10.16,FA910,小可愛-紅,105,台北市場,52,52,52,52,40
107.10.16,FA985,美女撫子-綠石竹,105,台北市場,0,0,0,0,0
107.10.16,FB000,火鶴花-火鶴花,105,台北市場,20,16,9,15.4,654
107.10.16,FB001,火鶴花-混色,105,台北市場,7,7,7,7,33
107.10.16,FB100,火鶴花-紅色,105,台北市場,20,19,18,19,105
107.10.16,FB105,火鶴花-紅綠邊,105,台北市場,13,13,13,13,34
107.10.16,FB106,火鶴花-丘比特,105,台北市場,21,13,6,12.9,3662
107.10.16,FB108,火鶴花-千里達,105,台北市場,14,9,6,9.1,281
107.10.16,FB111,火鶴花-月光,105,台北市場,14,12,11,12.6,407
107.10.16,FB302,火鶴花-黃瑪莉,105,台北市場,12,8,6,8.6,339
107.10.16,FB400,火鶴花-粉色,105,台北市場,6,6,6,6,120
107.10.16,FB401,火鶴花-夏粉　,105,台北市場,12,9,6,8.9,535
107.10.16,FB407,火鶴花-夢幻,105,台北市場,14,9,6,9.3,1807
107.10.16,FB408,火鶴花-粉佳人,105,台北市場,11,7,7,8,304
107.10.16,FB415,火鶴花-羅莎,105,台北市場,16,12,8,12.1,1447
107.10.16,FB416,火鶴花-花仙子,105,台北市場,14,11,8,10.9,115
107.10.16,FB419,火鶴花-太極,105,台北市場,14,12,7,11.4,1168
107.10.16,FB420,火鶴花-小紅莓,105,台北市場,12,11,8,10.5,315
107.10.16,FB500,火鶴花-翠綠,105,台北市場,14,11,6,10.4,1159
107.10.16,FB601,火鶴花-白青心,105,台北市場,12,8,6,8.1,263
107.10.16,FB605,火鶴花-嘉年華,105,台北市場,8,7,6,6.9,100
107.10.16,FB607,火鶴花-月亮女神,105,台北市場,14,12,8,11.8,340
107.10.16,FB700,火鶴花-花紫,105,台北市場,12,11,11,11.5,312
107.10.16,FC316,大菊-黃精競,105,台北市場,131,104,82,104.9,694
107.10.16,FC613,大菊-白天星,105,台北市場,109,76,47,76.7,1191
107.10.16,FD000,小菊-小菊,105,台北市場,65,50,48,52.9,70
107.10.16,FD100,小菊-紅,105,台北市場,55,55,55,55,120
107.10.16,FD113,小菊-日本小紅,105,台北市場,54,50,30,47,183
107.10.16,FD131,小菊-小紅娘,105,台北市場,59,49,38,48.6,393
107.10.16,FD138,小菊-卡洛琳,105,台北市場,83,67,46,65.9,769
107.10.16,FD200,小菊-金,105,台北市場,72,53,34,53.2,761
107.10.16,FD300,小菊-黃,105,台北市場,69,65,49,62.6,475
107.10.16,FD308,小菊-黃丁字菊,105,台北市場,65,61,48,59.1,475
107.10.16,FD400,小菊-粉,105,台北市場,69,57,34,54.8,796
