交易日期,作物代號,作物名稱,市場代號,市場名稱,上價,中價,下價,平均價,交易量
107.10.04,FF2,絲瓜-角瓜,104,台北二,39.3,31.1,18.3,30.2,299
107.10.04,FF4,絲瓜-長絲瓜,104,台北二,36,36,36,36,21
107.10.04,FG0,苦瓜-其他,104,台北二,57.8,49.5,42.2,49.7,1126
107.10.04,FG1,苦瓜-白大米,104,台北二,79.3,62.7,42.2,61.9,2357
107.10.04,FG2,苦瓜-青大米,104,台北二,58.7,47.8,40,48.4,203
107.10.04,FG3,苦瓜-山苦瓜,104,台北二,60,38.2,25,39.9,60
107.10.04,FG4,苦瓜-翠綠,104,台北二,54.4,45.1,33.8,44.7,437
107.10.04,FH1,扁蒲-長形,104,台北二,10,10,10,10,79
107.10.04,FH3,扁蒲-花蒲,104,台北二,18.7,17.5,13.6,17,1571
107.10.04,FH4,扁蒲-梨子蒲,104,台北二,28.7,19.2,11.8,19.6,4207
107.10.04,FI0,茄子-其他,104,台北二,55,55,55,55,22
107.10.04,FI1,茄子-胭脂茄,104,台北二,31,17.9,15,19.9,65
107.10.04,FI2,茄子-麻荸茄,104,台北二,58.5,38.7,25.8,40.1,6282
107.10.04,FI3,茄子-日本種,104,台北二,52,31.3,20,33.2,84
107.10.04,FJ1,蕃茄-黑柿,104,台北二,92.3,71.5,47.7,70.9,207
107.10.04,FJ2,蕃茄-粉柿,104,台北二,86,78,70,78,20
107.10.04,FJ3,蕃茄-牛蕃茄,104,台北二,72.2,50.7,36.2,52.1,9230
107.10.04,FK4,甜椒-彩色種,104,台北二,108.3,79.2,43.1,77.8,1146
107.10.04,FK5,甜椒-青椒,104,台北二,60.3,41.7,27.9,42.7,3365
107.10.04,FL2,豌豆-紅花,104,台北二,160,160,160,160,60
107.10.04,FL5,豌豆-豌豆苗,104,台北二,150,150,150,150,10
107.10.04,FL6,豌豆-甜豌豆,104,台北二,170,138.3,120,141,121
107.10.04,FL9,豌豆-進口,104,台北二,60,60,60,60,20
107.10.04,FM2,菜豆-青色,104,台北二,76.5,65.8,47.6,64.3,984
107.10.04,FN1,敏豆-白豆,104,台北二,145.4,95.5,43.2,95,1860
107.10.04,FN4,敏豆-翼豆,104,台北二,17.2,14.1,10,13.9,336
107.10.04,FN5,敏豆-醜豆,104,台北二,108,90.3,50.4,85.8,657
107.10.04,FQ1,毛豆-豆莢,104,台北二,70,70,70,70,36
107.10.04,FQ2,毛豆-豆仁,104,台北二,150,150,150,150,54
107.10.04,FR1,青花苔,104,台北二,30,30,30,30,40
107.10.04,FR9,青花苔-進口,104,台北二,100,78.3,39.6,74.9,5026
107.10.04,FS1,越瓜,104,台北二,10,10,10,10,20
107.10.04,FS2,越瓜-加工,104,台北二,40,40,40,40,40
107.10.04,FT0,南瓜-其他,104,台北二,43,34.3,30,35.2,40
107.10.04,FT1,南瓜-木瓜形,104,台北二,37.8,25.5,13.9,25.7,3422
107.10.04,FT2,南瓜-圓形,104,台北二,29.4,24.8,16.7,24.1,1040
107.10.04,FT3,南瓜-黃如意,104,台北二,65,65,65,65,40
107.10.04,FT5,南瓜-青如意,104,台北二,105.6,72,58.4,76,305
107.10.04,FT6,南瓜-東昇,104,台北二,26,24.5,23,24.5,300
107.10.04,FT7,南瓜-栗子,104,台北二,39,24.8,20.7,26.8,714
107.10.04,FT9,南瓜-進口,104,台北二,15,15,15,15,200
107.10.04,FU1,隼人瓜,104,台北二,18.5,15.5,9.2,14.8,920
107.10.04,FU2,隼人瓜苗-瓜苗,104,台北二,81.5,71.1,58.7,70.7,1560
107.10.04,FU3,石蓮花,104,台北二,40,36.1,35,36.7,30
107.10.04,FV0,辣椒-其他,104,台北二,120,120,120,120,7
107.10.04,FV1,辣椒-紅小,104,台北二,149.3,87.3,57.2,93.6,593
107.10.04,FV2,辣椒-青小,104,台北二,20,20,20,20,10
107.10.04,FV4,辣椒-朝天椒,104,台北二,144.4,133.6,112.7,131.6,575
107.10.04,FV6,辣椒-糯米椒,104,台北二,120,79,41.3,79.7,315
107.10.04,FW1,金針花,104,台北二,80,80,80,80,4
107.10.04,FW9,金針花-進口,104,台北二,180,180,180,180,36
107.10.04,FY0,玉米-其他,104,台北二,20,20,20,20,15
107.10.04,FY3,玉米-超甜白,104,台北二,47.3,25.9,11.1,27.2,576
107.10.04,FY4,玉米-玉米筍,104,台北二,45.6,24.9,15,27.1,588
107.10.04,FY5,玉米-糯米(黑),104,台北二,25,25,25,25,20
107.10.04,FY6,玉米-甜軟殼,104,台北二,22.9,14.5,9.2,15.1,7766
107.10.04,FY7,玉米-糯米(白),104,台北二,52,37.8,20,37.1,286
107.10.04,FY9,玉米-進口,104,台北二,124.4,116,104.5,115.4,820
107.10.04,FZ1,落花生-生落花生,104,台北二,60,60,60,60,30
107.10.04,FZ2,落花生-熟落花生,104,台北二,85,85,85,85,42
107.10.04,G2,黃金果,104,台北二,106.6,92.8,64.2,89.8,290
107.10.04,G3,酪梨,104,台北二,128.2,92.8,61.3,93.6,1439
107.10.04,G49,奇異果-進口,104,台北二,100,72.5,32.8,70.1,3849
107.10.04,G7,橄欖,104,台北二,18,17.3,17,17.4,37
107.10.04,H1,文旦柚-文旦柚,104,台北二,10.4,8.4,8,8.7,4278
107.10.04,H3,柚子-紅柚,104,台北二,18.7,13.9,10,14.1,1038
107.10.04,H5,葡萄柚-白肉,104,台北二,10.4,7,4.9,7.3,2398
107.10.04,H6,西施柚-西施柚,104,台北二,20,18.5,18,18.7,168
107.10.04,I0,木瓜-其他,104,台北二,15,15,15,15,22
107.10.04,I1,木瓜-網室紅肉,104,台北二,55.1,43.9,34.8,44.3,9307
107.10.04,I3,木瓜-日昇種,104,台北二,121,87.3,45.4,85.7,300
107.10.04,I4,木瓜-青木瓜,104,台北二,9.6,7.1,4.9,7.1,2157
107.10.04,K2,龍眼-十月眼,104,台北二,79.1,56.4,23.9,54.4,597
107.10.04,K4,龍眼-龍眼乾帶殼,104,台北二,148.8,78.6,60,88.9,254
107.10.04,K41,龍眼-龍眼肉,104,台北二,230,230,230,230,20
107.10.04,LA1,甘藍-初秋,104,台北二,54.9,42.1,34.8,43.2,14432
107.10.04,LA2,甘藍-改良種,104,台北二,44,38.2,30.2,37.8,28532
107.10.04,LA4,甘藍-紫色,104,台北二,25,18.8,15,19.3,140
107.10.04,LA5,甘藍-甘藍心,104,台北二,39.8,22,22,25.6,218
107.10.04,LA9,甘藍-進口,104,台北二,22.6,19,14.6,18.8,16356
107.10.04,LB12,小白菜-土白菜,104,台北二,29,16.6,12.6,18.3,3945
107.10.04,LB22,小白菜-蚵仔白,104,台北二,29.5,24.9,19.6,24.7,7932
107.10.04,LB3,小白菜-奶油白,104,台北二,58.2,46,40,47.3,91
107.10.04,LB8,小白菜-水耕,104,台北二,50,40,40,42,75
107.10.04,LC0,包心白菜-其他,104,台北二,46.2,20,15.8,24.4,840
107.10.04,LC1,包心白菜-包白,104,台北二,26.9,13.6,5.2,14.6,22529
107.10.04,LC3,包心白菜-包頭蓮,104,台北二,10,10,10,10,300
107.10.04,LC9,包心白-進口,104,台北二,37,22,11.3,22.9,3920
107.10.04,LD1,青江白菜-小梗,104,台北二,28.4,21.7,15.1,21.7,10763
107.10.04,LE1,皇宮菜-小葉,104,台北二,75,41.4,21.4,44.1,764
107.10.04,LE2,皇宮菜-大葉,104,台北二,37.2,22.8,20,25.1,115
107.10.04,LF2,蕹菜-小葉,104,台北二,43.8,32.7,24.3,33.3,5836
107.10.04,LF3,蕹菜-水蕹菜,104,台北二,50,49.1,47.7,49,225
107.10.04,LG2,芹菜-白梗,104,台北二,63.3,43.5,25.6,43.9,2368
107.10.04,LG8,芹菜-水耕,104,台北二,35,35,35,35,45
107.10.04,LG9,芹菜-進口,104,台北二,38.7,27.2,10.8,26.2,1543
107.10.04,LH1,菠菜-圓葉,104,台北二,76,76,76,76,60
107.10.04,LH2,菠菜-角葉,104,台北二,109.9,72.6,38.8,73.3,848
107.10.04,LH9,菠菜-進口,104,台北二,70,67.5,51.3,64.8,260
107.10.04,LI0,萵苣菜-其他,104,台北二,50.5,29.8,15,31,322
107.10.04,LI1,萵苣菜-廣東萵,104,台北二,51.7,16.5,10,22.2,158
107.10.04,LI3,萵苣菜-本島圓葉,104,台北二,73.1,65.2,42.1,62.2,836
107.10.04,LI4,萵苣菜-本島尖葉,104,台北二,48,47,46,47,80
107.10.04,LI5,萵苣菜-油麥菜,104,台北二,46,34.5,19,33.7,5502
107.10.04,LI6,萵苣菜-蘿美,104,台北二,90,90,90,90,96
107.10.04,LI7,萵苣菜-紅捲綠捲,104,台北二,40,40,40,40,15
107.10.04,LI8,萵苣菜-水耕,104,台北二,94.2,87.1,72,85.5,1033
107.10.04,LI9,萵苣菜-進口,104,台北二,65,46.5,22.1,45.3,4263
107.10.04,LJ1,芥菜-芥菜仁,104,台北二,44,44,44,44,80
107.10.04,LJ3,芥菜-大芥菜,104,台北二,22.3,17.7,14.6,18,1112
107.10.04,LJ4,芥菜-小芥菜,104,台北二,31.4,23.3,13.5,22.9,2213
107.10.04,LK2,芥藍菜,104,台北二,47.8,37.2,26.6,37.2,1406
107.10.04,LK3,芥藍菜-芥藍芽,104,台北二,143.4,74.7,33.6,80.2,637
107.10.04,LM1,莧菜-紅莧菜,104,台北二,30,27.2,20,26.3,199
107.10.04,LM2,莧菜-白莧菜,104,台北二,44.6,36.8,28.1,36.6,2072
107.10.04,LN1,油菜,104,台北二,24,18.9,14,19,6815
107.10.04,LO1,甘藷葉,104,台北二,61.6,34.4,17.1,36.4,7397
107.10.04,LP1,芫荽,104,台北二,84.4,66.4,57.7,68.2,606
107.10.04,LP2,九層塔,104,台北二,37.6,21.9,11.2,22.9,896
107.10.04,LP9,芫荽-進口,104,台北二,73,73,73,73,24
107.10.04,LQ1,紅鳳菜-紅鳳菜,104,台北二,72.7,52.6,33.4,52.8,488
107.10.04,LT2,海菜-海帶,104,台北二,45,45,43.6,44.7,106
107.10.04,LT3,海菜-水蓮,104,台北二,130,117.8,100,116.7,293
107.10.04,LV1,巴西利,104,台北二,120,97,80,98.2,22
107.10.04,LX1,蕨菜-過貓,104,台北二,78,67.1,51.9,66.3,89
107.10.04,LX2,蕨菜-山蘇,104,台北二,123.6,78.7,65,84.9,280
107.10.04,LZ2,藤川七-川七葉,104,台北二,120,111.1,80,106.7,54
107.10.04,M3,楊桃-馬來亞種,104,台北二,32.8,24.8,16.9,24.8,1476
107.10.04,MA1,洋菇,104,台北二,140,140,140,140,24
107.10.04,MA2,洋菇(盒)-盒裝,104,台北二,200,141.7,25,130,150
107.10.04,MB1,草菇,104,台北二,100,97.1,80,94.3,7
107.10.04,MC0,濕木耳-其他,104,台北二,45,45,45,45,120
107.10.04,MC1,濕木耳,104,台北二,116.5,71.9,59.8,78.4,816
107.10.04,MD1,溼香菇,104,台北二,130,111.8,16.3,96.3,930
107.10.04,ME1,金絲菇,104,台北二,48.3,43,32.7,42,976
107.10.04,ME2,金絲菇(盒)-盒裝,104,台北二,40,12.7,8.1,17.2,1030
107.10.04,MF1,蠔菇-鮑魚菇,104,台北二,66,66,53.7,63.6,53
107.10.04,MF2,蠔菇(盒)-盒裝,104,台北二,10,10,10,10,40
107.10.04,MI1,秀珍菇,104,台北二,76.5,76,64.4,73.8,330
107.10.04,MI2,秀珍菇(盒)-盒裝,104,台北二,7,7,7,7,180
107.10.04,MJ1,杏鮑菇,104,台北二,113.4,62.2,37.2,67.4,2446
107.10.04,MJ2,杏鮑菇-盒裝,104,台北二,140,140,140,140,6
107.10.04,MK1,鴻禧菇,104,台北二,233.7,172,80,165.9,109
107.10.04,MK2,鴻禧菇-盒裝,104,台北二,25,25,25,25,180
107.10.04,ML1,珊瑚菇,104,台北二,45,45,45,45,1
107.10.04,ML2,珊瑚菇-盒裝,104,台北二,14,12,10.5,12.1,74
107.10.04,MN1,柳松菇,104,台北二,126.2,83.2,52,85.5,78
107.10.04,MN2,柳松菇-盒裝,104,台北二,16,16,16,16,107
107.10.04,MX1,其他菇類-其他菇類,104,台北二,94.4,17.7,10.1,31.5,910
107.10.04,N9,李-進口,104,台北二,71.6,55.6,51,57.9,1210
107.10.04,O0,梨-其他,104,台北二,55,54.5,50,53.7,207
107.10.04,O1,梨-橫山梨,104,台北二,19,17.4,15,17.3,240
107.10.04,O2,梨-秋水梨,104,台北二,45,38.2,30,37.9,110
107.10.04,O4,梨-新興梨,104,台北二,70.1,47.4,23.5,47.2,6038
107.10.04,O9,梨-進口,104,台北二,80,80,80,80,55
107.10.04,OA1,鹹菜-清心,104,台北二,30,30,30,30,270
107.10.04,OA2,鹹菜-帶葉,104,台北二,25,25,25,25,2039
107.10.04,OB1,雪裡紅,104,台北二,30,30,30,30,240
107.10.04,OD1,蘿蔔乾,104,台北二,30,30,30,30,40
107.10.04,OE1,醃瓜-乾,104,台北二,12,11,10,11,48
107.10.04,OE2,醃瓜-漬,104,台北二,25,25,25,25,72
107.10.04,OG2,熟筍-箭竹筍,104,台北二,80,80,80,80,100
107.10.04,OV,梨-蜜梨,104,台北二,28,22.4,10,21,285
107.10.04,OX1,其他蔬菜,104,台北二,67.6,29.5,17.1,34.6,2857
107.10.04,P1,番石榴-珍珠芭,104,台北二,65.1,44.6,25,44.8,13964
107.10.04,P2,番石榴-紅心,104,台北二,35,26.3,16,26,97
107.10.04,P3,番石榴-帝王芭,104,台北二,93.3,47.6,22.8,51.8,571
107.10.04,P5,番石榴-水晶無仔,104,台北二,29.7,26.5,17.6,25.4,364
107.10.04,Q1,蓮霧-紅蓮霧,104,台北二,343.7,292,155.2,275,97
107.10.04,Q4,蓮霧-巴掌蓮霧,104,台北二,236.5,152.8,110,161,31
107.10.04,R0,芒果-其他,104,台北二,105,93.3,90,95,18
107.10.04,R1,芒果-愛文,104,台北二,201.3,120.1,43.6,121.1,282
107.10.04,R4,芒果-凱特,104,台北二,84.2,56.5,41.3,59,870
107.10.04,R8,芒果-芒果青,104,台北二,35,35,35,35,14
107.10.04,S1,葡萄-巨峰,104,台北二,73.2,57.4,34.6,56,920
107.10.04,S49,葡萄-進口無子,104,台北二,116.7,98.9,58.3,94.3,2648
107.10.04,S9,葡萄-進口,104,台北二,619,188.8,40,245.1,1280
107.10.04,SA32,蘿蔔-矸仔,104,台北二,22,9.7,8,11.8,1650
107.10.04,SA7,蘿蔔-甜菜根,104,台北二,20,18.4,13,17.7,120
107.10.04,SA9,蘿蔔-進口,104,台北二,19.5,12.4,6.6,12.7,18920
107.10.04,SB1,胡蘿蔔-未洗,104,台北二,15,15,13.3,14.7,540
107.10.04,SB2,胡蘿蔔-清洗,104,台北二,30,25.4,16.7,24.6,8625
107.10.04,SB9,胡蘿蔔-進口,104,台北二,30,30,30,30,300
107.10.04,SC1,馬鈴薯-本產,104,台北二,32,25.6,14.9,24.7,3120
107.10.04,SC9,馬鈴薯-進口,104,台北二,32.9,28,25,28.4,2527
107.10.04,SD1,洋蔥-本產,104,台北二,27,21.4,16,21.4,3187
107.10.04,SD9,洋蔥-進口,104,台北二,25,21.9,15.1,21.1,4511
107.10.04,SE1,青蔥-日蔥,104,台北二,102,82.8,65.2,83.1,3225
107.10.04,SE2,青蔥-北蔥,104,台北二,43.2,32.3,25.8,33.2,1578
107.10.04,SE5,青蔥-紅蔥頭,104,台北二,50,50,50,50,130
107.10.04,SE6,青蔥-粉蔥,104,台北二,84.8,60.2,41.6,61.4,2881
107.10.04,SE9,青蔥-進口蔥,104,台北二,30,30,30,30,96
107.10.04,SF1,韭菜-白頭,104,台北二,96.3,65.7,33.3,65.3,993
107.10.04,SF2,韭菜-韭菜黃,104,台北二,125.2,120,105.8,118.2,232
107.10.04,SF3,韭菜-韭菜花,104,台北二,110,100.9,57.1,94,209
107.10.04,SF4,韭菜-青頭,104,台北二,70.1,58.4,37.7,56.6,505
107.10.04,SG2,大蒜-軟梗,104,台北二,246.8,199.1,150,198.8,254
107.10.04,SG5,大蒜-蒜頭,104,台北二,60,44.6,33.9,45.5,243
107.10.04,SG6,大蒜-蒜仁,104,台北二,70,70,70,70,1041
107.10.04,SG7,大蒜-蒜瓣,104,台北二,132.7,80.5,20.9,79.1,236
107.10.04,SH1,竹筍-麻竹筍,104,台北二,39.5,33.2,22.7,32.4,1825
107.10.04,SH2,竹筍-綠竹筍,104,台北二,102.8,93.8,45.5,85.9,249
107.10.04,SH5,竹筍-烏殼綠,104,台北二,65.5,27.6,13.2,32.3,1160
107.10.04,SH7,竹筍-去殼,104,台北二,21.5,13,11.9,14.5,254
107.10.04,SJ1,芋-麵芋,104,台北二,15.1,8.7,8,9.9,195
107.10.04,SJ2,芋-檳榔心芋,104,台北二,56.4,37.1,25,38.5,3444
107.10.04,SJ3,芋-里芋,104,台北二,66.6,57.2,36.3,54.9,384
107.10.04,SJ4,芋-芋莖,104,台北二,26,26,26,26,10
107.10.04,SK1,荸薺,104,台北二,60,60,60,60,42
107.10.04,SK2,荸薺-加工,104,台北二,70,70,70,70,36
107.10.04,SL1,豆薯,104,台北二,15.2,10.1,6.8,10.5,1225
107.10.04,SM1,牛蒡,104,台北二,35,35,35,35,120
107.10.04,SM9,牛蒡-進口,104,台北二,30,30,30,30,80
107.10.04,SN1,蓮藕,104,台北二,60.3,38.7,16.7,38.6,1426
107.10.04,SO0,甘薯-其他,104,台北二,30,27.5,25,27.5,100
107.10.04,SO1,甘薯-改良種,104,台北二,34,17.3,5.6,18.3,3376
107.10.04,SO3,甘藷-臺農66號,104,台北二,15,8.1,5.7,9,6679
107.10.04,SP0,薑-其他,104,台北二,45,28.3,20,30,107
107.10.04,SP1,薑-老薑,104,台北二,95.7,77.7,55.8,76.9,1535
107.10.04,SP2,薑-嫩薑,104,台北二,75.5,55.4,24.3,53.2,1616
107.10.04,SP3,薑-粉薑,104,台北二,62.2,32.1,16.2,34.9,623
107.10.04,SQ1,茭白筍-帶殼,104,台北二,78.2,54.3,26,53.4,2271
107.10.04,SQ3,茭白筍-去殼,104,台北二,166,104.1,43.2,104.3,1026
107.10.04,SR1,菱角-生菱角,104,台北二,76,73.7,71,73.6,400
107.10.04,SR3,菱角-去殼,104,台北二,100,100,100,100,18
107.10.04,SU1,薯蕷-紅薯蕷,104,台北二,45,42.3,30.2,40.4,267
107.10.04,SU2,薯蕷-白薯蕷,104,台北二,45.9,33.1,12.2,31.5,1162
107.10.04,SU3,薯蕷-樹薯,104,台北二,22,22,22,22,44
107.10.04,SU9,薯蕷-進口,104,台北二,150,147.1,111.3,140.5,200
107.10.04,SV1,蘆筍-白蘆筍,104,台北二,203.1,84.9,50,101.6,32
107.10.04,SV2,蘆筍-綠蘆筍,104,台北二,310,245,180,245,14
107.10.04,SV3,蘆筍-蘆筍花,104,台北二,225,225,225,225,8
107.10.04,SV9,蘆筍-進口,104,台北二,237.5,157.4,150,172,463
107.10.04,SW1,球莖甘藍,104,台北二,15,15,15,15,60
107.10.04,SX1,芽菜類-綠豆芽,104,台北二,13.9,12,12,12.4,1868
107.10.04,SX2,芽菜類-黃豆牙,104,台北二,21,20,20,20.2,213
107.10.04,SX3,芽菜類-豌豆嬰,104,台北二,70,70,55.7,67.1,84
107.10.04,SX4,芽菜類-苜宿芽,104,台北二,50,50,50,50,66
107.10.04,SZ3,金針筍,104,台北二,115,18,18,37.4,10
107.10.04,SZ7,晚香玉筍,104,台北二,200,200,200,200,6
107.10.04,T3,西瓜-黑美人,104,台北二,15,15,15,15,120
107.10.04,T5,西瓜-黃肉,104,台北二,13.4,11.6,11,11.9,6346
107.10.04,T7,西瓜-秀鈴,104,台北二,14.1,11.7,8.2,11.4,1862
107.10.04,T9,西瓜-進口,104,台北二,26.7,26.7,26.7,26.7,130
107.10.04,V1,甜瓜-美濃,104,台北二,85.9,45.6,10,46.6,1149
107.10.04,V2,甜瓜-溫室吊瓜,104,台北二,139.7,62.1,32,71.6,389
107.10.04,X1,蘋果-五爪,104,台北二,27.5,18.9,5.8,18,218
107.10.04,X2,蘋果-秋香,104,台北二,34.5,21.6,10.8,22,206
107.10.04,X3,蘋果-惠,104,台北二,45,32.1,22.4,32.7,92
107.10.04,X69,蘋果-富士(進口),104,台北二,116.4,41.3,33.3,54.7,5730
107.10.04,Y39,甜桃-甜桃進口,104,台北二,62.1,60.6,60.6,60.9,2080
107.10.04,Y9,桃子-進口,104,台北二,319,79.2,54.6,122.2,359
107.10.04,Z1,柿子-紅柿,104,台北二,18.9,11.1,5.2,11.5,10342
107.10.04,Z2,柿子-水柿,104,台北二,20,18.5,12.9,17.7,720
107.10.04,Z3,柿子-柿餅,104,台北二,55,51.4,40,49.8,208
107.10.04,Z4,柿子-甜柿,104,台北二,80.9,52.2,29.5,53.4,8346
107.10.04,Z9,柿子-進口,104,台北二,777.7,407.4,333.3,466.6,10
107.10.04,FA910,小可愛-紅,105,台北市場,45,45,45,45,40
107.10.04,FB000,火鶴花-火鶴花,105,台北市場,23,17,14,17.8,382
107.10.04,FB001,火鶴花-混色,105,台北市場,6,6,6,6,45
107.10.04,FB100,火鶴花-紅色,105,台北市場,15,13,7,12,186
107.10.04,FB105,火鶴花-紅綠邊,105,台北市場,13,12,12,12.5,65
107.10.04,FB106,火鶴花-丘比特,105,台北市場,19,12,7,12.3,3719
107.10.04,FB108,火鶴花-千里達,105,台北市場,16,11,8,11.1,240
107.10.04,FB111,火鶴花-月光,105,台北市場,15,13,7,12.1,910
107.10.04,FB401,火鶴花-夏粉　,105,台北市場,10,7,6,7.7,410
107.10.04,FB405,火鶴花-粉綠邊,105,台北市場,13,13,13,13,190
107.10.04,FB407,火鶴花-夢幻,105,台北市場,15,9,6,9.4,1720
107.10.04,FB411,火鶴花-王妃,105,台北市場,18,14,11,14.2,78
107.10.04,FB412,火鶴花-總統,105,台北市場,16,16,15,15.5,80
107.10.04,FB415,火鶴花-羅莎,105,台北市場,16,12,7,11.8,2415
107.10.04,FB419,火鶴花-太極,105,台北市場,13,10,7,9.9,643
107.10.04,FB420,火鶴花-小紅莓,105,台北市場,13,10,7,10,200
107.10.04,FB500,火鶴花-翠綠,105,台北市場,15,11,7,11.1,1824
107.10.04,FB505,火鶴花-香檳,105,台北市場,11,7,5,7.3,80
107.10.04,FB601,火鶴花-白青心,105,台北市場,15,10,6,10.3,285
107.10.04,FB606,火鶴花-辛巴,105,台北市場,16,16,16,16,32
107.10.04,FB607,火鶴花-月亮女神,105,台北市場,10,7,5,7.1,125
107.10.04,FB700,火鶴花-花紫,105,台北市場,14,13,10,12.9,451
107.10.04,FB801,火鶴花-咖啡條紋,105,台北市場,19,18,17,17.9,105
107.10.04,FB802,火鶴花-大地,105,台北市場,16,16,16,16,33
107.10.04,FC316,大菊-黃精競,105,台北市場,100,93,52,86.3,105
107.10.04,FC613,大菊-白天星,105,台北市場,120,71,35,73.9,1949
107.10.04,FD000,小菊-小菊,105,台北市場,46,46,43,45.3,150
107.10.04,FD001,小菊-混合色,105,台北市場,28,28,28,28,29
107.10.04,FD102,小菊-紅花娘,105,台北市場,65,65,65,65,60
107.10.04,FD131,小菊-小紅娘,105,台北市場,56,54,18,47.2,131
107.10.04,FD138,小菊-卡洛琳,105,台北市場,100,77,62,78.8,795
107.10.04,FD200,小菊-金,105,台北市場,61,56,38,53.2,235
107.10.04,FD300,小菊-黃,105,台北市場,72,61,45,60.1,593
107.10.04,FD308,小菊-黃丁字菊,105,台北市場,62,52,32,50,195
107.10.04,FD400,小菊-粉,105,台北市場,75,46,21,46.9,1025
107.10.04,FD422,小菊-吉祥小粉,105,台北市場,63,50,24,47.5,330
107.10.04,FD423,小菊-粉日記,105,台北市場,54,35,23,36.5,500
107.10.04,FD632,小菊-珍珠白,105,台北市場,41,40,35,39.3,70
107.10.04,FD645,小菊-白斯不列,105,台北市場,149,110,54,106.5,879
107.10.04,FE001,非洲菊-混合色,105,台北市場,78,71,63,71.1,645
107.10.04,FE100,非洲菊-紅,105,台北市場,107,107,107,107,20
107.10.04,FE106,非洲菊-蘿瑞托,105,台北市場,57,57,57,57,30
107.10.04,FE202,非洲菊-沙丘,105,台北市場,61,59,57,59.2,55
107.10.04,FE401,非洲菊-伊斯瑪拉,105,台北市場,115,84,56,84.6,121
107.10.04,FE409,非洲菊-粉紅魅力,105,台北市場,93,73,63,74.9,400
107.10.04,FE415,非洲菊-粉美麗,105,台北市場,100,100,100,100,20
107.10.04,FE601,非洲菊-白雪,105,台北市場,92,86,80,86,40
107.10.04,FE700,非洲菊-紫,105,台北市場,62,60,58,60,60
107.10.04,FE900,非洲菊-迷你混色,105,台北市場,68,66,56,64.4,176
