交易日期,作物代號,作物名稱,市場代號,市場名稱,上價,中價,下價,平均價,交易量
107.10.12,11,椰子,104,台北二,29.5,23.6,16.4,23.3,576
107.10.12,129,椰子-進口剝殼,104,台北二,65,65,65,65,50
107.10.12,31,釋迦,104,台北二,146.1,106,63.3,105.5,787
107.10.12,459,草莓-進口,104,台北二,266.7,266.7,266.7,266.7,30
107.10.12,50,百香果-其他,104,台北二,77.7,58.1,32.1,56.8,682
107.10.12,51,百香果-改良種,104,台北二,71.2,36.6,23.3,40.9,4602
107.10.12,72,小番茄-聖女,104,台北二,270,181.1,130,188.6,114
107.10.12,74,小番茄-玉女,104,台北二,302.4,234,153.1,231.5,222
107.10.12,811,火龍果-白肉,104,台北二,40.9,18.3,9.7,21.1,12025
107.10.12,812,火龍果-紅肉,104,台北二,41.2,22.3,11.9,24,20946
107.10.12,91,其他,104,台北二,157.6,61.8,15,71.6,54
107.10.12,A0,香蕉-其他,104,台北二,28.9,19.3,11,19.6,523
107.10.12,A1,香蕉,104,台北二,29.7,27.6,20.5,26.6,9930
107.10.12,A2,香蕉-芭蕉,104,台北二,40.3,21.1,11.2,23,3096
107.10.12,A3,香蕉-旦蕉,104,台北二,64.7,45.3,35.4,47.2,170
107.10.12,B0,鳳梨-其他,104,台北二,15.9,9.6,5.7,10.1,754
107.10.12,B2,鳳梨-金鑽鳳梨,104,台北二,31.7,18.6,10.2,19.6,4261
107.10.12,B6,鳳梨-甜蜜蜜,104,台北二,13.8,10.9,9.8,11.3,1567
107.10.12,C1,椪柑,104,台北二,59.3,35.2,20.8,37.1,8695
107.10.12,C6,佛利檬-佛利檬,104,台北二,38,38,38,38,36
107.10.12,E0,甜橙-其他,104,台北二,38,38,38,38,72
107.10.12,E1,甜橙-柳橙,104,台北二,32.2,19.2,11.5,20.3,5970
107.10.12,F0,雜柑-其他,104,台北二,27.4,12.6,6.9,14.4,486
107.10.12,F1,雜柑-檸檬,104,台北二,18.9,6.5,5,8.7,1021
107.10.12,F4,雜柑-桔子,104,台北二,39.8,31.7,20,31,199
107.10.12,F5,雜柑-無子檸檬,104,台北二,52.1,21.9,7.3,25.1,1508
107.10.12,FA1,黃秋葵,104,台北二,96.2,54.8,9.4,54,642
107.10.12,FB11,花椰菜-青梗,104,台北二,77.6,71.5,52,68.8,2030
107.10.12,FB9,花椰菜-進口,104,台北二,28,26.9,26,27,280
107.10.12,FC1,胡瓜-黑刺,104,台北二,30.1,19.2,6.4,18.8,6378
107.10.12,FD0,花胡瓜-其他,104,台北二,47,39.9,20,37.4,56
107.10.12,FD1,花胡瓜,104,台北二,35,22.1,12.6,22.8,8776
107.10.12,FE1,冬瓜-白皮,104,台北二,18.5,15,6.4,14,3061
107.10.12,FF0,絲瓜-其他,104,台北二,17.8,13.1,9.3,13.3,746
107.10.12,FF1,絲瓜-絲瓜,104,台北二,20.3,12.5,5.9,12.7,15029
107.10.12,FF2,絲瓜-角瓜,104,台北二,33.8,17.5,12.6,19.8,251
107.10.12,FF4,絲瓜-長絲瓜,104,台北二,10,9.5,8,9.3,68
107.10.12,FG0,苦瓜-其他,104,台北二,33.4,27.1,17.2,26.4,1537
107.10.12,FG1,苦瓜-白大米,104,台北二,54.6,41.6,25.3,40.9,2962
107.10.12,FG2,苦瓜-青大米,104,台北二,33.2,27.7,21.5,27.5,373
107.10.12,FG3,苦瓜-山苦瓜,104,台北二,90,90,90,90,9
107.10.12,FG4,苦瓜-翠綠,104,台北二,32.6,20.3,10.5,20.8,696
107.10.12,FH3,扁蒲-花蒲,104,台北二,11.9,8.4,5.8,8.6,1285
107.10.12,FH4,扁蒲-梨子蒲,104,台北二,17.8,10.4,4.6,10.7,4303
107.10.12,FI0,茄子-其他,104,台北二,5,5,5,5,16
107.10.12,FI1,茄子-胭脂茄,104,台北二,22,20.3,20,20.6,145
107.10.12,FI2,茄子-麻荸茄,104,台北二,51.8,30.7,19.8,32.7,5309
107.10.12,FI3,茄子-日本種,104,台北二,18.2,12.5,10,13.1,137
107.10.12,FJ1,蕃茄-黑柿,104,台北二,107.3,76.7,45,76.5,360
107.10.12,FJ2,蕃茄-粉柿,104,台北二,120,108.3,85,106,50
107.10.12,FJ3,蕃茄-牛蕃茄,104,台北二,116.6,92.3,63.6,91.4,3572
107.10.12,FK0,甜椒-其他,104,台北二,205,205,205,205,15
107.10.12,FK4,甜椒-彩色種,104,台北二,142.8,72.1,26.7,77.2,1425
107.10.12,FK5,甜椒-青椒,104,台北二,67.2,37,20,39.6,1774
107.10.12,FL2,豌豆-紅花,104,台北二,170,170,170,170,60
107.10.12,FL5,豌豆-豌豆苗,104,台北二,150,150,150,150,10
107.10.12,FL6,豌豆-甜豌豆,104,台北二,190,190,165,185,90
107.10.12,FL9,豌豆-進口,104,台北二,120,119,118,119,80
107.10.12,FM2,菜豆-青色,104,台北二,62.1,54,37.9,52.4,1160
107.10.12,FN1,敏豆-白豆,104,台北二,136.3,88.5,46.9,89.8,2433
107.10.12,FN4,敏豆-翼豆,104,台北二,22,17.4,15,17.8,213
107.10.12,FN5,敏豆-醜豆,104,台北二,111.5,77.3,53,79.3,396
107.10.12,FP1,萊豆-豆莢,104,台北二,155,154.6,140,151.8,42
107.10.12,FP3,鵲豆-肉豆,104,台北二,30,30,30,30,4
107.10.12,FQ2,毛豆-豆仁,104,台北二,215,210.6,210,211.4,66
107.10.12,FR1,青花苔,104,台北二,36.9,22.4,22,25.2,525
107.10.12,FR9,青花苔-進口,104,台北二,100,82.5,36.3,76.7,3428
107.10.12,FT1,南瓜-木瓜形,104,台北二,33.5,21,11,21.5,1971
107.10.12,FT2,南瓜-圓形,104,台北二,29.7,24,15,23.4,576
107.10.12,FT5,南瓜-青如意,104,台北二,102.5,67.9,55.4,72.3,260
107.10.12,FT7,南瓜-栗子,104,台北二,30,30,30,30,90
107.10.12,FT9,南瓜-進口,104,台北二,34.8,26.8,23,27.7,705
107.10.12,FU1,隼人瓜,104,台北二,15,12.2,8.2,12,1209
107.10.12,FU2,隼人瓜苗-瓜苗,104,台北二,63.2,50.4,40.7,51,1658
107.10.12,FU3,石蓮花,104,台北二,25,25,25,25,30
107.10.12,FV1,辣椒-紅小,104,台北二,165,124.2,58.7,119.2,370
107.10.12,FV2,辣椒-青小,104,台北二,75,66.1,45.2,63.7,143
107.10.12,FV3,辣椒-雞心,104,台北二,120,120,120,120,9
107.10.12,FV4,辣椒-朝天椒,104,台北二,156.3,146.5,135,146.2,600
107.10.12,FV6,辣椒-糯米椒,104,台北二,130,94.6,42.5,91.3,384
107.10.12,FV9,辣椒-進口,104,台北二,55,50.4,50,51.3,140
107.10.12,FW2,洛神花,104,台北二,72,50.2,35,51.5,30
107.10.12,FY0,玉米-其他,104,台北二,18,15.3,15,15.8,80
107.10.12,FY1,玉米-白玉米,104,台北二,28,23,13.8,22.2,395
107.10.12,FY3,玉米-超甜白,104,台北二,36.3,26.7,13.6,26,620
107.10.12,FY4,玉米-玉米筍,104,台北二,50,45,23.8,41.8,387
107.10.12,FY5,玉米-糯米(黑),104,台北二,15,15,15,15,20
107.10.12,FY6,玉米-甜軟殼,104,台北二,23.8,15.8,10.5,16.3,4703
107.10.12,FY7,玉米-糯米(白),104,台北二,18.7,12,8,12.6,450
107.10.12,FY9,玉米-進口,104,台北二,135,74.2,3.3,72.2,901
107.10.12,FZ1,落花生-生落花生,104,台北二,41.3,28,25,30.1,413
107.10.12,FZ2,落花生-熟落花生,104,台北二,85,85,85,85,60
107.10.12,G2,黃金果,104,台北二,167.2,119.1,68,118.5,67
107.10.12,G3,酪梨,104,台北二,119.3,96.9,65.1,95,1768
107.10.12,G49,奇異果-進口,104,台北二,118.4,79.6,42.4,79.9,3313
107.10.12,G6,香櫞-佛手,104,台北二,20,18.9,18,19,29
107.10.12,G7,橄欖,104,台北二,22,18.9,15,18.8,56
107.10.12,G9,波羅蜜,104,台北二,15,15,15,15,34
107.10.12,H1,文旦柚-文旦柚,104,台北二,25,9.9,3,11.5,1044
107.10.12,H2,柚子-白柚,104,台北二,26,25,25,25.2,119
107.10.12,H3,柚子-紅柚,104,台北二,10,4.6,3,5.3,540
107.10.12,H4,葡萄柚-紅肉,104,台北二,12,9.8,6,9.5,324
107.10.12,H41,葡萄柚-紅寶石,104,台北二,18,17.4,8.9,15.8,666
107.10.12,H5,葡萄柚-白肉,104,台北二,9.4,5.5,5,6.2,608
107.10.12,H6,西施柚-西施柚,104,台北二,48.4,32.5,14.6,32.1,814
107.10.12,I1,木瓜-網室紅肉,104,台北二,58.6,38.3,20.5,38.8,8181
107.10.12,I2,木瓜-一般紅肉,104,台北二,6,5.1,5,5.3,55
107.10.12,I3,木瓜-日昇種,104,台北二,197.7,92.5,39.7,103,312
107.10.12,I4,木瓜-青木瓜,104,台北二,11.5,6.7,3.1,7,1435
107.10.12,K2,龍眼-十月眼,104,台北二,70,44.3,25.3,45.7,480
107.10.12,K4,龍眼-龍眼乾帶殼,104,台北二,134,83,50,86.6,155
107.10.12,K41,龍眼-龍眼肉,104,台北二,230,230,230,230,40
107.10.12,LA1,甘藍-初秋,104,台北二,31.1,24.2,17.5,24.2,21850
107.10.12,LA2,甘藍-改良種,104,台北二,26.8,20,15.3,20.5,44222
107.10.12,LA5,甘藍-甘藍心,104,台北二,45,45,45,45,15
107.10.12,LA6,甘藍-甘藍芽,104,台北二,78,42.3,10.2,43,87
107.10.12,LA9,甘藍-進口,104,台北二,16.8,13.8,9.5,13.6,5940
107.10.12,LB12,小白菜-土白菜,104,台北二,10.7,6,2.7,6.3,3691
107.10.12,LB22,小白菜-蚵仔白,104,台北二,11.2,7.5,4.9,7.7,6898
107.10.12,LB3,小白菜-奶油白,104,台北二,65,39,30,42.4,62
107.10.12,LB8,小白菜-水耕,104,台北二,20,18.9,15.6,18.4,126
107.10.12,LC0,包心白菜-其他,104,台北二,29.3,19,17,20.7,1610
107.10.12,LC1,包心白菜-包白,104,台北二,20.3,9.1,2.3,10,26030
107.10.12,LC3,包心白菜-包頭蓮,104,台北二,8,8,6.3,7.7,300
107.10.12,LC9,包心白-進口,104,台北二,16.6,12.6,8.5,12.6,33590
107.10.12,LD1,青江白菜-小梗,104,台北二,9.2,5.7,3.3,5.9,7800
107.10.12,LE1,皇宮菜-小葉,104,台北二,50.5,23.1,10.2,26,765
107.10.12,LE2,皇宮菜-大葉,104,台北二,14.6,8.6,5,9.1,55
107.10.12,LF2,蕹菜-小葉,104,台北二,28.8,16.8,9,17.6,8090
107.10.12,LF3,蕹菜-水蕹菜,104,台北二,30,28.9,10.4,25.5,297
107.10.12,LG2,芹菜-白梗,104,台北二,65.2,47.7,25.3,46.7,1970
107.10.12,LG9,芹菜-進口,104,台北二,40,40,35,39,569
107.10.12,LH1,菠菜-圓葉,104,台北二,80,60,40,60,160
107.10.12,LH2,菠菜-角葉,104,台北二,71.7,45.4,25.8,46.7,1910
107.10.12,LI0,萵苣菜-其他,104,台北二,100,89.2,48.7,83.3,368
107.10.12,LI1,萵苣菜-廣東萵,104,台北二,28.9,16.8,5,16.8,515
107.10.12,LI3,萵苣菜-本島圓葉,104,台北二,29.9,22.1,12.1,21.7,2881
107.10.12,LI4,萵苣菜-本島尖葉,104,台北二,18,17.3,17,17.4,50
107.10.12,LI5,萵苣菜-油麥菜,104,台北二,14.4,7.5,2.6,7.9,11032
107.10.12,LI6,萵苣菜-蘿美,104,台北二,95,95,22.4,80.5,186
107.10.12,LI7,萵苣菜-紅捲綠捲,104,台北二,18.9,9.7,8,11.2,232
107.10.12,LI8,萵苣菜-水耕,104,台北二,65,52.1,40.1,52.3,1425
107.10.12,LI9,萵苣菜-進口,104,台北二,55,53.6,30.5,49.3,3058
107.10.12,LJ3,芥菜-大芥菜,104,台北二,27.7,15.7,6.5,16.3,3643
107.10.12,LJ4,芥菜-小芥菜,104,台北二,16.7,9.4,5.3,10.1,1800
107.10.12,LK2,芥藍菜,104,台北二,10,6,3.6,6.3,3966
107.10.12,LK3,芥藍菜-芥藍芽,104,台北二,89.1,58.6,26.7,58.3,997
107.10.12,LL0,茼蒿-其他,104,台北二,80,80,80,80,6
107.10.12,LL1,茼蒿,104,台北二,100,96.1,95,96.7,30
107.10.12,LM1,莧菜-紅莧菜,104,台北二,30,24.5,20,24.7,301
107.10.12,LM2,莧菜-白莧菜,104,台北二,32.2,23.4,14,23.3,1340
107.10.12,LN1,油菜,104,台北二,9.9,6.5,3.5,6.6,4425
107.10.12,LO1,甘藷葉,104,台北二,50.4,32,11.2,31.5,6121
107.10.12,LP1,芫荽,104,台北二,74.7,53.3,32.4,53.4,512
107.10.12,LP2,九層塔,104,台北二,56.8,35.7,18.8,36.5,726
107.10.12,LP3,羅勒,104,台北二,18,18,18,18,9
107.10.12,LP9,芫荽-進口,104,台北二,70,60,57.5,61.5,120
107.10.12,LQ1,紅鳳菜-紅鳳菜,104,台北二,57.6,36.2,19.3,37.1,427
107.10.12,LT2,海菜-海帶,104,台北二,45,44.3,40,43.6,139
107.10.12,LT3,海菜-水蓮,104,台北二,87.8,79.5,73.3,79.9,338
107.10.12,LX1,蕨菜-過貓,104,台北二,60,56.8,50,56.1,58
107.10.12,LX2,蕨菜-山蘇,104,台北二,96.7,48.7,38.5,56.2,216
107.10.12,LZ2,藤川七-川七葉,104,台北二,90,79.4,70,79.6,56
107.10.12,M3,楊桃-馬來亞種,104,台北二,35,26,22.2,27,351
107.10.12,MA1,洋菇,104,台北二,150,150,150,150,45
107.10.12,MA2,洋菇(盒)-盒裝,104,台北二,210,45.6,25,74.3,415
107.10.12,MB1,草菇,104,台北二,100,100,93.1,98.6,29
107.10.12,MC0,濕木耳-其他,104,台北二,38.4,36,36,36.5,205
107.10.12,MC1,濕木耳,104,台北二,106.4,72.4,55.5,75.8,834
107.10.12,MC2,濕木耳(盒)-盒裝,104,台北二,100,100,100,100,36
107.10.12,MD1,溼香菇,104,台北二,119.7,106.6,47.2,97.4,919
107.10.12,ME1,金絲菇,104,台北二,48.5,44.2,25.5,41.3,1091
107.10.12,ME2,金絲菇(盒)-盒裝,104,台北二,40.8,18,7.6,20.5,1043
107.10.12,MF1,蠔菇-鮑魚菇,104,台北二,58,58,45.1,55.4,77
107.10.12,MI1,秀珍菇,104,台北二,91.2,76,69.6,77.8,315
107.10.12,MI2,秀珍菇(盒)-盒裝,104,台北二,10,10,10,10,120
107.10.12,MJ1,杏鮑菇,104,台北二,113.6,59.9,29.7,64.6,2278
107.10.12,MJ2,杏鮑菇-盒裝,104,台北二,140,140,140,140,16
107.10.12,MK1,鴻禧菇,104,台北二,220.7,107.9,48,118.5,136
107.10.12,MK2,鴻禧菇-盒裝,104,台北二,24,24,24,24,280
107.10.12,ML2,珊瑚菇-盒裝,104,台北二,12,12,11.3,11.9,42
107.10.12,MN1,柳松菇,104,台北二,131.2,77.3,42.8,81.2,85
107.10.12,MN2,柳松菇-盒裝,104,台北二,50,50,50,50,3
107.10.12,MX1,其他菇類-其他菇類,104,台北二,51,19.9,11.3,24.4,1710
107.10.12,N9,李-進口,104,台北二,13.9,13.9,13.9,13.9,60
107.10.12,O0,梨-其他,104,台北二,65,53.3,38,52.6,178
107.10.12,O1,梨-橫山梨,104,台北二,15.7,13.4,13,13.8,639
107.10.12,O4,梨-新興梨,104,台北二,57.1,35,17.3,35.9,6617
107.10.12,O9,梨-進口,104,台北二,186.7,132.6,66.7,130.2,1875
107.10.12,OA2,鹹菜-帶葉,104,台北二,25,25,25,25,710
107.10.12,OB1,雪裡紅,104,台北二,30,30,30,30,240
