交易日期,作物代號,作物名稱,市場代號,市場名稱,上價,中價,下價,平均價,交易量
107.10.14,11,椰子,104,台北二,27.5,22.1,16.8,22.1,951
107.10.14,129,椰子-進口剝殼,104,台北二,70,35.2,26.7,40.4,80
107.10.14,31,釋迦,104,台北二,139.9,102.9,66.1,103,713
107.10.14,50,百香果-其他,104,台北二,68,55.3,23,51.4,570
107.10.14,51,百香果-改良種,104,台北二,76,44.4,23,46.4,3843
107.10.14,72,小番茄-聖女,104,台北二,167.3,150.6,107,145.2,414
107.10.14,74,小番茄-玉女,104,台北二,290.8,230.3,126.7,221.7,360
107.10.14,811,火龍果-白肉,104,台北二,34.5,22.1,11.6,22.5,6527
107.10.14,812,火龍果-紅肉,104,台北二,33.7,24.2,12.9,23.8,18528
107.10.14,91,其他,104,台北二,70,34.4,12,37.1,124
107.10.14,A0,香蕉-其他,104,台北二,10,10,10,10,12
107.10.14,A1,香蕉,104,台北二,36.9,28.7,24.3,29.5,11790
107.10.14,A2,香蕉-芭蕉,104,台北二,54.5,21.1,9.7,25.5,1645
107.10.14,A3,香蕉-旦蕉,104,台北二,69.8,27,11.7,32.5,115
107.10.14,B0,鳳梨-其他,104,台北二,15.3,10.8,6,10.8,1480
107.10.14,B2,鳳梨-金鑽鳳梨,104,台北二,26.1,20.3,12.2,19.9,2717
107.10.14,B6,鳳梨-甜蜜蜜,104,台北二,12,9.2,7,9.3,1032
107.10.14,C1,椪柑,104,台北二,53.2,32.7,17.1,33.7,10225
107.10.14,C6,佛利檬-佛利檬,104,台北二,22,22,19.8,21.6,696
107.10.14,C9,椪柑-進口,104,台北二,666.7,633.4,600,633.4,20
107.10.14,E0,甜橙-其他,104,台北二,50,46.7,35,45,180
107.10.14,E1,甜橙-柳橙,104,台北二,27.2,14.4,9.5,16,4702
107.10.14,E9,甜橙-進口,104,台北二,44.6,37,37,38.6,1184
107.10.14,F0,雜柑-其他,104,台北二,19.4,10.8,6,11.6,510
107.10.14,F1,雜柑-檸檬,104,台北二,32.7,15.5,7.2,17.3,1332
107.10.14,F4,雜柑-桔子,104,台北二,50.6,26.4,14.7,28.9,397
107.10.14,F5,雜柑-無子檸檬,104,台北二,32.8,15,8,17.1,2123
107.10.14,FA1,黃秋葵,104,台北二,113.5,74.1,28.5,72.9,514
107.10.14,FB11,花椰菜-青梗,104,台北二,89.3,74.9,50.9,73,3062
107.10.14,FB9,花椰菜-進口,104,台北二,45,45,45,45,182
107.10.14,FC1,胡瓜-黑刺,104,台北二,30.6,18.9,6.8,18.8,6795
107.10.14,FD0,花胡瓜-其他,104,台北二,45,45,45,45,27
107.10.14,FD1,花胡瓜,104,台北二,35,24.5,12.9,24.2,9182
107.10.14,FE1,冬瓜-白皮,104,台北二,15,11.8,7.4,11.6,1157
107.10.14,FF0,絲瓜-其他,104,台北二,17.9,15.1,14.1,15.5,768
107.10.14,FF1,絲瓜-絲瓜,104,台北二,24,16.9,9.4,16.8,12561
107.10.14,FF2,絲瓜-角瓜,104,台北二,40,37.1,20.3,34.3,102
107.10.14,FF4,絲瓜-長絲瓜,104,台北二,10,10,10,10,40
107.10.14,FG0,苦瓜-其他,104,台北二,34.3,27,20.7,27.2,2038
107.10.14,FG1,苦瓜-白大米,104,台北二,56,41.4,29.5,41.9,3807
107.10.14,FG2,苦瓜-青大米,104,台北二,31.3,22.6,15.3,22.9,427
107.10.14,FG3,苦瓜-山苦瓜,104,台北二,65,64.1,60,63.5,42
107.10.14,FG4,苦瓜-翠綠,104,台北二,32.7,24,15.2,24,572
107.10.14,FH3,扁蒲-花蒲,104,台北二,15.6,11.7,8.9,11.9,976
107.10.14,FH4,扁蒲-梨子蒲,104,台北二,24.3,17.1,9.4,17,2330
107.10.14,FI2,茄子-麻荸茄,104,台北二,57,31.8,14.9,33.5,5998
107.10.14,FI3,茄子-日本種,104,台北二,18,12.1,6.3,12.1,167
107.10.14,FJ1,蕃茄-黑柿,104,台北二,113.9,78.2,44.6,78.6,195
107.10.14,FJ2,蕃茄-粉柿,104,台北二,125,117.1,102,115.7,30
107.10.14,FJ3,蕃茄-牛蕃茄,104,台北二,108.2,83.8,59,83.7,5796
107.10.14,FK4,甜椒-彩色種,104,台北二,155.2,89.8,38.9,92.7,1113
107.10.14,FK5,甜椒-青椒,104,台北二,86.4,54.4,32.1,56.4,1472
107.10.14,FL2,豌豆-紅花,104,台北二,170,170,120,160,100
107.10.14,FL5,豌豆-豌豆苗,104,台北二,150,150,150,150,10
107.10.14,FL6,豌豆-甜豌豆,104,台北二,190,161.2,119.4,158.6,238
107.10.14,FL9,豌豆-進口,104,台北二,120,105.7,80,103.4,348
107.10.14,FM2,菜豆-青色,104,台北二,72.2,61.7,41.3,59.7,1259
107.10.14,FN1,敏豆-白豆,104,台北二,147.5,96.1,46.5,96.4,2115
107.10.14,FN4,敏豆-翼豆,104,台北二,22,16.9,11.2,16.8,263
107.10.14,FN5,敏豆-醜豆,104,台北二,124.9,102.5,53.6,97.2,226
107.10.14,FP1,萊豆-豆莢,104,台北二,165,165,165,165,9
107.10.14,FQ1,毛豆-豆莢,104,台北二,70,70,68.2,69.7,85
107.10.14,FQ2,毛豆-豆仁,104,台北二,210,210,210,210,66
107.10.14,FR1,青花苔,104,台北二,60,35.2,30,39.1,220
107.10.14,FR9,青花苔-進口,104,台北二,100,81.1,29.4,74.5,4662
107.10.14,FS2,越瓜-加工,104,台北二,40,40,40,40,100
107.10.14,FT1,南瓜-木瓜形,104,台北二,39.5,29.4,22.2,30,999
107.10.14,FT2,南瓜-圓形,104,台北二,39,37.5,36,37.5,240
107.10.14,FT5,南瓜-青如意,104,台北二,103.9,90.9,74.6,90.2,130
107.10.14,FT7,南瓜-栗子,104,台北二,40,40,40,40,60
107.10.14,FT9,南瓜-進口,104,台北二,40,36.1,35,36.7,45
107.10.14,FU1,隼人瓜,104,台北二,17.1,14.9,12,14.7,350
107.10.14,FU2,隼人瓜苗-瓜苗,104,台北二,72.2,62.2,51.8,62.1,1973
107.10.14,FU3,石蓮花,104,台北二,25,24.8,24,24.7,30
107.10.14,FV1,辣椒-紅小,104,台北二,143.5,96.7,35.9,93.9,226
107.10.14,FV2,辣椒-青小,104,台北二,75,70.4,55,68.2,74
107.10.14,FV4,辣椒-朝天椒,104,台北二,148.4,137.5,117.3,135.7,654
107.10.14,FV6,辣椒-糯米椒,104,台北二,124.5,95.4,49.3,92,256
107.10.14,FV9,辣椒-進口,104,台北二,60,60,60,60,105
107.10.14,FW2,洛神花,104,台北二,65,54.1,50,55.5,73
107.10.14,FY1,玉米-白玉米,104,台北二,30,30,30,30,120
107.10.14,FY3,玉米-超甜白,104,台北二,55.2,40.7,6.5,36.7,845
107.10.14,FY4,玉米-玉米筍,104,台北二,43.8,24.3,16.1,26.6,511
107.10.14,FY5,玉米-糯米(黑),104,台北二,38,38,38,38,40
107.10.14,FY6,玉米-甜軟殼,104,台北二,37.9,26.4,5,24.4,3904
107.10.14,FY7,玉米-糯米(白),104,台北二,58,34.6,22.8,36.9,440
107.10.14,FY9,玉米-進口,104,台北二,150,141,130.7,140.7,700
