交易日期,作物代號,作物名稱,市場代號,市場名稱,上價,中價,下價,平均價,交易量
107.10.29,FR438,玫瑰-維納斯,105,台北市場,340,268,170,261.1,52
107.10.29,FR439,玫瑰-翡翠香檳,105,台北市場,309,220,128,219.1,157
107.10.29,FR500,玫瑰-綠,105,台北市場,200,166,109,161.4,24
107.10.29,FR600,玫瑰-白,105,台北市場,210,96,62,111.9,205
107.10.29,FR607,玫瑰-翡翠白,105,台北市場,225,108,57,121.2,725
107.10.29,FR700,玫瑰-紫,105,台北市場,309,240,180,241.9,59
107.10.29,FR705,玫瑰-紫天王,105,台北市場,153,135,102,132.2,166
107.10.29,FR708,玫瑰-紫愛你,105,台北市場,187,145,111,146.8,181
107.10.29,FR910,玫瑰-迷你紅,105,台北市場,184,146,130,150.8,53
107.10.29,FR930,玫瑰-迷你黃,105,台北市場,254,218,158,213.4,21
107.10.29,FR940,玫瑰-迷你粉,105,台北市場,0,0,0,0,0
107.10.29,FS003,香水百合-三朵,105,台北市場,411,411,411,411,6
107.10.29,FS009,香水百合-多朵,105,台北市場,433,378,347,381.1,27
107.10.29,FS010,香水百合-紅,105,台北市場,240,240,240,240,11
107.10.29,FS011,香水百合-紅單朵,105,台北市場,136,136,136,136,20
107.10.29,FS012,香水百合-紅雙朵,105,台北市場,248,216,209,220.9,78
107.10.29,FS013,香水百合-紅三朵,105,台北市場,303,268,189,260.2,88
107.10.29,FS019,香水百合-紅多朵,105,台北市場,336,321,311,321.9,131
107.10.29,FS039,香水百合-黃多朵,105,台北市場,354,327,308,328.6,25
107.10.29,FS042,香水百合-粉雙朵,105,台北市場,253,212,160,209.2,57
107.10.29,FS043,香水百合-粉三朵,105,台北市場,290,262,164,248.2,95
107.10.29,FS049,香水百合-粉多朵,105,台北市場,311,254,184,250.7,172
107.10.29,FS063,香水百合-白三朵,105,台北市場,265,265,265,265,10
107.10.29,FS069,香水百合-白多朵,105,台北市場,278,278,264,275.2,50
107.10.29,FS130,香水百合-瑪度沙,105,台北市場,221,221,221,221,14
107.10.29,FS139,香水百合-瑪度沙多朵,105,台北市場,225,225,225,225,84
107.10.29,FS353,香水百合-索邦妮三朵,105,台北市場,242,242,241,241.5,32
107.10.29,FS359,香水百合-索邦妮多朵,105,台北市場,262,238,208,236.8,81
107.10.29,FS440,香水百合-馬可波羅粉,105,台北市場,200,200,200,200,25
107.10.29,FS441,香水百合-馬可波羅粉單朵,105,台北市場,169,169,169,169,23
107.10.29,FS442,香水百合-馬可波羅粉雙朵,105,台北市場,285,264,182,251.6,205
107.10.29,FS443,香水百合-馬可波羅粉三朵,105,台北市場,289,268,231,264.7,400
107.10.29,FS449,香水百合-馬可波羅粉多朵,105,台北市場,264,247,214,243.7,548
107.10.29,FS469,香水百合-白多朵,105,台北市場,300,299,297,298.9,80
107.10.29,FS470,水晶香水-水晶香水,105,台北市場,310,279,206,270.6,29
107.10.29,FS472,水晶香水-雙朵,105,台北市場,200,200,200,200,14
107.10.29,FS473,水晶香水-三朵,105,台北市場,324,256,222,263,215
107.10.29,FS479,水晶香水-多朵,105,台北市場,338,270,225,275,209
107.10.29,FS593,薇薇安娜-三朵,105,台北市場,358,358,358,358,24
107.10.29,FS599,薇薇安娜-多朵,105,台北市場,332,247,241,263,162
107.10.29,FS609,香水百合-康卡多多朵,105,台北市場,240,226,210,225.3,96
107.10.29,FS623,香水百合-耶蘿琳三朵,105,台北市場,200,200,200,200,20
107.10.29,FS629,香水百合-耶蘿琳多朵,105,台北市場,191,190,186,189.7,206
107.10.29,FS630,OT曼尼薩-OT曼尼薩,105,台北市場,212,212,212,212,12
107.10.29,FS631,OT曼尼薩-單朵,105,台北市場,143,114,86,114.1,136
107.10.29,FS632,OT曼尼薩-雙朵,105,台北市場,228,210,161,204,191
107.10.29,FS633,OT曼尼薩-三朵,105,台北市場,317,268,179,260,265
107.10.29,FS639,OT曼尼薩-多朵,105,台北市場,319,274,226,273.5,490
107.10.29,FS670,OT羅賓娜-OT羅賓娜,105,台北市場,259,259,259,259,11
107.10.29,FS672,OT羅賓娜-雙朵,105,台北市場,217,198,185,199.5,33
107.10.29,FS673,OT羅賓娜-三朵,105,台北市場,240,240,240,240,12
107.10.29,FS679,OT羅賓娜-多朵,105,台北市場,280,280,280,280,10
107.10.29,FS681,OT多娜托-單朵,105,台北市場,60,58,55,57.6,174
107.10.29,FS682,OT多娜托-雙朵,105,台北市場,134,120,98,118.5,236
107.10.29,FS683,OT多娜托-三朵,105,台北市場,236,146,141,163.2,144
107.10.29,FS689,OT多娜托-多朵,105,台北市場,280,271,231,264.7,155
107.10.29,FS752,香水百合-賽拉諾雙朵,105,台北市場,161,161,161,161,20
107.10.29,FS753,香水百合-賽拉諾三朵,105,台北市場,201,197,190,196.1,36
107.10.29,FS759,香水百合-賽拉諾多朵,105,台北市場,220,215,189,210.8,147
107.10.29,FT061,鐵砲百合-白單朵,105,台北市場,161,149,136,149.2,38
107.10.29,FT062,鐵砲百合-白雙朵,105,台北市場,165,163,136,158,146
107.10.29,FT063,鐵砲百合-白三朵,105,台北市場,141,141,141,141,14
107.10.29,FU000,洋桔梗-洋桔梗,105,台北市場,0,0,0,0,0
107.10.29,FU274,洋桔梗-莫內馬林白紫,105,台北市場,200,200,200,200,13
107.10.29,FU402,洋桔梗-雙瓣(混色),105,台北市場,159,120,91,122.2,41
107.10.29,FU412,洋桔梗-雙瓣紅,105,台北市場,255,229,184,225.4,56
107.10.29,FU442,洋桔梗-雙瓣粉,105,台北市場,205,159,116,159.9,521
107.10.29,FU449,洋桔梗-艾瑞娜彩粉,105,台北市場,223,179,130,177.6,412
107.10.29,FU453,洋桔梗-雙瓣綠,105,台北市場,120,120,85,113.1,55
107.10.29,FU458,洋桔梗-艾瑞娜綠,105,台北市場,162,144,118,142.3,354
107.10.29,FU462,洋桔梗-雙瓣白,105,台北市場,145,138,124,136.3,89
107.10.29,FU472,洋桔梗-雙瓣紫,105,台北市場,179,164,153,165.1,185
107.10.29,FU478,洋桔梗-羅西娜紫,105,台北市場,245,196,122,191.6,158
107.10.29,FU480,洋桔梗-順風紫,105,台北市場,199,139,106,144.7,188
107.10.29,FU572,洋桔梗-雙瓣白紫邊,105,台北市場,230,230,230,230,10
107.10.29,FW100,星辰花-混色,105,台北市場,166,150,132,149.3,49
107.10.29,FW240,粉孔雀-粉孔雀,105,台北市場,77,70,66,70.4,323
107.10.29,FW260,白孔雀-白孔雀,105,台北市場,54,53,44,51.4,170
107.10.29,FW471,卡斯比亞-帶葉,105,台北市場,92,92,92,92,150
107.10.29,FW472,卡斯比亞-無葉,105,台北市場,90,87,70,84.1,252
107.10.29,FW568,滿天星-銀河,105,台北市場,72,65,51,63.7,114
107.10.29,FY000,切葉類-切葉類,105,台北市場,67,27,7,31.2,515
107.10.29,FY001,尤加利葉-尤加利葉,105,台北市場,81,67,60,68.1,465
107.10.29,FY002,壽松-壽松,105,台北市場,13,13,10,12.2,55
107.10.29,FY003,唐棉-唐棉,105,台北市場,187,187,187,187,22
107.10.29,FY004,黃椰心葉-葉,105,台北市場,98,56,19,57,847
107.10.29,FY008,銀龍柳-銀龍柳,105,台北市場,24,24,24,24,180
107.10.29,FY009,電信蘭葉-電信蘭葉,105,台北市場,74,47,24,47.8,1184
107.10.29,FY010,七里香-七里香,105,台北市場,0,0,0,0,0
107.10.29,FY011,火鶴葉-火鶴葉,105,台北市場,0,0,0,0,0
107.10.29,FY013,星點木-星點木,105,台北市場,96,80,53,77.3,72
107.10.29,FY015,葉蘭-葉蘭,105,台北市場,43,34,19,33.1,330
107.10.29,FY017,八角金盤-八角金盤,105,台北市場,42,27,14,27.3,515
107.10.29,FY021,扁柏-扁柏,105,台北市場,28,27,26,26.8,328
107.10.29,FY022,鋸齒蔓綠絨葉-鋸齒蔓綠絨葉,105,台北市場,16,16,16,16,40
107.10.29,FY028,高梁-高梁,105,台北市場,0,0,0,0,0
107.10.29,FY030,新文竹-新文竹,105,台北市場,64,58,32,54,150
107.10.29,FY031,牛頭茄-牛頭茄,105,台北市場,0,0,0,0,0
107.10.29,FY050,山蘇葉-山蘇葉,105,台北市場,24,18,13,18.4,943
107.10.29,FY057,百合竹-百合竹,105,台北市場,7,5,5,5.4,2170
107.10.29,FY061,洛神葵-洛神葵,105,台北市場,26,23,19,22.5,60
107.10.29,FY063,小米-小米,105,台北市場,18,18,18,18,100
107.10.29,FY069,天堂鳥葉-天堂鳥葉,105,台北市場,49,49,49,49,30
107.10.29,FY071,雪松-雪松,105,台北市場,65,65,65,65,50
107.10.29,FY082,春樹蘭-香樹蘭,105,台北市場,12,11,11,11.3,148
107.10.29,FY083,紐西蘭麻-紐西蘭麻,105,台北市場,65,65,65,65,19
107.10.29,FY084,火龍果-火龍果,105,台北市場,262,241,174,231.7,204
107.10.29,FY086,綠春蘭葉-綠春蘭葉,105,台北市場,14,10,10,11,395
107.10.29,FY093,水燭葉-水燭葉,105,台北市場,18,17,15,16.6,350
107.10.29,FY100,山防風-山防風,105,台北市場,112,102,75,98.8,84
107.10.29,FY981,高山羊齒-高山羊齒,105,台北市場,0,0,0,0,0
107.10.29,FY991,青竹-青竹,105,台北市場,288,177,119,187.5,41
107.10.29,FY992,紅竹-紅竹,105,台北市場,50,48,40,47,80
107.10.29,FY993,白竹-白竹,105,台北市場,44,34,25,34.1,1037
107.10.29,FY994,花竹-花竹,105,台北市場,0,0,0,0,0
107.10.29,IA000,進口康乃馨-中大輪,105,台北市場,106,99,90,98.6,252
107.10.29,IA001,進口康乃馨-混合色,105,台北市場,113,111,105,110,692
107.10.29,IA100,進口康乃馨-紅,105,台北市場,110,104,99,104,356
107.10.29,IA700,進口康乃馨-紫,105,台北市場,82,82,82,82,72
107.10.29,IC350,進口大菊-黃乒乓,105,台北市場,140,138,136,138.3,128
107.10.29,IC608,進口大菊-白乒乓,105,台北市場,180,170,169,172,144
107.10.29,IH000,進口其它花卉-進口其它花卉,105,台北市場,239,113,52,126,1772
107.10.29,IH090,進口針墊花-進口針墊花,105,台北市場,46,39,35,39.7,2119
107.10.29,IH225,進口帝王花-進口帝王花,105,台北市場,252,121,48,132.5,536
107.10.29,IH260,進口丹頂(蔥花)-進口丹頂(蔥花),105,台北市場,151,151,151,151,50
107.10.29,IH390,進口泡盛草-進口泡盛草,105,台北市場,165,147,136,148.9,48
107.10.29,IH420,進口孤挺花-進口孤挺花,105,台北市場,75,67,64,68,174
107.10.29,IH460,進口繡球花-進口繡球花,105,台北市場,204,111,68,121.3,1808
107.10.29,IH612,進口鬱金香-橙色,105,台北市場,153,148,140,147.6,50
107.10.29,IH613,進口鬱金香-黃色,105,台北市場,139,139,139,139,30
107.10.29,IH614,進口鬱金香-粉色,105,台北市場,159,147,134,146.5,30
107.10.29,IH616,進口鬱金香-白色,105,台北市場,169,169,155,166.2,30
107.10.29,IH770,鬱金香-進口 非洲,105,台北市場,155,140,133,141.4,121
107.10.29,IO201,進口虎頭蘭-大輪,105,台北市場,266,216,122,206.9,390
107.10.29,IO519,進口石斛蘭-深紅,105,台北市場,119,113,106,112.8,568
107.10.29,IO560,進口石斛蘭-白,105,台北市場,125,119,113,119.1,120
107.10.29,IR000,進口玫瑰-進口玫瑰,105,台北市場,476,449,335,430.8,29
107.10.29,IR001,進口玫瑰-混合色,105,台北市場,416,394,390,397.5,60
107.10.29,IR100,進口玫瑰-紅,105,台北市場,453,440,400,434.8,237
107.10.29,IR300,進口玫瑰-黃,105,台北市場,369,340,320,344.5,8
107.10.29,IR400,進口玫瑰-粉,105,台北市場,413,387,373,389.8,14
107.10.29,IR411,進口玫瑰-桃粉,105,台北市場,380,380,380,380,5
107.10.29,IR600,進口玫瑰-白,105,台北市場,419,410,400,409.5,10
107.10.29,IR700,進口玫瑰-紫,105,台北市場,420,391,350,388.1,29
107.10.29,IR800,進口玫瑰-雙色,105,台北市場,435,433,430,432.7,15
107.10.29,IW560,進口滿天星-白,105,台北市場,138,133,124,132.2,1496
107.10.29,IY000,進口切葉類-進口切葉類,105,台北市場,151,151,151,151,20
107.10.29,IY001,進口尤加利葉-進口尤加利葉,105,台北市場,184,170,157,170.2,249
107.10.29,IY087,進口樺木(假葉)-進口樺木(假葉),105,台北市場,120,95,85,98.1,320
107.10.29,IY230,進口葉牡丹-進口葉牡丹,105,台北市場,51,49,41,47.7,300
107.10.29,rest,休市,109,台北一,0,0,0,0,0
107.10.29,rest,休市,220,板橋區,0,0,0,0,0
107.10.29,rest,休市,241,三重區,0,0,0,0,0
107.10.29,rest,休市,260,宜蘭市,0,0,0,0,0
107.10.29,rest,休市,338,桃農,0,0,0,0,0
107.10.29,FA800,康乃馨-多朵(混色),400,台中市場,38,32,25,32,64
107.10.29,FA985,美女撫子-綠石竹,400,台中市場,230,159,114,165,39
107.10.29,FB103,火鶴花-紅青心,400,台中市場,9,8,8,8,81
107.10.29,FB106,火鶴花-丘比特,400,台中市場,19,11,7,12,947
107.10.29,FB108,火鶴花-千里達,400,台中市場,8,8,8,8,59
107.10.29,FB407,火鶴花-夢幻,400,台中市場,17,11,8,11,189
107.10.29,FB415,火鶴花-羅莎,400,台中市場,22,17,6,15,253
107.10.29,FB420,火鶴花-小紅莓,400,台中市場,13,13,13,13,50
107.10.29,FB500,火鶴花-翠綠,400,台中市場,16,16,16,16,96
107.10.29,FB607,火鶴花-月亮女神,400,台中市場,18,9,7,10,267
107.10.29,FB700,火鶴花-花紫,400,台中市場,16,16,16,16,146
107.10.29,FC316,大菊-黃精競,400,台中市場,36,20,15,22,269
107.10.29,FC609,大菊-白東洋,400,台中市場,63,63,63,63,70
107.10.29,FC613,大菊-白天星,400,台中市場,87,86,79,85,120
107.10.29,FC800,大菊-  染色大菊,400,台中市場,60,60,60,60,40
107.10.29,FD001,小菊-混合色,400,台中市場,15,15,15,15,25
107.10.29,FD131,小菊-小紅娘,400,台中市場,22,20,17,20,60
107.10.29,FD138,小菊-卡洛琳,400,台中市場,27,26,26,26,90
107.10.29,FD200,小菊-金,400,台中市場,41,39,37,39,60
107.10.29,FD300,小菊-黃,400,台中市場,15,15,15,15,60
107.10.29,FD308,小菊-黃丁字菊,400,台中市場,16,15,15,15,153
107.10.29,FD422,小菊-吉祥小粉,400,台中市場,19,17,15,17,105
107.10.29,FD423,小菊-粉日記,400,台中市場,60,39,35,42,151
107.10.29,FD635,小菊-林克小白,400,台中市場,120,112,98,111,196
107.10.29,FE000,非洲菊-非洲菊,400,台中市場,34,34,34,34,16
107.10.29,FE001,非洲菊-混合色,400,台中市場,54,39,19,38,537
107.10.29,FE400,非洲菊-粉,400,台中市場,34,32,31,32,53
107.10.29,FE401,非洲菊-伊斯瑪拉,400,台中市場,48,48,48,48,60
107.10.29,FE409,非洲菊-粉紅魅力,400,台中市場,35,35,35,35,20
107.10.29,FE415,非洲菊-粉美麗,400,台中市場,40,40,40,40,20
107.10.29,FE600,非洲菊-白,400,台中市場,70,61,55,62,55
107.10.29,FG113,劍蘭-新種紅,400,台中市場,88,88,88,88,20
