交易日期,作物代號,作物名稱,市場代號,市場名稱,上價,中價,下價,平均價,交易量
107.10.31,FB11,花椰菜-青梗,104,台北二,56.8,39.1,27.2,40.3,7895
107.10.31,FC1,胡瓜-黑刺,104,台北二,19.2,13.2,7,13.2,5818
107.10.31,FD0,花胡瓜-其他,104,台北二,48,48,48,48,15
107.10.31,FD1,花胡瓜,104,台北二,35.8,26.8,11.9,25.6,6839
107.10.31,FE1,冬瓜-白皮,104,台北二,14.3,10.9,7.3,10.9,1813
107.10.31,FE2,冬瓜-青皮,104,台北二,12,10,8,10,150
107.10.31,FF0,絲瓜-其他,104,台北二,28,21.3,15.5,21.5,212
107.10.31,FF1,絲瓜-絲瓜,104,台北二,24.2,16.2,10.7,16.7,8945
107.10.31,FF2,絲瓜-角瓜,104,台北二,65,60.1,15,52,54
107.10.31,FG0,苦瓜-其他,104,台北二,28.3,22.5,18,22.7,2214
107.10.31,FG1,苦瓜-白大米,104,台北二,54.6,40.5,21.1,39.4,3238
107.10.31,FG2,苦瓜-青大米,104,台北二,20,20,20,20,16
107.10.31,FG3,苦瓜-山苦瓜,104,台北二,68,65.1,60,64.7,24
107.10.31,FG4,苦瓜-翠綠,104,台北二,38.5,30.2,18.7,29.6,108
107.10.31,FH3,扁蒲-花蒲,104,台北二,9.9,7.1,4.7,7.2,759
107.10.31,FH4,扁蒲-梨子蒲,104,台北二,15,12.9,7.7,12.3,2900
107.10.31,FI0,茄子-其他,104,台北二,15,10.6,5,10.4,56
107.10.31,FI1,茄子-胭脂茄,104,台北二,30,25.9,15,24.6,180
107.10.31,FI2,茄子-麻荸茄,104,台北二,51,29.7,15.1,31,5065
107.10.31,FI3,茄子-日本種,104,台北二,22,19.1,12,18.3,35
107.10.31,FJ1,蕃茄-黑柿,104,台北二,85.7,66.3,56.6,68.2,588
107.10.31,FJ2,蕃茄-粉柿,104,台北二,150.5,124.6,95,123.9,80
107.10.31,FJ3,蕃茄-牛蕃茄,104,台北二,81.8,63.3,34.7,61.3,7300
107.10.31,FK0,甜椒-其他,104,台北二,145,121,95,120.6,41
107.10.31,FK3,甜椒-新香,104,台北二,35,35,35,35,5
107.10.31,FK4,甜椒-彩色種,104,台北二,162.1,63.1,26,75.4,1317
107.10.31,FK5,甜椒-青椒,104,台北二,47.2,30.6,13.6,30.5,3649
107.10.31,FL2,豌豆-紅花,104,台北二,170,152.2,96.5,144.6,150
107.10.31,FL5,豌豆-豌豆苗,104,台北二,150,94,10,88.4,100
107.10.31,FL6,豌豆-甜豌豆,104,台北二,190,116,77.3,123.1,254
107.10.31,FM2,菜豆-青色,104,台北二,73.2,57.5,31.3,55.4,681
107.10.31,FN1,敏豆-白豆,104,台北二,109.9,84.3,43.1,81.2,2630
107.10.31,FN4,敏豆-翼豆,104,台北二,20,15.8,11,15.7,238
107.10.31,FN5,敏豆-醜豆,104,台北二,83.2,66.4,41.7,64.8,1086
107.10.31,FP1,萊豆-豆莢,104,台北二,160.2,116.9,105,123.2,147
107.10.31,FQ1,毛豆-豆莢,104,台北二,70,60.1,54,60.9,70
107.10.31,FQ2,毛豆-豆仁,104,台北二,200,163.3,160,170,48
107.10.31,FR1,青花苔,104,台北二,83.3,68.5,55.2,68.8,1367
107.10.31,FR9,青花苔-進口,104,台北二,100,93.5,64.9,89.1,2974
107.10.31,FS2,越瓜-加工,104,台北二,40,40,40,40,60
107.10.31,FT1,南瓜-木瓜形,104,台北二,25.9,18.8,11.4,18.7,4173
107.10.31,FT2,南瓜-圓形,104,台北二,27.2,23.5,19.3,23.4,1038
107.10.31,FT3,南瓜-黃如意,104,台北二,45,26,7,26,40
107.10.31,FT5,南瓜-青如意,104,台北二,60.8,46.2,19.3,43.8,610
107.10.31,FT9,南瓜-進口,104,台北二,39.9,9.7,9,15.6,1966
107.10.31,FU1,隼人瓜,104,台北二,14.9,10.4,5.1,10.3,662
107.10.31,FU2,隼人瓜苗-瓜苗,104,台北二,73.3,54.2,40.7,55.3,1127
107.10.31,FV0,辣椒-其他,104,台北二,25,25,25,25,18
107.10.31,FV1,辣椒-紅小,104,台北二,140.6,95.2,59.6,97.2,547
107.10.31,FV2,辣椒-青小,104,台北二,66.9,51.5,25.4,49.3,91
107.10.31,FV4,辣椒-朝天椒,104,台北二,71.6,55.5,46.3,56.9,787
107.10.31,FV6,辣椒-糯米椒,104,台北二,82.8,61.4,30.9,59.6,332
107.10.31,FV9,辣椒-進口,104,台北二,35,35,35,35,160
107.10.31,FW2,洛神花,104,台北二,37.1,29.6,23.8,30,969
107.10.31,FY0,玉米-其他,104,台北二,58,54.3,48,53.8,180
107.10.31,FY1,玉米-白玉米,104,台北二,46,43,40,43,60
107.10.31,FY3,玉米-超甜白,104,台北二,63.1,50.3,23,47.4,540
107.10.31,FY4,玉米-玉米筍,104,台北二,36.5,13.5,7.2,16.8,820
107.10.31,FY5,玉米-糯米(黑),104,台北二,20,20,20,20,40
107.10.31,FY6,玉米-甜軟殼,104,台北二,55.5,30.4,19.3,33.2,1720
107.10.31,FY7,玉米-糯米(白),104,台北二,45.8,25.9,16.8,28,268
107.10.31,FY9,玉米-進口,104,台北二,173.1,163.9,74.3,147.8,575
107.10.31,FZ1,落花生-生落花生,104,台北二,61.3,48.8,45,50.5,255
107.10.31,FZ2,落花生-熟落花生,104,台北二,85,85,12.3,70.5,110
107.10.31,G2,黃金果,104,台北二,102.7,88.1,60,85.4,59
107.10.31,G3,酪梨,104,台北二,113.1,84.7,74.8,88.4,1242
107.10.31,G49,奇異果-進口,104,台北二,94.5,62.8,33.2,63.2,3880
107.10.31,G6,香櫞-佛手,104,台北二,35,35,35,35,38
107.10.31,G9,波羅蜜,104,台北二,25,25,25,25,23
107.10.31,H1,文旦柚-文旦柚,104,台北二,15,13.6,13,13.7,342
107.10.31,H2,柚子-白柚,104,台北二,7,6.7,6,6.6,200
107.10.31,H3,柚子-紅柚,104,台北二,25,16.9,8,16.8,136
107.10.31,H41,葡萄柚-紅寶石,104,台北二,16.7,14,7.1,13.2,818
107.10.31,H6,西施柚-西施柚,104,台北二,32.2,13.3,7,15.8,987
107.10.31,I1,木瓜-網室紅肉,104,台北二,84.6,52.2,33,54.8,4874
107.10.31,I3,木瓜-日昇種,104,台北二,25,25,25,25,12
107.10.31,I4,木瓜-青木瓜,104,台北二,11.4,6.8,4.7,7.3,1374
107.10.31,K2,龍眼-十月眼,104,台北二,55,47.1,32,45.7,440
107.10.31,K3,龍眼-粉殼,104,台北二,30,30,30,30,108
107.10.31,K4,龍眼-龍眼乾帶殼,104,台北二,103.2,93.3,83.6,93.3,258
107.10.31,LA1,甘藍-初秋,104,台北二,36.3,20.2,11.9,21.8,12640
107.10.31,LA2,甘藍-改良種,104,台北二,14.6,10.7,6,10.6,60810
107.10.31,LA5,甘藍-甘藍心,104,台北二,47.9,37.2,15,34.9,368
107.10.31,LA6,甘藍-甘藍芽,104,台北二,34.2,33,19.6,30.6,146
107.10.31,LA7,甘藍-改良尖,104,台北二,26,17.4,13.8,18.4,6020
107.10.31,LB0,小白菜-其他,104,台北二,2,2,2,2,140
107.10.31,LB12,小白菜-土白菜,104,台北二,15,10.9,5.9,10.7,2715
107.10.31,LB22,小白菜-蚵仔白,104,台北二,14.4,8.6,4.5,9,13793
107.10.31,LB3,小白菜-奶油白,104,台北二,50,15.9,10,21.5,130
107.10.31,LB8,小白菜-水耕,104,台北二,30,30,30,30,75
107.10.31,LC0,包心白菜-其他,104,台北二,22,11.7,6,12.6,1757
107.10.31,LC1,包心白菜-包白,104,台北二,11.7,8.1,3.9,8,33582
107.10.31,LC9,包心白-進口,104,台北二,25,13.7,12,15.6,2550
107.10.31,LD1,青江白菜-小梗,104,台北二,18.4,11.5,6.8,11.9,7151
107.10.31,LE1,皇宮菜-小葉,104,台北二,70.9,40.2,16.2,41.6,337
107.10.31,LE2,皇宮菜-大葉,104,台北二,30,23.8,17,23.7,29
107.10.31,LF1,蕹菜-大葉,104,台北二,18,18,18,18,50
107.10.31,LF2,蕹菜-小葉,104,台北二,41.9,26,15.7,27.1,4829
107.10.31,LF3,蕹菜-水蕹菜,104,台北二,40,40,40,40,150
107.10.31,LG2,芹菜-白梗,104,台北二,55,42.2,14.8,39.3,3532
107.10.31,LG5,芹菜-芹菜管,104,台北二,35,30.5,23,29.9,104
107.10.31,LG9,芹菜-進口,104,台北二,36,24.8,10.7,24.2,495
107.10.31,LH1,菠菜-圓葉,104,台北二,59.5,47.7,27.8,46.1,3549
107.10.31,LH2,菠菜-角葉,104,台北二,43.9,31.4,14.2,30.5,2725
107.10.31,LI0,萵苣菜-其他,104,台北二,93.5,72.5,30.6,68.3,148
107.10.31,LI1,萵苣菜-廣東萵,104,台北二,17.5,5.9,3.8,7.8,480
107.10.31,LI3,萵苣菜-本島圓葉,104,台北二,23.2,18.1,11.5,17.8,3740
107.10.31,LI4,萵苣菜-本島尖葉,104,台北二,22.5,15.3,10.9,15.9,2370
107.10.31,LI5,萵苣菜-油麥菜,104,台北二,14.5,9.3,5.1,9.5,10071
107.10.31,LI6,萵苣菜-蘿美,104,台北二,95,92.5,67.5,88,240
107.10.31,LI7,萵苣菜-紅捲綠捲,104,台北二,3,3,3,3,12
107.10.31,LI8,萵苣菜-水耕,104,台北二,43.6,38.5,31.3,38.1,1755
107.10.31,LI9,萵苣菜-進口,104,台北二,80.1,55.9,45.4,58.7,2248
107.10.31,LJ1,芥菜-芥菜仁,104,台北二,21.6,19.1,15,18.8,1270
107.10.31,LJ3,芥菜-大芥菜,104,台北二,18.3,8.3,4.2,9.5,7765
107.10.31,LJ4,芥菜-小芥菜,104,台北二,33,23.7,16.4,24.1,565
107.10.31,LK2,芥藍菜,104,台北二,22.9,12.4,8.4,13.7,2305
107.10.31,LK3,芥藍菜-芥藍芽,104,台北二,83.5,49.9,28.6,52.4,1779
107.10.31,LL1,茼蒿,104,台北二,83.6,51.2,25.7,52.6,969
107.10.31,LL2,茼蒿-山茼蒿,104,台北二,54,43.5,29,42.7,251
107.10.31,LM1,莧菜-紅莧菜,104,台北二,30.5,20.4,13,20.9,248
107.10.31,LM2,莧菜-白莧菜,104,台北二,24.3,18.1,12.5,18.2,1305
107.10.31,LN1,油菜,104,台北二,15.2,10.1,5.4,10.2,5770
107.10.31,LN2,油菜-小松菜,104,台北二,17,17,15.3,16.7,90
107.10.31,LO1,甘藷葉,104,台北二,43,29.3,13.3,28.8,7246
107.10.31,LP1,芫荽,104,台北二,61,34.9,19.7,37,1001
107.10.31,LP2,九層塔,104,台北二,48.2,26.1,13,27.9,1210
107.10.31,LP3,羅勒,104,台北二,20,14.2,10,14.6,22
107.10.31,LQ1,紅鳳菜-紅鳳菜,104,台北二,46.5,33.2,22.3,33.7,543
107.10.31,LS1,茴香,104,台北二,40,28.5,17,28.5,40
107.10.31,LT2,海菜-海帶,104,台北二,45,42.4,30.3,40.5,163
107.10.31,LT3,海菜-水蓮,104,台北二,85.6,80.4,76.6,80.7,337
107.10.31,LV1,巴西利,104,台北二,95,95,95,95,11
107.10.31,LX1,蕨菜-過貓,104,台北二,55,50,43,49.6,74
107.10.31,LX2,蕨菜-山蘇,104,台北二,95.5,61,58.1,67.3,208
107.10.31,LY2,黑甜仔菜,104,台北二,5,5,5,5,9
107.10.31,LZ2,藤川七-川七葉,104,台北二,50,47.5,45,47.5,36
107.10.31,M3,楊桃-馬來亞種,104,台北二,36.5,34.3,29.7,33.8,666
107.10.31,MA1,洋菇,104,台北二,140,105.9,100,111.5,117
107.10.31,MA2,洋菇(盒)-盒裝,104,台北二,107.6,35.7,24.1,47.8,1028
107.10.31,MB1,草菇,104,台北二,100,96.3,80,93.8,16
107.10.31,MC0,濕木耳-其他,104,台北二,26.3,25.5,25,25.6,365
107.10.31,MC1,濕木耳,104,台北二,124.2,82.2,55.3,85.2,870
107.10.31,MD1,溼香菇,104,台北二,122.4,107.9,31.5,95.5,1028
107.10.31,ME1,金絲菇,104,台北二,49.5,43.1,27,41.2,1167
107.10.31,ME2,金絲菇(盒)-盒裝,104,台北二,17.4,2.1,2,5.1,6750
107.10.31,MF1,蠔菇-鮑魚菇,104,台北二,58,51,35,49.2,68
107.10.31,MF2,蠔菇(盒)-盒裝,104,台北二,28,28,28,28,30
107.10.31,MI1,秀珍菇,104,台北二,131.3,84.1,50.5,86.8,391
107.10.31,MI2,秀珍菇(盒)-盒裝,104,台北二,20,20,20,20,60
107.10.31,MJ1,杏鮑菇,104,台北二,108.3,71.5,39.7,72.5,2193
107.10.31,MJ2,杏鮑菇-盒裝,104,台北二,130,28.9,15,46.4,55
107.10.31,MK1,鴻禧菇,104,台北二,254.8,112.8,25.4,123.7,81
107.10.31,MK2,鴻禧菇-盒裝,104,台北二,24.8,22,22,22.6,580
107.10.31,ML1,珊瑚菇,104,台北二,20,19,18,19,52
107.10.31,ML2,珊瑚菇-盒裝,104,台北二,12,11,9.9,10.9,82
107.10.31,MN1,柳松菇,104,台北二,156.9,104.4,100,114.1,78
107.10.31,MX1,其他菇類-其他菇類,104,台北二,88.3,22.5,20,35.2,1003
107.10.31,N9,李-進口,104,台北二,50,27.8,27.8,32.2,2388
107.10.31,O4,梨-新興梨,104,台北二,61.5,21.4,12.4,27.6,2870
107.10.31,O7,梨-鳥梨,104,台北二,65,65,65,65,120
107.10.31,OA2,鹹菜-帶葉,104,台北二,25,25,25,25,680
107.10.31,OB1,雪裡紅,104,台北二,40,35.8,30,35.5,532
107.10.31,OC1,其他蔬菜,104,台北二,30,27.5,25,27.5,600
107.10.31,OD1,蘿蔔乾,104,台北二,30,30,30,30,112
107.10.31,OE2,醃瓜-漬,104,台北二,22,21,20,21,48
107.10.31,OG1,熟筍-桂竹筍,104,台北二,15,15,15,15,240
107.10.31,OG2,熟筍-箭竹筍,104,台北二,80,80,80,80,100
107.10.31,OI4,筍茸,104,台北二,25,25,25,25,312
107.10.31,OL1,朴菜,104,台北二,25,25,25,25,144
107.10.31,OW,梨-雪梨,104,台北二,64.7,53.2,30,50.9,123
107.10.31,OX1,其他蔬菜,104,台北二,60.9,34.6,17.7,36.5,4657
107.10.31,P1,番石榴-珍珠芭,104,台北二,76.6,48.2,26.2,49.5,12272
107.10.31,P3,番石榴-帝王芭,104,台北二,93.8,67.7,41.5,67.7,379
107.10.31,Q1,蓮霧-紅蓮霧,104,台北二,323.1,267.9,172.5,259.9,229
107.10.31,Q2,蓮霧-子彈型,104,台北二,108.4,69.9,43.1,72.2,338
107.10.31,R8,芒果-芒果青,104,台北二,35,31.1,30,31.7,81
107.10.31,S1,葡萄-巨峰,104,台北二,74.6,55.8,36.3,55.6,1360
107.10.31,S49,葡萄-進口無子,104,台北二,100,90.7,66.7,87.7,2152
107.10.31,S9,葡萄-進口,104,台北二,608.1,146.4,58.3,221.1,706
107.10.31,SA32,蘿蔔-矸仔,104,台北二,8.4,5.3,4.3,5.7,30675
107.10.31,SA6,蘿蔔-白玉蘿蔔,104,台北二,12.5,10.3,8,10.3,993
107.10.31,SA7,蘿蔔-甜菜根,104,台北二,20,12.5,5,12.5,120
107.10.31,SA9,蘿蔔-進口,104,台北二,3.5,1.4,1.2,1.8,3820
107.10.31,SB1,胡蘿蔔-未洗,104,台北二,27,24.8,17,23.7,270
107.10.31,SB2,胡蘿蔔-清洗,104,台北二,31.8,22.4,11.7,22.1,9802
107.10.31,SC1,馬鈴薯-本產,104,台北二,44,23.7,10.5,25.1,2832
107.10.31,SC9,馬鈴薯-進口,104,台北二,32.6,23.4,19.5,24.5,3501
107.10.31,SD1,洋蔥-本產,104,台北二,21,19.1,15.5,18.8,823
107.10.31,SD9,洋蔥-進口,104,台北二,26.2,20.6,17.3,21.1,19961
107.10.31,SE1,青蔥-日蔥,104,台北二,96.4,63.1,47.7,66.7,1960
107.10.31,SE2,青蔥-北蔥,104,台北二,35,23.9,17,24.8,2059
107.10.31,SE5,青蔥-紅蔥頭,104,台北二,69.7,50,50,54,152
107.10.31,SE6,青蔥-粉蔥,104,台北二,51.4,33.6,20.1,34.5,6849
107.10.31,SF1,韭菜-白頭,104,台北二,48,39.1,26.7,38.4,1279
107.10.31,SF2,韭菜-韭菜黃,104,台北二,113.5,103.1,90.2,102.6,276
107.10.31,SF3,韭菜-韭菜花,104,台北二,79,64.7,50,64.6,150
107.10.31,SF4,韭菜-青頭,104,台北二,50.9,35.1,25.3,36.3,543
107.10.31,SG2,大蒜-軟梗,104,台北二,77.1,58.6,38.1,58.2,1900
107.10.31,SG4,大蒜-蔥蒜,104,台北二,25,22.4,17.9,22,440
107.10.31,SG5,大蒜-蒜頭,104,台北二,74.5,47.9,30,49.6,120
107.10.31,SG6,大蒜-蒜仁,104,台北二,70,70,70,70,1029
107.10.31,SG7,大蒜-蒜瓣,104,台北二,114.5,74.1,38.9,75.2,224
107.10.31,SH1,竹筍-麻竹筍,104,台北二,39,32.5,14,30.1,447
107.10.31,SH2,竹筍-綠竹筍,104,台北二,70,45.9,40,49.5,41
107.10.31,SH5,竹筍-烏殼綠,104,台北二,49.6,23.5,11.9,26.4,1245
107.10.31,SH7,竹筍-去殼,104,台北二,18,18,18,18,80
107.10.31,SI1,萵苣莖,104,台北二,40,40,40,40,60
107.10.31,SJ1,芋-麵芋,104,台北二,6,5,5,5.2,128
107.10.31,SJ2,芋-檳榔心芋,104,台北二,50.2,39.4,27.2,39.1,3425
107.10.31,SJ3,芋-里芋,104,台北二,58.9,33.8,20,36,350
107.10.31,SJ4,芋-芋莖,104,台北二,20,20,20,20,49
107.10.31,SK1,荸薺,104,台北二,65,65,65,65,21
107.10.31,SK2,荸薺-加工,104,台北二,70,70,70,70,76
107.10.31,SL1,豆薯,104,台北二,14.4,8.3,7,9.3,880
107.10.31,SM1,牛蒡,104,台北二,37,36.9,35,36.5,130
107.10.31,SN1,蓮藕,104,台北二,44.7,11.4,3,16.4,1290
107.10.31,SN2,蓮藕-蓮子,104,台北二,300,300,300,300,6
107.10.31,SO0,甘薯-其他,104,台北二,24.6,23.8,22,23.6,200
107.10.31,SO1,甘薯-改良種,104,台北二,35.7,28.4,16,27.4,2226
107.10.31,SO2,甘薯-芋仔甘藷,104,台北二,7,7,7,7,25
107.10.31,SO3,甘藷-臺農66號,104,台北二,19.7,14.1,6.5,13.7,6365
107.10.31,SP0,薑-其他,104,台北二,50,11.1,5,17.6,420
107.10.31,SP1,薑-老薑,104,台北二,90,82.3,64.8,80.4,1968
107.10.31,SP2,薑-嫩薑,104,台北二,65,62.2,34,57.1,1026
107.10.31,SP3,薑-粉薑,104,台北二,47.7,38.2,27.4,37.9,1052
107.10.31,SQ1,茭白筍-帶殼,104,台北二,61.6,49.1,31.4,48.1,2491
107.10.31,SQ3,茭白筍-去殼,104,台北二,148.8,99.4,51.8,99.8,1069
107.10.31,SR1,菱角-生菱角,104,台北二,60.5,56.3,43.8,54.6,1598
107.10.31,SR3,菱角-去殼,104,台北二,42,41,40,41,36
107.10.31,SS1,大心菜-帶葉,104,台北二,46.5,28.4,17.5,29.8,1005
107.10.31,SU1,薯蕷-紅薯蕷,104,台北二,20,18.8,16,18.5,91
107.10.31,SU2,薯蕷-白薯蕷,104,台北二,40,29.1,15.8,28.7,755
107.10.31,SU3,薯蕷-樹薯,104,台北二,28,28,28,28,18
107.10.31,SU9,薯蕷-進口,104,台北二,150,138.3,106,134.2,250
107.10.31,SV1,蘆筍-白蘆筍,104,台北二,130,81.3,30,80.8,13
107.10.31,SV2,蘆筍-綠蘆筍,104,台北二,232,147.9,95,154.1,46
107.10.31,SV9,蘆筍-進口,104,台北二,220.4,125.7,106.9,140.9,698
107.10.31,SW1,球莖甘藍,104,台北二,32.4,17.8,13,19.8,2179
107.10.31,SX1,芽菜類-綠豆芽,104,台北二,12.2,12,12,12,1536
107.10.31,SX2,芽菜類-黃豆牙,104,台北二,20,20,18.1,19.6,246
107.10.31,SX3,芽菜類-豌豆嬰,104,台北二,60,50.4,37.2,49.7,27
107.10.31,SX4,芽菜類-苜宿芽,104,台北二,50,50,50,50,60
107.10.31,SZ1,半天筍,104,台北二,70,70,70,70,16
107.10.31,SZ3,金針筍,104,台北二,11,11,11,11,10
107.10.31,SZ7,晚香玉筍,104,台北二,120,115,92.5,111.5,30
107.10.31,T5,西瓜-黃肉,104,台北二,12,12,9.4,11.5,21953
107.10.31,T7,西瓜-秀鈴,104,台北二,8.9,6.6,4.4,6.6,2559
107.10.31,V1,甜瓜-美濃,104,台北二,51.9,33.9,21.4,35,7616
107.10.31,V2,甜瓜-溫室吊瓜,104,台北二,137.9,96.5,28.1,91.1,808
107.10.31,W1,洋香瓜-網狀紅肉,104,台北二,62.8,41.5,21.9,41.9,1880
107.10.31,W2,洋香瓜-網狀綠肉,104,台北二,47.2,23.8,10,25.7,2510
107.10.31,W9,洋香瓜-進口,104,台北二,466.7,466.7,466.7,466.7,15
107.10.31,X3,蘋果-惠,104,台北二,65,59.5,54.7,59.7,122
107.10.31,X49,蘋果-金冠(進口),104,台北二,144.5,116.3,90.5,116.8,1860
107.10.31,X69,蘋果-富士(進口),104,台北二,91.3,37.8,28.3,46.6,11506
107.10.31,Z1,柿子-紅柿,104,台北二,27.4,18.8,11.3,19.1,3437
107.10.31,Z2,柿子-水柿,104,台北二,24.5,20.8,11.8,19.7,960
107.10.31,Z3,柿子-柿餅,104,台北二,80,67,43.4,64.9,224
107.10.31,Z39,柿餅-柿餅進口,104,台北二,866.6,827.7,733.3,816.6,8
107.10.31,Z4,柿子-甜柿,104,台北二,78,49.9,30.3,51.6,17008
107.10.31,Z9,柿子-進口,104,台北二,666.7,369.8,240.5,403.3,40
107.10.31,FA800,康乃馨-多朵(混色),105,台北市場,34,32,32,32.6,112
107.10.31,FA810,康乃馨-多朵紅,105,台北市場,26,21,18,21.4,70
107.10.31,FA811,康乃馨-多朵櫻紅,105,台北市場,32,29,26,28.7,72
107.10.31,FA840,康乃馨-多朵粉,105,台北市場,35,35,35,35,50
107.10.31,FA910,小可愛-紅,105,台北市場,64,64,64,64,40
107.10.31,FA985,美女撫子-綠石竹,105,台北市場,164,150,104,142.9,47
107.10.31,FB000,火鶴花-火鶴花,105,台北市場,22,13,9,14,260
107.10.31,FB001,火鶴花-混色,105,台北市場,7,5,5,5.6,167
107.10.31,FB100,火鶴花-紅色,105,台北市場,20,20,20,20,40
107.10.31,FB103,火鶴花-紅青心,105,台北市場,16,14,13,14.1,180
107.10.31,FB105,火鶴花-紅綠邊,105,台北市場,14,14,14,14,70
107.10.31,FB106,火鶴花-丘比特,105,台北市場,19,12,5,12.2,2514
107.10.31,FB111,火鶴花-月光,105,台北市場,16,15,13,14.6,311
107.10.31,FB302,火鶴花-黃瑪莉,105,台北市場,15,13,12,13.1,110
107.10.31,FB400,火鶴花-粉色,105,台北市場,13,12,11,12.1,400
107.10.31,FB402,火鶴花-荷粉,105,台北市場,17,15,15,15.3,145
107.10.31,FB403,火鶴花-珊瑚粉,105,台北市場,11,11,11,11,46
107.10.31,FB405,火鶴花-粉綠邊,105,台北市場,11,8,5,8.1,250
107.10.31,FB407,火鶴花-夢幻,105,台北市場,15,9,5,9.2,977
107.10.31,FB415,火鶴花-羅莎,105,台北市場,17,13,8,13,750
107.10.31,FB416,火鶴花-花仙子,105,台北市場,14,8,8,9.1,315
107.10.31,FB419,火鶴花-太極,105,台北市場,14,10,6,10,525
107.10.31,FB420,火鶴花-小紅莓,105,台北市場,12,10,7,9.8,438
107.10.31,FB500,火鶴花-翠綠,105,台北市場,13,12,6,10.8,1220
107.10.31,FB504,火鶴花-雷夢娜,105,台北市場,12,8,6,8.7,420
107.10.31,FB505,火鶴花-香檳,105,台北市場,15,11,6,10.7,153
107.10.31,FB601,火鶴花-白青心,105,台北市場,16,11,10,11.5,185
107.10.31,FB605,火鶴花-嘉年華,105,台北市場,9,9,9,9,36
107.10.31,FB700,火鶴花-花紫,105,台北市場,11,11,11,11,40
107.10.31,FC316,大菊-黃精競,105,台北市場,64,32,15,34.8,220
107.10.31,FC613,大菊-白天星,105,台北市場,134,105,69,103.4,1104
107.10.31,FD100,小菊-紅,105,台北市場,33,30,20,28.4,185
107.10.31,FD113,小菊-日本小紅,105,台北市場,86,76,50,73,172
107.10.31,FD131,小菊-小紅娘,105,台北市場,37,30,19,29.4,222
107.10.31,FD138,小菊-卡洛琳,105,台北市場,56,34,20,35.8,93
107.10.31,FD200,小菊-金,105,台北市場,61,49,30,47.6,315
107.10.31,FD300,小菊-黃,105,台北市場,38,28,16,27.9,170
107.10.31,FD308,小菊-黃丁字菊,105,台北市場,34,21,15,22.3,325
107.10.31,FD309,小菊-日本黃,105,台北市場,34,30,26,30.1,335
107.10.31,FD400,小菊-粉,105,台北市場,88,56,29,56.8,72
107.10.31,FD401,小菊-秋陽,105,台北市場,56,55,55,55.3,75
107.10.31,FD422,小菊-吉祥小粉,105,台北市場,74,57,40,57.2,346
107.10.31,FD423,小菊-粉日記,105,台北市場,69,64,33,59,166
107.10.31,FD600,小菊-白,105,台北市場,86,85,81,84.1,160
107.10.31,FD632,小菊-珍珠白,105,台北市場,42,42,42,42,50
107.10.31,FD635,小菊-林克小白,105,台北市場,100,87,69,86.2,835
107.10.31,FD645,小菊-白斯不列,105,台北市場,48,43,41,43.7,31
107.10.31,FE000,非洲菊-非洲菊,105,台北市場,51,51,51,51,15
