交易日期,作物代號,作物名稱,市場代號,市場名稱,上價,中價,下價,平均價,交易量
107.10.06,SG2,大蒜-軟梗,104,台北二,202.9,152,96.8,151.2,747
107.10.06,SG5,大蒜-蒜頭,104,台北二,71.6,45,35,48.3,218
107.10.06,SG6,大蒜-蒜仁,104,台北二,70,70,70,70,927
107.10.06,SG7,大蒜-蒜瓣,104,台北二,128.8,60.2,31.2,68.1,339
107.10.06,SH1,竹筍-麻竹筍,104,台北二,43,39.1,20.6,36.2,1870
107.10.06,SH2,竹筍-綠竹筍,104,台北二,84,42.4,15.7,45.4,114
107.10.06,SH5,竹筍-烏殼綠,104,台北二,60.7,25.5,11.2,29.7,1082
107.10.06,SH7,竹筍-去殼,104,台北二,33,27.4,8,24.7,60
107.10.06,SJ1,芋-麵芋,104,台北二,12,11.1,10,11,115
107.10.06,SJ2,芋-檳榔心芋,104,台北二,46.3,35.3,19.1,34.3,3209
107.10.06,SJ3,芋-里芋,104,台北二,62.7,43.2,24.2,43.3,786
107.10.06,SJ4,芋-芋莖,104,台北二,28,25,22,25,60
107.10.06,SK1,荸薺,104,台北二,65,65,65,65,21
107.10.06,SK2,荸薺-加工,104,台北二,70,70,70,70,112
107.10.06,SL1,豆薯,104,台北二,18.7,10.1,6.6,11.1,1220
107.10.06,SM9,牛蒡-進口,104,台北二,35,31.5,30,31.9,400
107.10.06,SN1,蓮藕,104,台北二,63,42.6,26.1,43.4,980
107.10.06,SN2,蓮藕-蓮子,104,台北二,300,300,300,300,12
107.10.06,SO0,甘薯-其他,104,台北二,26.8,23.8,15,22.6,275
107.10.06,SO1,甘薯-改良種,104,台北二,31.5,21.4,10.8,21.3,2218
107.10.06,SO2,甘薯-芋仔甘藷,104,台北二,53.7,37.2,20,37,171
107.10.06,SO3,甘藷-臺農66號,104,台北二,16.5,8.1,4,8.9,6285
107.10.06,SP0,薑-其他,104,台北二,106.1,42.1,30,52.5,97
107.10.06,SP1,薑-老薑,104,台北二,90,71.9,60,73.1,1693
107.10.06,SP2,薑-嫩薑,104,台北二,75,56.3,31,55,1350
107.10.06,SP3,薑-粉薑,104,台北二,50.8,35,27,36.5,982
107.10.06,SQ1,茭白筍-帶殼,104,台北二,77.7,57.6,24.6,55,3086
107.10.06,SQ3,茭白筍-去殼,104,台北二,164.6,100.3,33.6,99.9,1596
107.10.06,SR1,菱角-生菱角,104,台北二,80,75,70.8,75.2,840
107.10.06,SR3,菱角-去殼,104,台北二,100,100,100,100,18
107.10.06,SU1,薯蕷-紅薯蕷,104,台北二,39.7,24.8,15,25.8,190
107.10.06,SU2,薯蕷-白薯蕷,104,台北二,56.6,40.7,26.6,41.1,1241
107.10.06,SU3,薯蕷-樹薯,104,台北二,36,30.3,28,31,70
107.10.06,SU9,薯蕷-進口,104,台北二,150,141.3,102.5,135.3,200
107.10.06,SV1,蘆筍-白蘆筍,104,台北二,190.7,110.9,61.4,117,28
107.10.06,SV2,蘆筍-綠蘆筍,104,台北二,320,255.1,170.9,251.3,32
107.10.06,SV9,蘆筍-進口,104,台北二,258.6,166.4,150,181.5,474
107.10.06,SW1,球莖甘藍,104,台北二,27.7,18.9,18,20.5,260
107.10.06,SX1,芽菜類-綠豆芽,104,台北二,12.8,12,12,12.2,1376
107.10.06,SX2,芽菜類-黃豆牙,104,台北二,21.2,20,20,20.2,210
107.10.06,SX3,芽菜類-豌豆嬰,104,台北二,70,67.7,46.3,63.9,82
107.10.06,SX4,芽菜類-苜宿芽,104,台北二,50,50,50,50,75
107.10.06,SZ3,金針筍,104,台北二,75.1,18,18,29.4,17
107.10.06,SZ7,晚香玉筍,104,台北二,180,168.6,140.5,165.2,21
107.10.06,T3,西瓜-黑美人,104,台北二,13,11,9,11,80
107.10.06,T5,西瓜-黃肉,104,台北二,14.4,12.9,11.3,12.9,3838
107.10.06,T7,西瓜-秀鈴,104,台北二,18,15.7,11.7,15.3,1666
107.10.06,T9,西瓜-進口,104,台北二,26.7,26.7,26.7,26.7,1300
107.10.06,V1,甜瓜-美濃,104,台北二,80.3,48,15.2,47.9,3129
107.10.06,V2,甜瓜-溫室吊瓜,104,台北二,205.7,82.4,39.3,98.5,344
107.10.06,W0,洋香瓜-其他,104,台北二,90,85.2,80.3,85.2,181
107.10.06,W4,洋香瓜-新疆,104,台北二,30,30,30,30,50
107.10.06,X29,蘋果-秋香(進口),104,台北二,57.8,57.8,57.8,57.8,630
107.10.06,X3,蘋果-惠,104,台北二,40,40,40,40,9
107.10.06,X49,蘋果-金冠(進口),104,台北二,156.4,143.9,130.9,143.8,440
107.10.06,X69,蘋果-富士(進口),104,台北二,61.5,39.6,24.1,40.9,22290
107.10.06,Y19,水蜜桃-進口,104,台北二,112.5,94.6,85,96.3,240
107.10.06,Y9,桃子-進口,104,台北二,169.4,120.5,114.8,129.1,951
107.10.06,Z1,柿子-紅柿,104,台北二,22.6,14,8.6,14.7,9605
107.10.06,Z2,柿子-水柿,104,台北二,22,21.9,16,20.8,660
107.10.06,Z3,柿子-柿餅,104,台北二,62,55.8,48,55.5,144
107.10.06,Z4,柿子-甜柿,104,台北二,91.4,53.1,29.5,56.1,10698
107.10.06,Z6,柿子-秋柿,104,台北二,12,10.4,8.9,10.4,324
107.10.06,Z9,柿子-進口,104,台北二,666.7,666.7,666.7,666.7,3
107.10.06,FA104,康乃馨-櫻紅,105,台北市場,32,32,32,32,30
107.10.06,FA800,康乃馨-多朵(混色),105,台北市場,29,29,29,29,40
107.10.06,FA985,美女撫子-綠石竹,105,台北市場,0,0,0,0,0
107.10.06,FB000,火鶴花-火鶴花,105,台北市場,22,16,9,15.7,714
107.10.06,FB001,火鶴花-混色,105,台北市場,7,7,7,7,46
107.10.06,FB101,火鶴花-紅紅心,105,台北市場,7,7,7,7,20
107.10.06,FB103,火鶴花-紅青心,105,台北市場,13,11,10,11.4,87
107.10.06,FB106,火鶴花-丘比特,105,台北市場,21,14,7,14,3938
107.10.06,FB108,火鶴花-千里達,105,台北市場,16,11,6,11,405
107.10.06,FB111,火鶴花-月光,105,台北市場,14,12,9,11.8,755
107.10.06,FB201,火鶴花-桔綠邊,105,台北市場,13,13,13,13,30
107.10.06,FB302,火鶴花-黃瑪莉,105,台北市場,21,20,19,19.9,85
107.10.06,FB400,火鶴花-粉色,105,台北市場,11,11,11,11,45
107.10.06,FB401,火鶴花-夏粉　,105,台北市場,7,7,7,7,20
107.10.06,FB405,火鶴花-粉綠邊,105,台北市場,11,8,7,8.2,310
107.10.06,FB407,火鶴花-夢幻,105,台北市場,16,14,12,14,413
107.10.06,FB408,火鶴花-粉佳人,105,台北市場,8,8,8,8,25
107.10.06,FB409,火鶴花-雪碧粉,105,台北市場,10,10,10,10,26
107.10.06,FB410,火鶴花-女王,105,台北市場,13,13,13,13,35
107.10.06,FB411,火鶴花-王妃,105,台北市場,16,14,13,14.4,190
107.10.06,FB415,火鶴花-羅莎,105,台北市場,18,15,8,14.4,1307
107.10.06,FB419,火鶴花-太極,105,台北市場,17,12,7,11.8,1188
107.10.06,FB420,火鶴花-小紅莓,105,台北市場,12,10,9,10.2,100
107.10.06,FB502,火鶴花-綠紅心,105,台北市場,15,13,13,13.6,105
107.10.06,FB700,火鶴花-花紫,105,台北市場,11,8,6,8.3,410
107.10.06,FB801,火鶴花-咖啡條紋,105,台北市場,8,8,8,8,73
107.10.06,FC316,大菊-黃精競,105,台北市場,148,102,25,96,296
107.10.06,FC613,大菊-白天星,105,台北市場,102,60,39,64,2354
107.10.06,FD000,小菊-小菊,105,台北市場,41,40,34,39.1,225
107.10.06,FD001,小菊-混合色,105,台北市場,32,32,32,32,27
107.10.06,FD100,小菊-紅,105,台北市場,58,58,58,58,90
107.10.06,FD127,小菊-雙色紅,105,台北市場,55,55,55,55,25
107.10.06,FD131,小菊-小紅娘,105,台北市場,46,35,20,34.2,640
107.10.06,FD138,小菊-卡洛琳,105,台北市場,99,75,40,72.7,1000
107.10.06,FD200,小菊-金,105,台北市場,71,49,27,49.2,540
107.10.06,FD300,小菊-黃,105,台北市場,63,55,30,51.3,420
107.10.06,FD308,小菊-黃丁字菊,105,台北市場,55,33,28,36.4,463
107.10.06,FD321,小菊-吉祥黃,105,台北市場,83,42,28,47.6,190
107.10.06,FD400,小菊-粉,105,台北市場,45,33,22,33,1404
107.10.06,FD422,小菊-吉祥小粉,105,台北市場,47,31,17,31.7,556
107.10.06,FD423,小菊-粉日記,105,台北市場,61,38,30,41,465
107.10.06,FD632,小菊-珍珠白,105,台北市場,78,57,35,56.9,98
107.10.06,FD645,小菊-白斯不列,105,台北市場,172,96,46,100.9,1006
107.10.06,FD800,小菊-染色小菊,105,台北市場,83,82,54,76.7,96
107.10.06,FE001,非洲菊-混合色,105,台北市場,81,79,70,77.4,1140
107.10.06,FE100,非洲菊-紅,105,台北市場,88,88,88,88,20
107.10.06,FE106,非洲菊-蘿瑞托,105,台北市場,70,70,70,70,60
107.10.06,FE202,非洲菊-沙丘,105,台北市場,70,70,64,68.6,130
