交易日期,作物代號,作物名稱,市場代號,市場名稱,上價,中價,下價,平均價,交易量
107.10.07,FB9,花椰菜-進口,104,台北二,26.7,25,24.3,25.2,490
107.10.07,FC1,胡瓜-黑刺,104,台北二,41.5,29.8,15.5,29.3,4493
107.10.07,FD0,花胡瓜-其他,104,台北二,60.4,26.3,25,32.9,104
107.10.07,FD1,花胡瓜,104,台北二,45.3,34.6,21.6,34.1,9996
107.10.07,FE1,冬瓜-白皮,104,台北二,20,16.8,12.3,16.6,3777
107.10.07,FF0,絲瓜-其他,104,台北二,28,23.3,18,23.2,927
107.10.07,FF1,絲瓜-絲瓜,104,台北二,27,20.2,12.8,20.1,18166
107.10.07,FF2,絲瓜-角瓜,104,台北二,100,68.8,20,65.3,106
107.10.07,FG0,苦瓜-其他,104,台北二,51.3,40.7,31.4,41,2161
107.10.07,FG1,苦瓜-白大米,104,台北二,84.9,57.1,42.1,59.7,3613
107.10.07,FG2,苦瓜-青大米,104,台北二,51.6,41.1,30.2,41,487
107.10.07,FG4,苦瓜-翠綠,104,台北二,46.2,37.6,28.9,37.6,649
107.10.07,FH3,扁蒲-花蒲,104,台北二,18,13.5,9.8,13.6,1818
107.10.07,FH4,扁蒲-梨子蒲,104,台北二,26,18.3,10.7,18.3,4895
107.10.07,FI0,茄子-其他,104,台北二,8,8,8,8,28
107.10.07,FI1,茄子-胭脂茄,104,台北二,24,24,24,24,81
107.10.07,FI2,茄子-麻荸茄,104,台北二,62.2,42.8,25,43.1,4457
107.10.07,FI3,茄子-日本種,104,台北二,30,25.4,20,25.3,81
107.10.07,FJ1,蕃茄-黑柿,104,台北二,113.2,92.7,70.9,92.4,210
107.10.07,FJ2,蕃茄-粉柿,104,台北二,120,120,120,120,10
107.10.07,FJ3,蕃茄-牛蕃茄,104,台北二,76.7,62.3,42.3,61.2,6334
107.10.07,FK0,甜椒-其他,104,台北二,165,165,165,165,15
107.10.07,FK4,甜椒-彩色種,104,台北二,129.2,105.5,77.7,104.7,814
107.10.07,FK5,甜椒-青椒,104,台北二,105.5,60.7,28.8,63.3,1279
107.10.07,FL2,豌豆-紅花,104,台北二,160,160,160,160,80
107.10.07,FL6,豌豆-甜豌豆,104,台北二,170,162.5,120,155.5,267
107.10.07,FL9,豌豆-進口,104,台北二,110,110,110,110,140
107.10.07,FM2,菜豆-青色,104,台北二,73.9,68.6,55.5,67.1,1357
107.10.07,FN1,敏豆-白豆,104,台北二,149,107.4,58.6,106,2466
107.10.07,FN4,敏豆-翼豆,104,台北二,23.1,19.8,17,19.9,389
107.10.07,FN5,敏豆-醜豆,104,台北二,123.6,94.4,61.4,93.6,314
107.10.07,FP1,萊豆-豆莢,104,台北二,110,106.8,85,103.1,47
107.10.07,FQ1,毛豆-豆莢,104,台北二,70,70,70,70,90
107.10.07,FQ2,毛豆-豆仁,104,台北二,150,150,150,150,48
107.10.07,FR1,青花苔,104,台北二,35,35,35,35,120
107.10.07,FR9,青花苔-進口,104,台北二,98,70.8,31.3,68.3,7992
107.10.07,FS2,越瓜-加工,104,台北二,40,40,40,40,40
107.10.07,FT1,南瓜-木瓜形,104,台北二,31.2,25.7,17.1,25.1,3759
107.10.07,FT2,南瓜-圓形,104,台北二,24.6,22.3,19.5,22.2,319
107.10.07,FT3,南瓜-黃如意,104,台北二,61.4,33.8,30,38.6,70
107.10.07,FT5,南瓜-青如意,104,台北二,95.3,70.3,54.7,72.2,196
107.10.07,FT7,南瓜-栗子,104,台北二,35,24.4,20,25.6,120
107.10.07,FT9,南瓜-進口,104,台北二,35.5,22.7,16.7,24,1500
107.10.07,FU1,隼人瓜,104,台北二,20,13,6.2,13.1,1046
107.10.07,FU2,隼人瓜苗-瓜苗,104,台北二,99.3,78.3,63,79.4,1550
107.10.07,FU3,石蓮花,104,台北二,30,30,30,30,30
107.10.07,FV1,辣椒-紅小,104,台北二,129.7,83.8,56,87.5,519
107.10.07,FV2,辣椒-青小,104,台北二,100,99.3,60,91.6,38
107.10.07,FV4,辣椒-朝天椒,104,台北二,130.2,107.7,84.4,107.5,779
107.10.07,FV6,辣椒-糯米椒,104,台北二,117.1,94.7,53.3,90.9,364
107.10.07,FW1,金針花,104,台北二,75,75,75,75,3
107.10.07,FY0,玉米-其他,104,台北二,32,23.2,23,24.9,280
107.10.07,FY3,玉米-超甜白,104,台北二,42.7,30.2,17.5,30.2,1030
107.10.07,FY4,玉米-玉米筍,104,台北二,49.6,42.1,25.8,40.3,654
107.10.07,FY6,玉米-甜軟殼,104,台北二,32.3,22.6,11.4,22.3,5580
107.10.07,FY7,玉米-糯米(白),104,台北二,49.3,39.8,20,37.8,160
107.10.07,FY9,玉米-進口,104,台北二,133.1,129.9,98.1,124.2,488
107.10.07,FZ1,落花生-生落花生,104,台北二,55,50.6,45,50.4,28
107.10.07,FZ2,落花生-熟落花生,104,台北二,85,85,85,85,78
107.10.07,G2,黃金果,104,台北二,126.9,72.3,55,79.8,384
107.10.07,G3,酪梨,104,台北二,123.1,88.7,73,92.4,2301
107.10.07,G49,奇異果-進口,104,台北二,74,63.1,37.9,60.2,2847
107.10.07,G6,香櫞-佛手,104,台北二,45,45,45,45,27
107.10.07,H1,文旦柚-文旦柚,104,台北二,8,7.4,6.9,7.4,4758
107.10.07,H2,柚子-白柚,104,台北二,18,18,18,18,222
107.10.07,H3,柚子-紅柚,104,台北二,9.8,7,7,7.6,636
107.10.07,H41,葡萄柚-紅寶石,104,台北二,17.7,13.5,6.9,13,766
107.10.07,H49,葡萄柚-進口紅肉,104,台北二,22.2,22.2,22.2,22.2,1050
107.10.07,H5,葡萄柚-白肉,104,台北二,16.7,13,6.3,12.4,875
107.10.07,H6,西施柚-西施柚,104,台北二,16,13.5,13,13.9,180
107.10.07,I1,木瓜-網室紅肉,104,台北二,64.9,49.2,35.1,49.5,14695
107.10.07,I2,木瓜-一般紅肉,104,台北二,5,5,5,5,44
107.10.07,I3,木瓜-日昇種,104,台北二,189.6,160,43.8,142.6,216
107.10.07,I4,木瓜-青木瓜,104,台北二,12,10,4.8,9.4,1222
107.10.07,K2,龍眼-十月眼,104,台北二,90.5,65.3,30.1,63.3,1293
107.10.07,K3,龍眼-粉殼,104,台北二,55,46.5,35,45.9,198
107.10.07,K4,龍眼-龍眼乾帶殼,104,台北二,149.2,94.2,70.7,100.5,104
107.10.07,LA1,甘藍-初秋,104,台北二,58.4,47.2,38.8,47.8,6836
107.10.07,LA2,甘藍-改良種,104,台北二,44.6,34.2,22,33.8,32757
107.10.07,LA4,甘藍-紫色,104,台北二,25,25,25,25,100
107.10.07,LA5,甘藍-甘藍心,104,台北二,56,53,50,53,108
107.10.07,LA6,甘藍-甘藍芽,104,台北二,60,60,60,60,4
107.10.07,LA9,甘藍-進口,104,台北二,19.8,16.3,12.9,16.3,12040
107.10.07,LB12,小白菜-土白菜,104,台北二,18.7,13.3,7,13.1,3663
107.10.07,LB22,小白菜-蚵仔白,104,台北二,15.5,11.3,6.2,11.1,9105
107.10.07,LB3,小白菜-奶油白,104,台北二,20,20,20,20,60
107.10.07,LC0,包心白菜-其他,104,台北二,52.9,14.7,3,20,1684
107.10.07,LC1,包心白菜-包白,104,台北二,28.4,17.7,12.9,18.9,20456
107.10.07,LC3,包心白菜-包頭蓮,104,台北二,26,26,26,26,240
107.10.07,LC9,包心白-進口,104,台北二,25.8,20.4,11.7,19.7,6305
107.10.07,LD1,青江白菜-小梗,104,台北二,14.5,8.1,4.8,8.7,13530
107.10.07,LE1,皇宮菜-小葉,104,台北二,58.7,32.5,19.6,35.1,1163
107.10.07,LE2,皇宮菜-大葉,104,台北二,24.3,14.9,12,16.2,267
107.10.07,LF2,蕹菜-小葉,104,台北二,61.3,41.5,31,43.4,7455
107.10.07,LF3,蕹菜-水蕹菜,104,台北二,57,53.2,43.7,52,402
107.10.07,LG2,芹菜-白梗,104,台北二,75.5,45.9,30.2,48.7,2650
107.10.07,LG8,芹菜-水耕,104,台北二,50,43.5,35,43.1,135
107.10.07,LG9,芹菜-進口,104,台北二,34.2,21.2,11.1,21.8,1269
107.10.07,LH2,菠菜-角葉,104,台北二,110.9,73.1,44.1,74.9,860
107.10.07,LH9,菠菜-進口,104,台北二,65,65,65,65,260
107.10.07,LI0,萵苣菜-其他,104,台北二,100,80,29.3,73.8,317
107.10.07,LI1,萵苣菜-廣東萵,104,台北二,70,32.1,25,38.2,68
107.10.07,LI3,萵苣菜-本島圓葉,104,台北二,80.1,61.9,41.9,61.5,986
107.10.07,LI5,萵苣菜-油麥菜,104,台北二,37.5,28.9,15.8,28,7415
107.10.07,LI6,萵苣菜-蘿美,104,台北二,95,95,95,95,276
107.10.07,LI7,萵苣菜-紅捲綠捲,104,台北二,30,13.9,10,16.3,79
107.10.07,LI8,萵苣菜-水耕,104,台北二,91.2,80.4,58.4,78.1,1740
107.10.07,LI9,萵苣菜-進口,104,台北二,65,32.5,7.1,33.9,5706
107.10.07,LJ3,芥菜-大芥菜,104,台北二,43,26.6,6.5,25.9,1922
107.10.07,LJ4,芥菜-小芥菜,104,台北二,21.4,14.5,8.8,14.8,3510
107.10.07,LK2,芥藍菜,104,台北二,32.2,27.2,19.1,26.6,1674
107.10.07,LK3,芥藍菜-芥藍芽,104,台北二,125,80.8,38.1,81.1,986
107.10.07,LL0,茼蒿-其他,104,台北二,40,40,40,40,6
107.10.07,LM1,莧菜-紅莧菜,104,台北二,35,31.4,17.1,29.3,284
107.10.07,LM2,莧菜-白莧菜,104,台北二,38,33.3,23.2,32.2,1840
107.10.07,LN1,油菜,104,台北二,14.3,8,4.8,8.6,7330
107.10.07,LO1,甘藷葉,104,台北二,64.4,43.9,22.4,43.7,7528
107.10.07,LP1,芫荽,104,台北二,86.7,64.6,35.8,63.3,868
107.10.07,LP2,九層塔,104,台北二,55.1,31.3,20,33.8,1224
107.10.07,LP3,羅勒,104,台北二,20,18.4,13,17.7,15
107.10.07,LQ1,紅鳳菜-紅鳳菜,104,台北二,65.3,48.9,38.8,50.2,502
107.10.07,LS1,茴香,104,台北二,50,50,50,50,40
107.10.07,LT2,海菜-海帶,104,台北二,47.8,45,45,45.6,145
107.10.07,LT3,海菜-水蓮,104,台北二,133.3,119.7,100,118.5,323
107.10.07,LV1,巴西利,104,台北二,85,71.8,55.8,71.2,74
107.10.07,LX1,蕨菜-過貓,104,台北二,78,62.9,50,63.4,95
107.10.07,LX2,蕨菜-山蘇,104,台北二,130,98.5,85,102.1,218
107.10.07,LZ2,藤川七-川七葉,104,台北二,55,55,55,55,18
107.10.07,M3,楊桃-馬來亞種,104,台北二,49.4,32.8,20.7,33.7,1236
107.10.07,MA1,洋菇,104,台北二,140,140,140,140,62
107.10.07,MA2,洋菇(盒)-盒裝,104,台北二,201.5,41.5,17.1,68.6,778
107.10.07,MB1,草菇,104,台北二,100,100,88.2,97.7,17
107.10.07,MC0,濕木耳-其他,104,台北二,40,40,40,40,24
107.10.07,MC1,濕木耳,104,台北二,120,75.8,53.6,80.2,767
107.10.07,MC2,濕木耳(盒)-盒裝,104,台北二,100,100,100,100,36
107.10.07,MD1,溼香菇,104,台北二,130.3,113.1,36.7,101.3,1217
107.10.07,ME1,金絲菇,104,台北二,48.3,44.2,23.2,40.8,1691
107.10.07,ME2,金絲菇(盒)-盒裝,104,台北二,38.1,11.1,9,16.1,1654
107.10.07,MF1,蠔菇-鮑魚菇,104,台北二,62.4,58,40.3,55.3,71
107.10.07,MI1,秀珍菇,104,台北二,82.7,70.6,46.5,68.2,455
107.10.07,MJ1,杏鮑菇,104,台北二,114.7,63.8,29.1,67.1,2885
107.10.07,MJ2,杏鮑菇-盒裝,104,台北二,140,140,140,140,14
107.10.07,MK1,鴻禧菇,104,台北二,224.6,91,22,103.9,151
107.10.07,MK2,鴻禧菇-盒裝,104,台北二,26,26,26,26,100
107.10.07,ML1,珊瑚菇,104,台北二,58,58,58,58,20
107.10.07,ML2,珊瑚菇-盒裝,104,台北二,11,11,10.5,10.9,42
107.10.07,MN1,柳松菇,104,台北二,181,112.8,105,124.9,73
107.10.07,MN2,柳松菇-盒裝,104,台北二,50,50,50,50,3
107.10.07,MX1,其他菇類-其他菇類,104,台北二,110.9,20.6,10,36.5,1072
107.10.07,N9,李-進口,104,台北二,73.8,44.4,44.4,50.3,1140
107.10.07,O0,梨-其他,104,台北二,35,35,35,35,24
107.10.07,O1,梨-橫山梨,104,台北二,20,14.6,8,14.4,812
107.10.07,O3,梨-世紀梨,104,台北二,20,18.9,15,18.3,90
107.10.07,O4,梨-新興梨,104,台北二,71.7,50,21.6,48.7,7511
107.10.07,OA2,鹹菜-帶葉,104,台北二,25,25,25,25,890
107.10.07,OB1,雪裡紅,104,台北二,30,30,30,30,240
107.10.07,OC1,其他蔬菜,104,台北二,30,27.5,25,27.5,600
107.10.07,OD1,蘿蔔乾,104,台北二,30,30,30,30,80
107.10.07,OE2,醃瓜-漬,104,台北二,25,25,25,25,84
107.10.07,OG2,熟筍-箭竹筍,104,台北二,80,80,80,80,100
107.10.07,OI2,筍絲,104,台北二,10,10,10,10,120
107.10.07,OI4,筍茸,104,台北二,25,25,25,25,252
107.10.07,OL1,朴菜,104,台北二,25,25,25,25,132
107.10.07,OV,梨-蜜梨,104,台北二,44.1,26,12.8,27,1516
107.10.07,OX1,其他蔬菜,104,台北二,86.8,28.2,16.8,37.6,3220
107.10.07,P1,番石榴-珍珠芭,104,台北二,80.4,54.7,34.5,55.8,14173
107.10.07,P3,番石榴-帝王芭,104,台北二,75.7,52.9,25.1,51.9,731
107.10.07,Q1,蓮霧-紅蓮霧,104,台北二,348,205,58,204.2,268
107.10.07,Q2,蓮霧-子彈型,104,台北二,77.6,57.3,42,58.3,138
107.10.07,R0,芒果-其他,104,台北二,55,45,35,45,39
107.10.07,R1,芒果-愛文,104,台北二,180.6,94.4,36.9,100.2,204
107.10.07,R4,芒果-凱特,104,台北二,75,61.3,45,60.8,240
107.10.07,R8,芒果-芒果青,104,台北二,32,32,32,32,29
107.10.07,S1,葡萄-巨峰,104,台北二,96.1,55.8,39.8,60.7,959
107.10.07,S49,葡萄-進口無子,104,台北二,100,58.8,41.7,63.6,2600
107.10.07,S9,葡萄-進口,104,台北二,501.5,112.3,41,175.9,2276
107.10.07,SA32,蘿蔔-矸仔,104,台北二,16.8,13.1,7.4,12.7,4280
107.10.07,SA7,蘿蔔-甜菜根,104,台北二,10,7.4,7,7.9,140
107.10.07,SA9,蘿蔔-進口,104,台北二,16.7,12.3,7,12.1,25220
107.10.07,SB1,胡蘿蔔-未洗,104,台北二,16,14.5,13,14.5,120
107.10.07,SB2,胡蘿蔔-清洗,104,台北二,28.5,24.4,13.8,23.1,8610
107.10.07,SB9,胡蘿蔔-進口,104,台北二,33,30.3,25,29.8,500
107.10.07,SC1,馬鈴薯-本產,104,台北二,32.5,20.6,7.7,20.4,2813
107.10.07,SC9,馬鈴薯-進口,104,台北二,27.8,21.7,18.6,22.3,3304
107.10.07,SD1,洋蔥-本產,104,台北二,21,19.1,16,18.9,1404
107.10.07,SD9,洋蔥-進口,104,台北二,25.5,21,16,20.9,6074
107.10.07,SE1,青蔥-日蔥,104,台北二,99.1,79.3,62.8,79.9,3930
107.10.07,SE2,青蔥-北蔥,104,台北二,45.7,30.6,17.3,30.9,2192
107.10.07,SE5,青蔥-紅蔥頭,104,台北二,55,50,50,51,202
107.10.07,SE6,青蔥-粉蔥,104,台北二,78,53.2,39.7,55.5,4375
107.10.07,SF1,韭菜-白頭,104,台北二,73.7,57.3,29.4,55,1195
107.10.07,SF2,韭菜-韭菜黃,104,台北二,131.7,115.5,106.2,116.9,308
107.10.07,SF3,韭菜-韭菜花,104,台北二,105,92.8,38.9,84.4,162
107.10.07,SF4,韭菜-青頭,104,台北二,70.9,54.7,36.4,54.3,514
107.10.07,SG2,大蒜-軟梗,104,台北二,174.8,103.3,68,110.5,542
107.10.07,SG5,大蒜-蒜頭,104,台北二,71.8,47.4,38.6,50.5,241
107.10.07,SG6,大蒜-蒜仁,104,台北二,70,70,70,70,1305
107.10.07,SG7,大蒜-蒜瓣,104,台北二,112.3,61.6,42.2,67.9,275
107.10.07,SH1,竹筍-麻竹筍,104,台北二,44,39.4,24.1,37.3,1940
107.10.07,SH2,竹筍-綠竹筍,104,台北二,100,83.1,41.2,78.1,230
107.10.07,SH5,竹筍-烏殼綠,104,台北二,66.2,29.6,16,34.2,900
107.10.07,SH7,竹筍-去殼,104,台北二,33,15,15,18.6,200
107.10.07,SJ1,芋-麵芋,104,台北二,7,6.5,6,6.5,171
107.10.07,SJ2,芋-檳榔心芋,104,台北二,47.9,32.3,19,32.8,3671
107.10.07,SJ3,芋-里芋,104,台北二,56.6,45.6,29.5,44.6,814
107.10.07,SJ4,芋-芋莖,104,台北二,25,21.7,20,22,50
107.10.07,SK2,荸薺-加工,104,台北二,70,70,70,70,20
107.10.07,SL1,豆薯,104,台北二,12.7,9.1,5.2,9,1070
107.10.07,SM9,牛蒡-進口,104,台北二,30,30,30,30,400
107.10.07,SN1,蓮藕,104,台北二,52.9,30.1,3,29.2,1290
107.10.07,SN2,蓮藕-蓮子,104,台北二,300,300,300,300,15
107.10.07,SO0,甘薯-其他,104,台北二,96.7,16.7,7,30.8,365
107.10.07,SO1,甘薯-改良種,104,台北二,38.4,17.4,6,19.4,4586
107.10.07,SO3,甘藷-臺農66號,104,台北二,13.6,6.6,4.9,7.7,5495
107.10.07,SP0,薑-其他,104,台北二,49.3,16.7,13,22.5,179
107.10.07,SP1,薑-老薑,104,台北二,87.9,82.3,57.7,78.5,1536
107.10.07,SP2,薑-嫩薑,104,台北二,75,66.8,34.7,62,1332
107.10.07,SP3,薑-粉薑,104,台北二,35.2,31.7,18.1,29.7,504
107.10.07,SQ1,茭白筍-帶殼,104,台北二,84.6,59,31.3,58.6,2258
107.10.07,SQ3,茭白筍-去殼,104,台北二,168.7,109.2,33.2,105.9,1396
107.10.07,SR1,菱角-生菱角,104,台北二,77.5,72,68.4,72.4,1000
107.10.07,SR3,菱角-去殼,104,台北二,100,100,100,100,24
107.10.07,SS1,大心菜-帶葉,104,台北二,40,40,40,40,64
107.10.07,SU1,薯蕷-紅薯蕷,104,台北二,40,35,27,34.4,130
107.10.07,SU2,薯蕷-白薯蕷,104,台北二,46.3,34.2,16.4,33,1410
107.10.07,SU3,薯蕷-樹薯,104,台北二,25,22.6,11.6,20.9,126
107.10.07,SU9,薯蕷-進口,104,台北二,150,144,104.5,137.3,430
107.10.07,SV1,蘆筍-白蘆筍,104,台北二,172.5,102.3,55,106.9,24
107.10.07,SV2,蘆筍-綠蘆筍,104,台北二,307,224.7,180,232.2,27
107.10.07,SV3,蘆筍-蘆筍花,104,台北二,220,176.1,170,183.6,11
107.10.07,SV9,蘆筍-進口,104,台北二,280,280,212.1,266.4,67
107.10.07,SW1,球莖甘藍,104,台北二,20,20,20,20,100
107.10.07,SX1,芽菜類-綠豆芽,104,台北二,12,12,12,12,1500
107.10.07,SX2,芽菜類-黃豆牙,104,台北二,20,20,20,20,200
107.10.07,SX3,芽菜類-豌豆嬰,104,台北二,70,66.7,45.7,63.2,104
107.10.07,SX4,芽菜類-苜宿芽,104,台北二,50,50,50,50,93
107.10.07,SZ1,半天筍,104,台北二,90,90,90,90,6
107.10.07,SZ3,金針筍,104,台北二,39.1,18,18,22.2,23
107.10.07,SZ4,百合,104,台北二,500,500,500,500,10
107.10.07,SZ7,晚香玉筍,104,台北二,167.7,138.6,110,138.7,39
107.10.07,T3,西瓜-黑美人,104,台北二,16,14,12,14,80
107.10.07,T5,西瓜-黃肉,104,台北二,21,15.3,7,14.8,981
107.10.07,T7,西瓜-秀鈴,104,台北二,23,17.2,8.8,16.7,1186
107.10.07,V1,甜瓜-美濃,104,台北二,78.8,56.4,29.3,55.5,3018
107.10.07,V2,甜瓜-溫室吊瓜,104,台北二,155.6,78.6,43.3,87,894
107.10.07,W0,洋香瓜-其他,104,台北二,90,87.4,85,87.4,163
107.10.07,W2,洋香瓜-網狀綠肉,104,台北二,30,20.2,11.9,20.5,96
107.10.07,W9,洋香瓜-進口,104,台北二,422.2,422.2,422.2,422.2,21
107.10.07,X2,蘋果-秋香,104,台北二,20.8,14.1,10,14.6,420
107.10.07,X29,蘋果-秋香(進口),104,台北二,57.8,57.8,57.8,57.8,630
107.10.07,X3,蘋果-惠,104,台北二,20,19.5,18,19.3,44
107.10.07,X69,蘋果-富士(進口),104,台北二,95.9,49.1,27.9,54.2,22909
107.10.07,Y39,甜桃-甜桃進口,104,台北二,60.6,60.6,60.6,60.6,220
107.10.07,Y9,桃子-進口,104,台北二,468.9,140.1,133.3,204.5,207
107.10.07,Z1,柿子-紅柿,104,台北二,23.3,14.9,10.7,15.7,11939
107.10.07,Z2,柿子-水柿,104,台北二,25,23.9,11.6,21.7,880
107.10.07,Z3,柿子-柿餅,104,台北二,58.9,53.2,45,52.7,232
107.10.07,Z4,柿子-甜柿,104,台北二,89.5,61.6,36.3,62.1,11260
107.10.07,Z9,柿子-進口,104,台北二,534.6,314.3,314.3,358.3,24
107.10.07,rest,休市,105,台北市場,0,0,0,0,0
107.10.07,11,椰子,109,台北一,27.8,25.1,16.2,23.9,427
107.10.07,31,釋迦,109,台北一,161.7,117.1,81.9,119,1740
107.10.07,32,釋迦-鳳梨釋迦,109,台北一,85,85,85,85,5
107.10.07,459,草莓-進口,109,台北一,288.9,288.9,288.9,288.9,84
107.10.07,50,百香果-其他,109,台北一,66,60,32.2,55.7,1768
107.10.07,51,百香果-改良種,109,台北一,93.1,44.1,27.1,50.5,11215
107.10.07,61,甘蔗-帶皮,109,台北一,6,6,6,6,10
107.10.07,70,小番茄-其他,109,台北一,293.3,162.8,50,166.3,72
107.10.07,72,小番茄-聖女,109,台北一,140.9,127.3,63.3,117.2,4230
107.10.07,74,小番茄-玉女,109,台北一,309.4,182.7,106.1,192.8,1403
107.10.07,811,火龍果-白肉,109,台北一,31.6,16.8,7.4,17.9,29573
107.10.07,812,火龍果-紅肉,109,台北一,44.4,22.6,9.1,24.3,38732
107.10.07,91,其他,109,台北一,131.4,85.4,47.5,87,280
107.10.07,919,其他-進口,109,台北一,146.7,96,93.3,105.6,130
107.10.07,A0,香蕉-其他,109,台北一,28.4,16.8,12.6,18.3,1369
107.10.07,A1,香蕉,109,台北一,30.9,21.4,12.6,21.5,18680
107.10.07,A2,香蕉-芭蕉,109,台北一,40.6,21.3,10.1,22.9,2520
107.10.07,A3,香蕉-旦蕉,109,台北一,66,51,42,52.2,29
107.10.07,B0,鳳梨-其他,109,台北一,13,9,8,9.6,1138
107.10.07,B2,鳳梨-金鑽鳳梨,109,台北一,40.7,22.3,7.3,23,14983
107.10.07,B6,鳳梨-甜蜜蜜,109,台北一,10,10,9.4,9.9,1115
107.10.07,B7,鳳梨-牛奶鳳梨,109,台北一,23.4,16.5,8.7,16.3,739
107.10.07,B9,鳳梨-進口,109,台北一,17.8,17.8,17.8,17.8,150
107.10.07,C1,椪柑,109,台北一,49,26.6,17.1,29.2,16468
107.10.07,C6,佛利檬-佛利檬,109,台北一,100,69.1,41.6,69.8,786
107.10.07,C9,椪柑-進口,109,台北一,400,400,400,400,30
107.10.07,E0,甜橙-其他,109,台北一,27.4,23.3,23,24.1,105
107.10.07,E1,甜橙-柳橙,109,台北一,31.4,18.6,12.1,19.9,7216
107.10.07,E9,甜橙-進口,109,台北一,22.2,22.2,22.2,22.2,1120
107.10.07,F0,雜柑-其他,109,台北一,19,12.8,8.9,13.3,759
107.10.07,F1,雜柑-檸檬,109,台北一,34.4,19,9,20.1,3428
107.10.07,F2,雜柑-金棗,109,台北一,40,40,40,40,40
107.10.07,F4,雜柑-桔子,109,台北一,42.2,26,16,27.2,649
107.10.07,F5,雜柑-無子檸檬,109,台北一,42,17.4,8.9,20.6,4556
107.10.07,FA0,其他花類,109,台北一,90,90,90,90,130
107.10.07,FA1,黃秋葵,109,台北一,117.9,89.3,36.7,84.5,2175
107.10.07,FB11,花椰菜-青梗,109,台北一,87.9,56.6,30.5,57.6,8382
107.10.07,FB9,花椰菜-進口,109,台北一,32.3,25,25,26.5,757
107.10.07,FC1,胡瓜-黑刺,109,台北一,35,24.7,14.4,24.7,18144
107.10.07,FD0,花胡瓜-其他,109,台北一,47.3,36.1,23.2,35.8,1283
107.10.07,FD1,花胡瓜,109,台北一,45.4,35,22.6,34.6,29509
107.10.07,FE0,冬瓜-其他,109,台北一,35,23.5,12,23.5,40
107.10.07,FE1,冬瓜-白皮,109,台北一,20.1,18,13.1,17.4,19121
107.10.07,FF0,絲瓜-其他,109,台北一,31,21.1,15.5,22,1434
107.10.07,FF1,絲瓜-絲瓜,109,台北一,27.2,21.2,13.4,20.9,45809
107.10.07,FF2,絲瓜-角瓜,109,台北一,60.4,38.5,16.4,38.4,1137
107.10.07,FF4,絲瓜-長絲瓜,109,台北一,25,17.6,10.8,17.7,336
107.10.07,FG0,苦瓜-其他,109,台北一,51.3,38.2,28.6,38.9,5145
107.10.07,FG1,苦瓜-白大米,109,台北一,77.3,58.4,43.3,59.1,11699
107.10.07,FG2,苦瓜-青大米,109,台北一,40,38.4,26.3,36.3,167
107.10.07,FG3,苦瓜-山苦瓜,109,台北一,64.7,55.6,50,56.3,89
107.10.07,FG4,苦瓜-翠綠,109,台北一,49.7,38.5,30.5,39.1,1981
