交易日期,作物代號,作物名稱,市場代號,市場名稱,上價,中價,下價,平均價,交易量
107.10.11,11,椰子,104,台北二,32,27.2,25,27.7,286
107.10.11,119,椰子-進口,104,台北二,75,67.6,65,68.5,170
107.10.11,31,釋迦,104,台北二,137.3,104.8,71.7,104.7,833
107.10.11,459,草莓-進口,104,台北二,266.7,266.7,266.7,266.7,75
107.10.11,50,百香果-其他,104,台北二,71.5,55.3,34.8,54.4,1114
107.10.11,51,百香果-改良種,104,台北二,71.6,42.2,23.1,44.2,6032
107.10.11,72,小番茄-聖女,104,台北二,208.8,198.3,126.3,186,240
107.10.11,74,小番茄-玉女,104,台北二,300,214.6,115.3,211.8,352
107.10.11,811,火龍果-白肉,104,台北二,47.5,22.9,9.3,25.1,8998
107.10.11,812,火龍果-紅肉,104,台北二,35.8,20.8,10.5,21.7,20142
107.10.11,91,其他,104,台北二,276.3,85.6,18,110.2,70
107.10.11,919,其他-進口,104,台北二,113.3,113.3,113.3,113.3,90
107.10.11,A0,香蕉-其他,104,台北二,26,25.8,15.6,23.8,334
107.10.11,A1,香蕉,104,台北二,32.6,25.8,16.5,25.3,7980
107.10.11,A2,香蕉-芭蕉,104,台北二,53.7,25.3,15.3,29,1696
107.10.11,A3,香蕉-旦蕉,104,台北二,73.5,67.2,42.3,63.5,99
107.10.11,B0,鳳梨-其他,104,台北二,13.4,8.8,6,9.1,2320
107.10.11,B2,鳳梨-金鑽鳳梨,104,台北二,31.7,19.6,12.6,20.6,2306
107.10.11,B6,鳳梨-甜蜜蜜,104,台北二,14,10.9,10,11.4,1794
107.10.11,B9,鳳梨-進口,104,台北二,33.3,33.3,33.3,33.3,400
107.10.11,C1,椪柑,104,台北二,54.5,32.7,19.9,34.5,8048
107.10.11,C6,佛利檬-佛利檬,104,台北二,35,35,35,35,60
107.10.11,C9,椪柑-進口,104,台北二,613,600,600,602.6,77
107.10.11,E0,甜橙-其他,104,台北二,35,35,35,35,60
107.10.11,E1,甜橙-柳橙,104,台北二,33.1,18.6,13.1,20.4,3353
107.10.11,E9,甜橙-進口,104,台北二,29.4,25.8,14.8,24.3,808
107.10.11,F0,雜柑-其他,104,台北二,30.4,11.3,5,13.9,516
107.10.11,F1,雜柑-檸檬,104,台北二,31.5,13.6,5,15.5,1222
107.10.11,F4,雜柑-桔子,104,台北二,39.9,33.2,25.3,33,306
107.10.11,F5,雜柑-無子檸檬,104,台北二,42.8,18.4,6.1,20.9,1294
107.10.11,FA1,黃秋葵,104,台北二,79.5,56.9,28.9,55.8,788
107.10.11,FA2,樊花,104,台北二,20,20,20,20,8
107.10.11,FB11,花椰菜-青梗,104,台北二,75.8,65.9,46.4,64,2707
107.10.11,FB9,花椰菜-進口,104,台北二,38,38,38,38,70
107.10.11,FC1,胡瓜-黑刺,104,台北二,34.5,24.7,15.2,24.8,4161
107.10.11,FD0,花胡瓜-其他,104,台北二,45,28.5,20,30.1,67
107.10.11,FD1,花胡瓜,104,台北二,34.3,20.9,12.4,21.9,10901
107.10.11,FE1,冬瓜-白皮,104,台北二,21.1,17.6,10.8,16.9,4205
107.10.11,FF0,絲瓜-其他,104,台北二,20.2,15.1,12,15.5,1191
107.10.11,FF1,絲瓜-絲瓜,104,台北二,21.6,14.9,7.9,14.8,17908
107.10.11,FF2,絲瓜-角瓜,104,台北二,34.3,22.1,15,23.1,259
107.10.11,FF4,絲瓜-長絲瓜,104,台北二,15,15,15,15,46
107.10.11,FG0,苦瓜-其他,104,台北二,43,36.8,27.8,36.3,1401
107.10.11,FG1,苦瓜-白大米,104,台北二,58.7,43.2,30,43.6,4316
107.10.11,FG2,苦瓜-青大米,104,台北二,40.5,35,28,34.7,401
107.10.11,FG3,苦瓜-山苦瓜,104,台北二,75,75,75,75,13
107.10.11,FG4,苦瓜-翠綠,104,台北二,42.8,35.8,24.5,34.9,292
107.10.11,FH3,扁蒲-花蒲,104,台北二,12.9,9.6,5.1,9.4,2217
107.10.11,FH4,扁蒲-梨子蒲,104,台北二,20.4,11.9,5.6,12.3,4981
107.10.11,FI0,茄子-其他,104,台北二,60,21.1,8,26.2,88
107.10.11,FI2,茄子-麻荸茄,104,台北二,55.7,34.6,15.1,34.9,5474
107.10.11,FI3,茄子-日本種,104,台北二,22.5,14.2,10.8,15.2,206
107.10.11,FJ1,蕃茄-黑柿,104,台北二,85,79.2,65,77.5,57
107.10.11,FJ3,蕃茄-牛蕃茄,104,台北二,98.6,74.1,54.4,75.1,4800
107.10.11,FK0,甜椒-其他,104,台北二,182,159.9,135,159.3,29
107.10.11,FK4,甜椒-彩色種,104,台北二,119.5,72.2,35.4,74.3,1357
107.10.11,FK5,甜椒-青椒,104,台北二,65.5,37.6,14.4,38.5,2752
107.10.11,FK9,甜椒-進口,104,台北二,4,3.2,3,3.3,400
107.10.11,FL2,豌豆-紅花,104,台北二,170,170,161.7,168.3,120
107.10.11,FL5,豌豆-豌豆苗,104,台北二,150,150,150,150,7
107.10.11,FL6,豌豆-甜豌豆,104,台北二,190,182.7,160,179.6,102
107.10.11,FM2,菜豆-青色,104,台北二,76.5,68,41.4,64.4,1089
107.10.11,FN1,敏豆-白豆,104,台北二,148.1,86,38.3,88.9,1958
107.10.11,FN4,敏豆-翼豆,104,台北二,20,17.8,12.2,17.1,217
107.10.11,FN5,敏豆-醜豆,104,台北二,105.7,78.2,37.9,75.7,459
107.10.11,FQ1,毛豆-豆莢,104,台北二,70,70,70,70,30
107.10.11,FQ2,毛豆-豆仁,104,台北二,150,150,150,150,42
107.10.11,FR1,青花苔,104,台北二,57,30,30,35.4,250
107.10.11,FR9,青花苔-進口,104,台北二,100,63.1,20.7,62,4175
107.10.11,FS2,越瓜-加工,104,台北二,40,40,40,40,20
107.10.11,FT0,南瓜-其他,104,台北二,28,28,28,28,48
107.10.11,FT1,南瓜-木瓜形,104,台北二,33.4,24.4,13.3,24,2070
107.10.11,FT2,南瓜-圓形,104,台北二,28.9,24,20,24.2,615
107.10.11,FT3,南瓜-黃如意,104,台北二,65,36.1,10,36.7,30
107.10.11,FT5,南瓜-青如意,104,台北二,92,61,30,61,250
107.10.11,FT7,南瓜-栗子,104,台北二,35,35,35,35,90
107.10.11,FT9,南瓜-進口,104,台北二,46,27.1,8,27.1,1014
107.10.11,FU1,隼人瓜,104,台北二,14.3,11.9,9.2,11.8,1032
107.10.11,FU2,隼人瓜苗-瓜苗,104,台北二,70.3,60.7,48.4,60.2,1752
107.10.11,FU3,石蓮花,104,台北二,30,27.5,25,27.5,40
107.10.11,FV1,辣椒-紅小,104,台北二,156.3,125,63.2,118.9,476
