交易日期,作物代號,作物名稱,市場代號,市場名稱,上價,中價,下價,平均價,交易量
107.10.25,11,椰子,104,台北二,17.7,14.1,10.3,14.1,1394
107.10.25,31,釋迦,104,台北二,125.1,77.6,50,81.6,1301
107.10.25,459,草莓-進口,104,台北二,288.9,288.9,288.9,288.9,90
107.10.25,469,藍莓-進口藍莓,104,台北二,333.3,333.3,333.3,333.3,58
107.10.25,50,百香果-其他,104,台北二,83.9,60,29.5,58.7,413
107.10.25,51,百香果-改良種,104,台北二,82.2,45.1,24,48.3,3791
107.10.25,72,小番茄-聖女,104,台北二,155.2,121.8,90.8,122.3,857
107.10.25,74,小番茄-玉女,104,台北二,278.5,197.5,132.6,200.7,162
107.10.25,811,火龍果-白肉,104,台北二,76.6,58.9,39,58.4,1537
107.10.25,812,火龍果-紅肉,104,台北二,76.9,67.3,46.1,65,3806
107.10.25,91,其他,104,台北二,125.6,41,20,53.7,131
107.10.25,919,其他-進口,104,台北二,480,426.7,240,400,15
107.10.25,A0,香蕉-其他,104,台北二,30.6,21,5,19.7,237
107.10.25,A1,香蕉,104,台北二,47.2,39.5,31.1,39.4,9450
107.10.25,A2,香蕉-芭蕉,104,台北二,45.7,26.3,13.3,27.6,1956
107.10.25,A3,香蕉-旦蕉,104,台北二,120,93.2,41.4,88.2,61
107.10.25,B0,鳳梨-其他,104,台北二,12.9,12,10.7,11.9,215
107.10.25,B2,鳳梨-金鑽鳳梨,104,台北二,41.3,31.2,15.6,30.1,1285
107.10.25,B6,鳳梨-甜蜜蜜,104,台北二,17.2,10,6,10.6,234
107.10.25,C1,椪柑,104,台北二,40.7,28.3,16.8,28.5,20680
107.10.25,C6,佛利檬-佛利檬,104,台北二,33,27.9,25,28.3,228
107.10.25,C9,椪柑-進口,104,台北二,293.3,55,40.3,99.7,306
107.10.25,E0,甜橙-其他,104,台北二,40,38.3,20,35,80
107.10.25,E1,甜橙-柳橙,104,台北二,27.9,17.7,11,18.4,12708
107.10.25,F0,雜柑-其他,104,台北二,20,14.1,10,14.5,190
107.10.25,F1,雜柑-檸檬,104,台北二,26.8,12.4,4.1,13.6,2178
107.10.25,F4,雜柑-桔子,104,台北二,35,18,7.2,19.2,160
107.10.25,F5,雜柑-無子檸檬,104,台北二,42.7,18.6,6.6,21,1430
107.10.25,FA1,黃秋葵,104,台北二,97.6,46.1,14.3,50.1,830
107.10.25,FB11,花椰菜-青梗,104,台北二,75.5,54.8,38.2,55.6,3360
107.10.25,FC1,胡瓜-黑刺,104,台北二,20.9,13.3,7.3,13.6,9946
107.10.25,FD0,花胡瓜-其他,104,台北二,45,45,45,45,36
107.10.25,FD1,花胡瓜,104,台北二,31.6,21.3,14.3,22,10631
107.10.25,FE1,冬瓜-白皮,104,台北二,18.8,13.8,8.3,13.7,2547
107.10.25,FE2,冬瓜-青皮,104,台北二,12.9,10,10,10.6,229
107.10.25,FF0,絲瓜-其他,104,台北二,22.5,21.7,15.6,20.7,209
107.10.25,FF1,絲瓜-絲瓜,104,台北二,23.8,16.2,9.2,16.3,12451
107.10.25,FF2,絲瓜-角瓜,104,台北二,30,21,12,21,80
107.10.25,FF4,絲瓜-長絲瓜,104,台北二,15,15,15,15,21
107.10.25,FG0,苦瓜-其他,104,台北二,31.1,26.5,20.7,26.3,1582
107.10.25,FG1,苦瓜-白大米,104,台北二,51.6,39.8,17.2,37.6,4349
107.10.25,FG2,苦瓜-青大米,104,台北二,25,24.8,14.6,22.8,131
107.10.25,FG3,苦瓜-山苦瓜,104,台北二,90,90,90,90,13
107.10.25,FG4,苦瓜-翠綠,104,台北二,33.4,24.7,15.5,24.6,303
107.10.25,FH3,扁蒲-花蒲,104,台北二,13.1,8.4,3.8,8.5,1402
107.10.25,FH4,扁蒲-梨子蒲,104,台北二,17.5,13.6,6.5,13,3956
107.10.25,FI0,茄子-其他,104,台北二,58,58,58,58,40
107.10.25,FI1,茄子-胭脂茄,104,台北二,35,26,22.4,27.1,366
107.10.25,FI2,茄子-麻荸茄,104,台北二,52.3,33.9,22,35.2,5087
107.10.25,FI3,茄子-日本種,104,台北二,13,12.2,12,12.3,67
107.10.25,FJ1,蕃茄-黑柿,104,台北二,145.9,119.1,95,119.6,87
107.10.25,FJ3,蕃茄-牛蕃茄,104,台北二,104.6,72.9,46.4,73.9,6160
107.10.25,FK0,甜椒-其他,104,台北二,150,140.6,130,140.3,58
107.10.25,FK3,甜椒-新香,104,台北二,10,10,10,10,11
107.10.25,FK4,甜椒-彩色種,104,台北二,201.1,67.4,39.4,88.6,1099
107.10.25,FK5,甜椒-青椒,104,台北二,54.2,26.1,12.2,28.9,3614
107.10.25,FL2,豌豆-紅花,104,台北二,170,134.9,70,128.9,156
107.10.25,FL5,豌豆-豌豆苗,104,台北二,150,150,25.3,125.1,32
107.10.25,FL6,豌豆-甜豌豆,104,台北二,194.7,189.4,135.1,179.6,212
107.10.25,FM2,菜豆-青色,104,台北二,72.2,56,30.5,54.1,1094
107.10.25,FN1,敏豆-白豆,104,台北二,123,82.1,36.7,81.2,3184
107.10.25,FN4,敏豆-翼豆,104,台北二,17.8,16.6,15,16.6,302
107.10.25,FN5,敏豆-醜豆,104,台北二,97.5,66.8,24.3,64.4,434
107.10.25,FP1,萊豆-豆莢,104,台北二,160,155.5,130,151.3,110
107.10.25,FQ1,毛豆-豆莢,104,台北二,70,68.4,67,68.4,76
107.10.25,FQ2,毛豆-豆仁,104,台北二,210,210,210,210,48
107.10.25,FR1,青花苔,104,台北二,86.5,62.5,45,63.8,550
107.10.25,FR9,青花苔-進口,104,台北二,100,73.5,33.2,70.8,3993
107.10.25,FS1,越瓜,104,台北二,10,10,10,10,20
107.10.25,FS2,越瓜-加工,104,台北二,40,40,40,40,60
107.10.25,FT0,南瓜-其他,104,台北二,20,19.6,15,18.8,81
107.10.25,FT1,南瓜-木瓜形,104,台北二,28.4,21.8,15.7,21.9,4082
107.10.25,FT2,南瓜-圓形,104,台北二,32.3,27.4,20.8,27.1,982
107.10.25,FT3,南瓜-黃如意,104,台北二,60,9.6,5,18.8,80
107.10.25,FT5,南瓜-青如意,104,台北二,82.5,50.4,7.5,48.3,399
107.10.25,FT7,南瓜-栗子,104,台北二,40,28.7,15,28.2,359
107.10.25,FT9,南瓜-進口,104,台北二,27.1,13.6,5,14.6,795
107.10.25,FU1,隼人瓜,104,台北二,15,13.9,8.1,13,691
107.10.25,FU2,隼人瓜苗-瓜苗,104,台北二,56.4,49.2,40,48.8,1801
107.10.25,FU3,石蓮花,104,台北二,25,25,25,25,20
107.10.25,FV0,辣椒-其他,104,台北二,50,50,50,50,18
107.10.25,FV1,辣椒-紅小,104,台北二,146.3,131.2,71.6,122.3,405
107.10.25,FV2,辣椒-青小,104,台北二,72.3,49.4,35.6,51.2,188
107.10.25,FV4,辣椒-朝天椒,104,台北二,89.7,79.9,66.3,79.2,941
107.10.25,FV5,辣椒-青龍,104,台北二,20,20,20,20,16
107.10.25,FV6,辣椒-糯米椒,104,台北二,118.4,62.7,17.3,64.7,395
107.10.25,FW2,洛神花,104,台北二,37.8,27.4,20,28,707
107.10.25,FY0,玉米-其他,104,台北二,55,55,55,55,20
107.10.25,FY1,玉米-白玉米,104,台北二,54,54,54,54,27
107.10.25,FY3,玉米-超甜白,104,台北二,72,72,72,72,60
107.10.25,FY4,玉米-玉米筍,104,台北二,31.6,13.7,6.8,15.9,1286
107.10.25,FY5,玉米-糯米(黑),104,台北二,33,26.5,20,26.5,80
107.10.25,FY6,玉米-甜軟殼,104,台北二,56.4,45.3,26.9,43.9,1189
107.10.25,FY7,玉米-糯米(白),104,台北二,38.9,22.1,20,25,624
107.10.25,FY9,玉米-進口,104,台北二,177.3,146.2,116.9,146.6,356
107.10.25,FZ1,落花生-生落花生,104,台北二,85,52.5,40,56.5,200
107.10.25,FZ2,落花生-熟落花生,104,台北二,85,40.6,10,43.3,108
107.10.25,G3,酪梨,104,台北二,112.6,91.9,72.1,92.1,840
107.10.25,G49,奇異果-進口,104,台北二,107.4,60.7,35.8,65,1580
107.10.25,G7,橄欖,104,台北二,8,8,8,8,52
107.10.25,H1,文旦柚-文旦柚,104,台北二,13,10.5,3.5,9.6,684
107.10.25,H2,柚子-白柚,104,台北二,18.3,9.6,8,11,1150
107.10.25,H41,葡萄柚-紅寶石,104,台北二,20,16.2,12,16.1,738
107.10.25,H5,葡萄柚-白肉,104,台北二,17,5.9,5,8,810
107.10.25,H6,西施柚-西施柚,104,台北二,19.8,8.4,4.8,9.9,971
107.10.25,I1,木瓜-網室紅肉,104,台北二,99.6,68.5,31.4,67.3,3356
107.10.25,I2,木瓜-一般紅肉,104,台北二,30,17.8,8,18.3,53
107.10.25,I4,木瓜-青木瓜,104,台北二,12.2,5.3,2.8,6.2,1415
107.10.25,K2,龍眼-十月眼,104,台北二,60.2,56.7,42.6,54.6,556
107.10.25,K4,龍眼-龍眼乾帶殼,104,台北二,139.7,89.6,74.1,96.5,202
107.10.25,LA1,甘藍-初秋,104,台北二,34.5,24.4,17.8,25.1,19610
107.10.25,LA2,甘藍-改良種,104,台北二,22.3,16.9,11.5,16.9,40400
107.10.25,LA4,甘藍-紫色,104,台北二,17,8,8,9.8,376
107.10.25,LA5,甘藍-甘藍心,104,台北二,57.7,12.6,5,20.1,372
107.10.25,LA6,甘藍-甘藍芽,104,台北二,38,35.9,27.5,34.7,360
107.10.25,LA7,甘藍-改良尖,104,台北二,20.2,19.7,17.3,19.3,2515
107.10.25,LA9,甘藍-進口,104,台北二,14,13.8,13,13.7,2700
107.10.25,LB0,小白菜-其他,104,台北二,13,13,13,13,30
107.10.25,LB12,小白菜-土白菜,104,台北二,16.5,9.5,3.6,9.7,3080
107.10.25,LB22,小白菜-蚵仔白,104,台北二,12.5,8.7,5.2,8.8,10536
107.10.25,LB3,小白菜-奶油白,104,台北二,23,23,23,23,40
107.10.25,LB8,小白菜-水耕,104,台北二,25,21.6,15,21,134
107.10.25,LC0,包心白菜-其他,104,台北二,34.6,14,10,17.3,2130
107.10.25,LC1,包心白菜-包白,104,台北二,11,6.9,3.7,7.1,38036
107.10.25,LC3,包心白菜-包頭蓮,104,台北二,9,7.4,4.5,7.2,1800
107.10.25,LC9,包心白-進口,104,台北二,22.3,15.3,12.3,16.1,4560
107.10.25,LD1,青江白菜-小梗,104,台北二,15.9,8.6,4.9,9.3,5557
107.10.25,LE1,皇宮菜-小葉,104,台北二,76.3,48.6,25.1,49.5,514
107.10.25,LE2,皇宮菜-大葉,104,台北二,44.8,19.8,12,23.3,93
107.10.25,LF2,蕹菜-小葉,104,台北二,38.2,23.7,15.1,24.9,6199
107.10.25,LF3,蕹菜-水蕹菜,104,台北二,50,37.9,21.5,37.1,255
107.10.25,LG2,芹菜-白梗,104,台北二,53,31.2,14.2,32.2,3689
107.10.25,LG5,芹菜-芹菜管,104,台北二,25,23,22,23.2,100
107.10.25,LG9,芹菜-進口,104,台北二,36,35,19.8,32.2,724
107.10.25,LH1,菠菜-圓葉,104,台北二,88.4,54.3,27,55.7,2440
107.10.25,LH2,菠菜-角葉,104,台北二,57.1,31.2,14.6,33,2929
107.10.25,LI0,萵苣菜-其他,104,台北二,20,20,20,20,6
107.10.25,LI1,萵苣菜-廣東萵,104,台北二,16,12,10,12.4,100
107.10.25,LI3,萵苣菜-本島圓葉,104,台北二,19.8,14.6,10.4,14.8,3320
107.10.25,LI4,萵苣菜-本島尖葉,104,台北二,25.3,18,10.2,17.9,1645
107.10.25,LI5,萵苣菜-油麥菜,104,台北二,13.7,8.7,4.2,8.8,9650
107.10.25,LI6,萵苣菜-蘿美,104,台北二,94.6,90,76.4,88.2,264
107.10.25,LI7,萵苣菜-紅捲綠捲,104,台北二,25,22.1,10.9,20.4,117
107.10.25,LI8,萵苣菜-水耕,104,台北二,44.8,33,28.2,34.4,2385
107.10.25,LI9,萵苣菜-進口,104,台北二,60.5,51.5,24.5,47.9,3319
107.10.25,LJ1,芥菜-芥菜仁,104,台北二,21.7,20,20,20.4,460
107.10.25,LJ3,芥菜-大芥菜,104,台北二,18.7,9.3,4.3,10.2,6222
107.10.25,LJ4,芥菜-小芥菜,104,台北二,19.3,11.2,7.7,12.1,1765
107.10.25,LK2,芥藍菜,104,台北二,20.1,11.6,6.3,12.2,2492
107.10.25,LK3,芥藍菜-芥藍芽,104,台北二,71.2,47.8,24.1,47.7,1679
107.10.25,LL0,茼蒿-其他,104,台北二,28.8,22.3,20,23.2,46
107.10.25,LL1,茼蒿,104,台北二,61.7,46.7,21.1,44.6,1640
107.10.25,LL2,茼蒿-山茼蒿,104,台北二,50,35.8,30,37.5,175
107.10.25,LM1,莧菜-紅莧菜,104,台北二,34.5,27,16,26.3,300
107.10.25,LM2,莧菜-白莧菜,104,台北二,35.9,32.8,25.8,32,795
107.10.25,LN1,油菜,104,台北二,15.3,10.1,4.7,10.1,3640
107.10.25,LO1,甘藷葉,104,台北二,44.5,27.9,11.8,28,6730
107.10.25,LP1,芫荽,104,台北二,56.2,26.1,12,29.3,1135
107.10.25,LP2,九層塔,104,台北二,43.6,23.4,10.8,24.9,1309
107.10.25,LQ1,紅鳳菜-紅鳳菜,104,台北二,50,36.5,27.1,37.3,349
107.10.25,LS1,茴香,104,台北二,40.8,33.1,26.3,33.3,134
107.10.25,LT2,海菜-海帶,104,台北二,45,44.5,40,43.7,136
107.10.25,LT3,海菜-水蓮,104,台北二,90.6,82.2,75.6,82.6,481
107.10.25,LV1,巴西利,104,台北二,66.5,44.5,40,48,85
107.10.25,LX1,蕨菜-過貓,104,台北二,50,50,50,50,67
107.10.25,LX2,蕨菜-山蘇,104,台北二,83.2,55.5,49.7,59.9,388
107.10.25,LY5,珍珠菜,104,台北二,12,12,12,12,9
107.10.25,LZ2,藤川七-川七葉,104,台北二,50,42.2,40,43.3,54
107.10.25,M3,楊桃-馬來亞種,104,台北二,40,31.8,23.5,31.8,558
107.10.25,MA1,洋菇,104,台北二,150,150,121.4,144.3,63
107.10.25,MA2,洋菇(盒)-盒裝,104,台北二,149.5,38.4,22.3,57.4,774
107.10.25,MB1,草菇,104,台北二,122.5,100,88,102.1,71
107.10.25,MC0,濕木耳-其他,104,台北二,28,27,27,27.2,257
107.10.25,MC1,濕木耳,104,台北二,102.3,70.1,39.3,70.4,1105
107.10.25,MD1,溼香菇,104,台北二,116.5,102.6,29,90.7,925
107.10.25,ME1,金絲菇,104,台北二,48.2,43.8,37.7,43.5,1178
107.10.25,ME2,金絲菇(盒)-盒裝,104,台北二,40,12.5,8,17.1,1403
107.10.25,MF1,蠔菇-鮑魚菇,104,台北二,58,53.9,35,50.9,52
107.10.25,MI1,秀珍菇,104,台北二,94.9,84.7,74.8,84.8,261
107.10.25,MJ1,杏鮑菇,104,台北二,113.7,79,40,78.1,1359
107.10.25,MJ2,杏鮑菇-盒裝,104,台北二,130,130,130,130,9
107.10.25,MK1,鴻禧菇,104,台北二,231.4,28.7,20,67.5,175
107.10.25,MK2,鴻禧菇-盒裝,104,台北二,28,28,28,28,180
107.10.25,ML1,珊瑚菇,104,台北二,80,80,80,80,12
107.10.25,ML2,珊瑚菇-盒裝,104,台北二,9.2,8,8,8.2,182
107.10.25,MN1,柳松菇,104,台北二,192,102.1,95,118.6,65
107.10.25,MN2,柳松菇-盒裝,104,台北二,28,28,28,28,20
107.10.25,MX1,其他菇類-其他菇類,104,台北二,82,20,12.9,31,1372
107.10.25,N9,李-進口,104,台北二,66.7,66.7,66.1,66.5,270
107.10.25,O1,梨-橫山梨,104,台北二,20.5,17.2,17,17.8,360
107.10.25,O3,梨-世紀梨,104,台北二,27,22.4,20,22.8,420
107.10.25,O4,梨-新興梨,104,台北二,58.5,35.9,20.3,37.3,3722
107.10.25,O9,梨-進口,104,台北二,66.7,60.2,57.8,61,390
107.10.25,OA2,鹹菜-帶葉,104,台北二,25,25,25,25,650
107.10.25,OB1,雪裡紅,104,台北二,30,30,30,30,180
107.10.25,OD1,蘿蔔乾,104,台北二,30,30,30,30,40
107.10.25,OE2,醃瓜-漬,104,台北二,18,18,18,18,72
107.10.25,OG2,熟筍-箭竹筍,104,台北二,80,80,80,80,100
107.10.25,OV,梨-蜜梨,104,台北二,20,16.6,15,16.9,339
107.10.25,OX1,其他蔬菜,104,台北二,66.3,33,15.4,36.2,3292
107.10.25,P1,番石榴-珍珠芭,104,台北二,77.6,49.9,28.8,51.2,11538
107.10.25,P2,番石榴-紅心,104,台北二,38.2,33.2,25.1,32.6,359
107.10.25,P3,番石榴-帝王芭,104,台北二,116.9,66.3,51.4,73.5,548
107.10.25,Q1,蓮霧-紅蓮霧,104,台北二,351.5,296.2,285,305,100
107.10.25,Q2,蓮霧-子彈型,104,台北二,92.9,72.6,54.7,73.1,1048
107.10.25,R0,芒果-其他,104,台北二,180,154,135,155.4,39
107.10.25,R8,芒果-芒果青,104,台北二,40,38.7,35,38.2,76
107.10.25,S1,葡萄-巨峰,104,台北二,86.9,63.3,49.7,65.3,538
107.10.25,S49,葡萄-進口無子,104,台北二,100,100,100,100,520
107.10.25,S9,葡萄-進口,104,台北二,522.3,116.7,32.5,181,1540
107.10.25,SA32,蘿蔔-矸仔,104,台北二,9.3,5.2,3.4,5.7,34650
107.10.25,SA42,蘿蔔-櫻桃,104,台北二,35,35,35,35,200
107.10.25,SA6,蘿蔔-白玉蘿蔔,104,台北二,20,16.3,13.4,16.5,857
107.10.25,SA7,蘿蔔-甜菜根,104,台北二,20,19.7,18,19.4,140
107.10.25,SA9,蘿蔔-進口,104,台北二,6,3.3,2,3.6,7160
107.10.25,SB1,胡蘿蔔-未洗,104,台北二,17,17,17,17,180
107.10.25,SB2,胡蘿蔔-清洗,104,台北二,29.4,24.2,15.5,23.5,9230
107.10.25,SB9,胡蘿蔔-進口,104,台北二,27,25.3,25,25.6,1000
107.10.25,SC1,馬鈴薯-本產,104,台北二,28.7,19.6,12,19.9,2744
107.10.25,SC9,馬鈴薯-進口,104,台北二,33.3,21.2,11.4,21.7,2152
107.10.25,SD1,洋蔥-本產,104,台北二,22,22,22,22,910
107.10.25,SD9,洋蔥-進口,104,台北二,25,21.1,16,20.9,8610
107.10.25,SE1,青蔥-日蔥,104,台北二,113.7,68,43.7,72.3,1905
107.10.25,SE2,青蔥-北蔥,104,台北二,30.4,25.7,17.9,25.1,2587
107.10.25,SE5,青蔥-紅蔥頭,104,台北二,50,50,50,50,204
107.10.25,SE6,青蔥-粉蔥,104,台北二,56.4,41.2,24.8,41,4813
107.10.25,SF1,韭菜-白頭,104,台北二,69.8,51.1,33.9,51.4,921
107.10.25,SF2,韭菜-韭菜黃,104,台北二,131.8,92.2,61.5,94,340
107.10.25,SF3,韭菜-韭菜花,104,台北二,100,98.9,51.2,89.6,201
107.10.25,SF4,韭菜-青頭,104,台北二,58.8,40.7,31.9,42.5,588
107.10.25,SG2,大蒜-軟梗,104,台北二,93.5,54.1,35.6,58.3,2223
107.10.25,SG5,大蒜-蒜頭,104,台北二,40,37.3,15,33.4,34
107.10.25,SG6,大蒜-蒜仁,104,台北二,70,70,70,70,807
107.10.25,SG7,大蒜-蒜瓣,104,台北二,112.3,74.9,51.5,77.7,214
107.10.25,SH1,竹筍-麻竹筍,104,台北二,43,36.4,21.3,34.7,620
107.10.25,SH5,竹筍-烏殼綠,104,台北二,40.5,23.7,14,25.1,1040
107.10.25,SH7,竹筍-去殼,104,台北二,30,30,30,30,20
107.10.25,SI1,萵苣莖,104,台北二,15,13.4,11,13.3,306
107.10.25,SJ2,芋-檳榔心芋,104,台北二,48.2,34.2,20.3,34.2,3218
107.10.25,SJ3,芋-里芋,104,台北二,58.8,46.5,20,43.7,256
107.10.25,SJ4,芋-芋莖,104,台北二,35,33.6,30,33.2,41
107.10.25,SK1,荸薺,104,台北二,60,60,60,60,21
107.10.25,SK2,荸薺-加工,104,台北二,70,70,70,70,20
107.10.25,SL1,豆薯,104,台北二,10,7.2,6,7.5,760
107.10.25,SM9,牛蒡-進口,104,台北二,37,33.4,30,33.4,450
107.10.25,SN1,蓮藕,104,台北二,47,24.6,3,24.8,920
107.10.25,SN2,蓮藕-蓮子,104,台北二,300,300,300,300,12
107.10.25,SO1,甘薯-改良種,104,台北二,37.4,29.6,17.9,28.8,1797
107.10.25,SO2,甘薯-芋仔甘藷,104,台北二,20,17.8,10,16.7,150
107.10.25,SO3,甘藷-臺農66號,104,台北二,19.3,13.7,7.1,13.5,4150
107.10.25,SP0,薑-其他,104,台北二,61.6,22.8,5,27,141
107.10.25,SP1,薑-老薑,104,台北二,101.8,73.5,44.7,73.4,1766
107.10.25,SP2,薑-嫩薑,104,台北二,67.1,58.2,18,51.9,840
107.10.25,SP3,薑-粉薑,104,台北二,41.6,31.5,25.9,32.4,1295
107.10.25,SQ1,茭白筍-帶殼,104,台北二,65.4,45.9,23.8,45.4,2431
107.10.25,SQ3,茭白筍-去殼,104,台北二,175.5,103.5,57.3,108.7,977
107.10.25,SR1,菱角-生菱角,104,台北二,70.8,64.4,52.2,63.2,1004
107.10.25,SR3,菱角-去殼,104,台北二,40,40,40,40,54
107.10.25,SS0,大心菜-其他,104,台北二,5,5,5,5,60
107.10.25,SS1,大心菜-帶葉,104,台北二,40,26.7,15.5,27.1,300
107.10.25,SU1,薯蕷-紅薯蕷,104,台北二,20,14.3,10,14.6,59
107.10.25,SU2,薯蕷-白薯蕷,104,台北二,42,23.8,8.9,24.5,1489
107.10.25,SU3,薯蕷-樹薯,104,台北二,20,20,20,20,121
107.10.25,SU9,薯蕷-進口,104,台北二,150,143.9,115,139.3,220
107.10.25,SV1,蘆筍-白蘆筍,104,台北二,196.2,86.3,40,99.1,21
107.10.25,SV2,蘆筍-綠蘆筍,104,台北二,218.5,158.1,104.8,159.5,59
107.10.25,SV3,蘆筍-蘆筍花,104,台北二,157.8,92.8,90,105.2,23
107.10.25,SV9,蘆筍-進口,104,台北二,186.4,161.8,123.8,159.1,705
107.10.25,SW1,球莖甘藍,104,台北二,32.1,25.3,17.4,25.1,964
107.10.25,SX1,芽菜類-綠豆芽,104,台北二,12,12,12,12,1432
